 

stn;time;rhh150mx
MMRIC;201908;10.6
MMRIC;201909;13.8
MMRIC;201910;7.0
MMRIC;201911;5.8
MMRIC;201912;5.8
MMRIC;202001;3.4
MMRIC;202002;6.2
MMRIC;202003;3.8
MMRIC;202004;5.0
MMRIC;202005;10.2
MMRIC;202006;13.4
MMRIC;202007;10.4
MMRIC;202008;11.0
MMRIC;202009;7.6
MMRIC;202010;6.2
MMRIC;202011;5.0
MMRIC;202012;6.6
