 

stn;time;rre150y0
STF;1982;1109.9
STF;1983;881.5
STF;1984;936.5
STF;1985;825.7
STF;1986;1129.0
STF;1987;1011.7
STF;1988;1083.1
STF;1989;804.4
STF;1990;1022.3
STF;1991;896.7
STF;1992;1079.7
STF;1993;1158.5
STF;1994;1048.9
STF;1995;1236.1
STF;1996;1003.7
STF;1997;802.5
STF;1998;885.1
STF;1999;1121.4
STF;2000;880.1
STF;2001;1560.6
STF;2002;1313.9
STF;2003;828.3
STF;2004;1035.7
STF;2005;1020.1
STF;2006;1186.3
STF;2007;1276.9
STF;2008;1015.3
STF;2009;1020.2
STF;2010;1104.0
STF;2011;898.5
STF;2012;1196.5
STF;2013;1111.3
STF;2014;992.9
STF;2015;853.0
STF;2016;1286.6
STF;2017;1141.2
STF;2018;943.9
STF;2019;1047.2
STF;2020;1018.9
