 

stn;time;rti150yx
BIL;1900;19001205
BIL;1901;19010609
BIL;1902;19020517
BIL;1903;19030818
BIL;1904;19041207
BIL;1905;19050704
BIL;1906;19061118
BIL;1907;19070622
BIL;1908;19080910
BIL;1909;19091115
BIL;1910;19100118
BIL;1911;19110225
BIL;1912;19120106
BIL;1913;19131112
BIL;1914;19140815
BIL;1915;19151105
BIL;1916;19160215
BIL;1917;19171009
BIL;1918;19181223
BIL;1919;19191223
BIL;1920;19200111
BIL;1921;19210516
BIL;1922;19221230
BIL;1923;19231013
BIL;1924;19240709
BIL;1925;19250517
BIL;1926;19260926
BIL;1927;19270925
BIL;1928;19281125
BIL;1929;19290531
BIL;1930;19300718
BIL;1931;19310815
BIL;1932;19320309
BIL;1933;19330722
BIL;1934;19340625
BIL;1935;19350930
BIL;1936;19361202
BIL;1937;19370318
BIL;1938;19380820
BIL;1939;19390630
BIL;1940;19401114
BIL;1941;19410118
BIL;1942;19420611
BIL;1943;19431124
BIL;1944;19441016
BIL;1945;19450211
BIL;1946;19460906
BIL;1947;19470111
BIL;1948;19480911
BIL;1949;19490102
BIL;1950;19500612
BIL;1951;19510820
BIL;1952;19520111
BIL;1953;19530608
BIL;1954;19540821
BIL;1955;19550517
BIL;1956;19560713
BIL;1957;19570224
BIL;1958;19580106
BIL;1959;19590430
BIL;1960;19600518
BIL;1961;19611017
BIL;1962;19620101
BIL;1963;19630803
BIL;1964;19641007
BIL;1965;19650707
BIL;1966;19660802
BIL;1967;19671115
BIL;1968;19680921
BIL;1969;19690826
BIL;1970;19700814
BIL;1971;19711121
BIL;1972;19721116
BIL;1973;19731207
BIL;1974;19741019
BIL;1975;19750812
BIL;1976;19760712
BIL;1977;19771114
BIL;1978;19780807
BIL;1979;19791106
BIL;1980;19800815
BIL;1981;19810525
BIL;1982;19820724
BIL;1983;19831126
BIL;1984;19840206
BIL;1985;19850508
BIL;1986;19861218
BIL;1987;19870925
BIL;1988;19881204
BIL;1989;19891103
BIL;1990;19900214
BIL;1991;19911221
BIL;1992;19920403
BIL;1993;19930520
BIL;1994;19940714
BIL;1995;19951224
BIL;1996;19960621
BIL;1997;19970621
BIL;1998;19980727
BIL;1999;19990809
BIL;2000;20000605
BIL;2001;20010303
BIL;2002;20021102
BIL;2003;20030730
BIL;2004;20040113
BIL;2005;20050416
BIL;2006;20060409
BIL;2007;20070829
BIL;2008;20080812
BIL;2009;20090714
BIL;2010;20101206
BIL;2011;20110917
