 

stn;time;tre200y0
SCU;1972;4.5
SCU;1973;4.5
SCU;1974;4.6
SCU;1975;4.7
SCU;1976;4.7
SCU;1977;4.9
SCU;1978;4.2
SCU;1979;4.4
SCU;1980;4.0
SCU;1981;4.6
SCU;1982;5.5
SCU;1983;5.4
SCU;1984;4.4
SCU;1985;4.7
SCU;1986;4.9
SCU;1987;4.9
SCU;1988;5.7
SCU;1989;5.9
SCU;1990;5.6
SCU;1991;5.1
SCU;1992;5.6
SCU;1993;5.6
SCU;1994;6.7
SCU;1995;5.1
SCU;1996;5.0
SCU;1997;5.9
SCU;1998;5.5
SCU;1999;5.3
SCU;2000;6.0
SCU;2001;5.4
SCU;2002;6.3
SCU;2003;6.3
SCU;2004;5.6
SCU;2005;5.0
SCU;2006;5.8
SCU;2007;6.3
SCU;2008;5.7
SCU;2009;5.9
SCU;2010;5.1
SCU;2011;6.7
SCU;2012;5.8
SCU;2013;5.8
SCU;2014;6.7
SCU;2015;6.8
SCU;2016;6.2
SCU;2017;6.1
SCU;2018;6.8
SCU;2019;6.1
SCU;2020;6.5
