 

stn;time;rsd100m0
BAL;197401;2
BAL;197402;3
BAL;197403;3
BAL;197404;0
BAL;197405;5
BAL;197406;5
BAL;197407;2
BAL;197408;3
BAL;197409;5
BAL;197410;9
BAL;197411;6
BAL;197412;5
BAL;197501;8
BAL;197502;0
BAL;197503;2
BAL;197504;2
BAL;197505;4
BAL;197506;7
BAL;197507;3
BAL;197508;8
BAL;197509;5
BAL;197510;2
BAL;197511;6
BAL;197512;0
BAL;197601;1
BAL;197602;1
BAL;197603;0
BAL;197604;2
BAL;197605;1
BAL;197606;1
BAL;197607;6
BAL;197608;3
BAL;197609;3
BAL;197610;1
BAL;197611;5
BAL;197612;9
BAL;197701;4
BAL;197702;7
BAL;197703;2
BAL;197704;8
BAL;197705;4
BAL;197706;4
BAL;197707;6
BAL;197708;5
BAL;197709;1
BAL;197710;2
BAL;197711;7
BAL;197712;2
BAL;197801;5
BAL;197802;5
BAL;197803;8
BAL;197804;1
BAL;197805;7
BAL;197806;5
BAL;197807;3
BAL;197808;3
BAL;197809;2
BAL;197810;2
BAL;197811;0
BAL;197812;9
BAL;197901;5
BAL;197902;5
BAL;197903;6
BAL;197904;4
BAL;197905;5
BAL;197906;5
BAL;197907;1
BAL;197908;9
BAL;197909;2
BAL;197910;3
BAL;197911;5
BAL;197912;10
BAL;198001;6
BAL;198002;4
BAL;198003;4
BAL;198004;1
BAL;198005;7
BAL;198006;7
BAL;198007;7
BAL;198008;4
BAL;198009;3
BAL;198010;5
BAL;198011;4
BAL;198012;3
BAL;198101;6
BAL;198102;2
BAL;198103;5
BAL;198104;0
BAL;198105;6
BAL;198106;2
BAL;198107;7
BAL;198108;5
BAL;198109;4
BAL;198110;8
BAL;198111;3
BAL;198112;10
BAL;198201;3
BAL;198202;0
BAL;198203;6
BAL;198204;1
BAL;198205;5
BAL;198206;8
BAL;198207;6
BAL;198208;7
BAL;198209;3
BAL;198210;8
BAL;198211;3
BAL;198212;9
BAL;198301;4
BAL;198302;3
BAL;198303;2
BAL;198304;6
BAL;198305;12
BAL;198306;2
BAL;198307;3
BAL;198308;3
BAL;198309;4
BAL;198310;3
BAL;198311;4
BAL;198312;3
BAL;198401;8
BAL;198402;5
BAL;198403;3
BAL;198404;2
BAL;198405;4
BAL;198406;2
BAL;198407;2
BAL;198408;3
BAL;198409;10
BAL;198410;3
BAL;198411;3
BAL;198412;1
BAL;198501;2
BAL;198502;3
BAL;198503;4
BAL;198504;5
BAL;198505;5
BAL;198506;4
BAL;198507;4
BAL;198508;4
BAL;198509;1
BAL;198510;2
BAL;198511;3
BAL;198512;2
BAL;198601;4
BAL;198602;3
BAL;198603;4
BAL;198604;9
BAL;198605;6
BAL;198606;6
BAL;198607;2
BAL;198608;6
BAL;198609;2
BAL;198610;4
BAL;198611;2
BAL;198612;1
BAL;198701;2
BAL;198702;3
BAL;198703;1
BAL;198704;3
BAL;198705;7
BAL;198706;9
BAL;198707;9
BAL;198708;3
BAL;198709;2
BAL;198710;3
BAL;198711;4
BAL;198712;1
BAL;198801;5
BAL;198802;7
BAL;198803;11
BAL;198804;1
BAL;198805;7
BAL;198806;3
BAL;198807;3
BAL;198808;7
BAL;198809;4
BAL;198810;7
BAL;198811;2
BAL;198812;3
BAL;198901;0
BAL;198902;6
BAL;198903;5
BAL;198904;4
BAL;198905;1
BAL;198906;2
BAL;198907;5
BAL;198908;4
BAL;198909;0
BAL;198910;4
BAL;198911;2
BAL;198912;5
BAL;199001;2
BAL;199002;9
BAL;199003;1
BAL;199004;2
BAL;199005;2
BAL;199006;10
BAL;199007;4
BAL;199008;2
BAL;199009;3
BAL;199010;6
BAL;199011;7
BAL;199012;5
BAL;199101;4
BAL;199102;1
BAL;199103;3
BAL;199104;3
BAL;199105;4
BAL;199106;7
BAL;199107;3
BAL;199108;0
BAL;199109;5
BAL;199110;3
BAL;199111;4
BAL;199112;2
BAL;199201;1
BAL;199202;2
BAL;199203;5
BAL;199204;5
BAL;199205;2
BAL;199206;5
BAL;199207;5
BAL;199208;2
BAL;199209;3
BAL;199210;8
BAL;199211;7
BAL;199212;4
BAL;199301;2
BAL;199302;1
BAL;199303;0
BAL;199304;3
BAL;199305;2
BAL;199306;6
BAL;199307;3
BAL;199308;4
BAL;199309;4
BAL;199310;4
BAL;199311;1
BAL;199312;11
BAL;199401;6
BAL;199402;1
BAL;199403;3
BAL;199404;6
BAL;199405;7
BAL;199406;3
BAL;199407;2
BAL;199408;5
BAL;199409;7
BAL;199410;4
BAL;199411;1
BAL;199412;5
BAL;199501;14
BAL;199502;7
BAL;199503;6
BAL;199504;2
BAL;199505;8
BAL;199506;5
BAL;199507;2
BAL;199508;7
BAL;199509;7
BAL;199510;0
BAL;199511;4
BAL;199512;6
BAL;199601;1
BAL;199602;5
BAL;199603;0
