 

stn;time;rsd700y0
SED;1900;1
SED;1901;0
SED;1902;0
SED;1903;1
SED;1904;0
SED;1905;1
SED;1906;1
SED;1907;0
SED;1908;1
SED;1909;0
SED;1910;1
SED;1911;0
SED;1912;0
SED;1913;0
SED;1914;1
SED;1915;0
SED;1916;0
SED;1917;0
SED;1918;2
SED;1919;0
SED;1920;0
SED;1921;0
SED;1922;0
SED;1923;0
SED;1924;1
SED;1925;0
SED;1926;3
SED;1927;0
SED;1928;2
SED;1929;0
SED;1930;1
SED;1931;1
SED;1932;0
SED;1933;1
SED;1934;1
SED;1935;2
SED;1936;0
SED;1937;0
SED;1938;0
SED;1939;2
SED;1940;1
SED;1941;0
SED;1942;1
SED;1943;1
SED;1944;0
SED;1945;1
SED;1946;0
SED;1947;0
SED;1948;0
SED;1949;0
SED;1950;0
SED;1951;1
SED;1952;0
SED;1953;0
SED;1954;3
SED;1955;0
SED;1956;0
SED;1957;0
SED;1958;1
SED;1959;0
SED;1960;1
SED;1961;1
SED;1962;0
SED;1963;0
SED;1964;0
SED;1965;1
SED;1966;1
SED;1967;0
SED;1968;1
SED;1969;0
SED;1970;0
SED;1971;0
SED;1972;0
SED;1973;1
SED;1974;0
SED;1975;0
SED;1976;1
SED;1977;2
SED;1978;1
SED;1979;1
SED;1980;1
SED;1981;2
SED;1982;2
SED;1983;1
SED;1984;0
SED;1985;1
SED;1986;0
SED;1987;2
SED;1988;0
SED;1989;0
SED;1990;1
SED;1991;3
SED;1992;0
SED;1993;0
SED;1994;0
SED;1995;0
SED;1996;1
SED;1997;0
SED;1998;1
SED;1999;2
SED;2000;2
SED;2001;0
SED;2002;5
SED;2003;1
SED;2004;0
SED;2005;1
SED;2006;0
SED;2007;0
SED;2008;1
SED;2009;2
SED;2010;0
SED;2011;0
SED;2012;0
SED;2013;2
