 

stn;time;tre200dx
SMZ;19590101;0.7
SMZ;19590102;-2.2
SMZ;19590103;-4.3
SMZ;19590104;-8.8
SMZ;19590105;-7.7
SMZ;19590106;-5.9
SMZ;19590107;-0.6
SMZ;19590108;-5.2
SMZ;19590109;-9.1
SMZ;19590110;-10.5
SMZ;19590111;-9.1
SMZ;19590112;-6.5
SMZ;19590113;-5.6
SMZ;19590114;-1.1
SMZ;19590115;1.2
SMZ;19590116;-3.1
SMZ;19590117;-8.1
SMZ;19590118;-0.1
SMZ;19590119;-0.6
SMZ;19590120;-0.1
SMZ;19590121;0.1
SMZ;19590122;0.6
SMZ;19590123;1.4
SMZ;19590124;1.5
SMZ;19590125;-5.6
SMZ;19590126;-6.8
SMZ;19590127;1.4
SMZ;19590128;2.5
SMZ;19590129;3.2
SMZ;19590130;7.6
SMZ;19590131;7.0
SMZ;19590201;-5.1
SMZ;19590202;-6.0
SMZ;19590203;1.4
SMZ;19590204;2.4
SMZ;19590205;2.6
SMZ;19590206;4.0
SMZ;19590207;1.6
SMZ;19590208;2.4
SMZ;19590209;2.5
SMZ;19590210;2.7
SMZ;19590211;2.0
SMZ;19590212;0.2
SMZ;19590213;1.2
SMZ;19590214;5.6
SMZ;19590215;4.7
SMZ;19590216;5.1
SMZ;19590217;4.6
SMZ;19590218;2.8
SMZ;19590219;8.9
SMZ;19590220;9.3
SMZ;19590221;3.0
SMZ;19590222;3.5
SMZ;19590223;6.7
SMZ;19590224;6.7
SMZ;19590225;6.2
SMZ;19590226;10.2
SMZ;19590227;10.4
SMZ;19590228;8.2
SMZ;19590301;6.6
SMZ;19590302;6.5
SMZ;19590303;4.7
SMZ;19590304;4.5
SMZ;19590305;4.2
SMZ;19590306;2.0
SMZ;19590307;1.6
SMZ;19590308;4.6
SMZ;19590309;4.0
SMZ;19590310;3.1
SMZ;19590311;4.2
SMZ;19590312;5.3
SMZ;19590313;3.2
SMZ;19590314;3.0
SMZ;19590315;6.6
SMZ;19590316;2.6
SMZ;19590317;1.6
SMZ;19590318;-0.5
SMZ;19590319;3.7
SMZ;19590320;4.5
SMZ;19590321;5.1
SMZ;19590322;6.4
SMZ;19590323;9.1
SMZ;19590324;8.0
SMZ;19590325;6.7
SMZ;19590326;2.9
SMZ;19590327;5.6
SMZ;19590328;4.1
SMZ;19590329;5.1
SMZ;19590330;0.9
SMZ;19590331;3.4
SMZ;19590401;6.5
SMZ;19590402;10.6
SMZ;19590403;9.7
SMZ;19590404;12.4
SMZ;19590405;12.3
SMZ;19590406;10.9
SMZ;19590407;4.4
SMZ;19590408;7.0
SMZ;19590409;3.6
SMZ;19590410;1.2
SMZ;19590411;2.9
SMZ;19590412;7.6
SMZ;19590413;11.5
SMZ;19590414;11.6
SMZ;19590415;10.9
SMZ;19590416;5.6
SMZ;19590417;5.3
SMZ;19590418;7.1
SMZ;19590419;6.6
SMZ;19590420;3.6
SMZ;19590421;0.7
SMZ;19590422;3.1
SMZ;19590423;6.0
SMZ;19590424;7.3
SMZ;19590425;8.1
SMZ;19590426;5.6
SMZ;19590427;7.0
SMZ;19590428;3.4
SMZ;19590429;5.5
SMZ;19590430;6.0
SMZ;19590501;3.1
SMZ;19590502;5.0
SMZ;19590503;4.3
SMZ;19590504;8.0
SMZ;19590505;9.5
SMZ;19590506;9.5
SMZ;19590507;10.9
SMZ;19590508;12.4
SMZ;19590509;10.6
SMZ;19590510;13.1
SMZ;19590511;12.9
SMZ;19590512;14.1
SMZ;19590513;10.8
SMZ;19590514;9.0
SMZ;19590515;1.7
SMZ;19590516;9.9
SMZ;19590517;11.6
SMZ;19590518;13.2
SMZ;19590519;11.5
SMZ;19590520;13.9
SMZ;19590521;11.7
SMZ;19590522;10.9
SMZ;19590523;12.9
SMZ;19590524;8.7
SMZ;19590525;10.0
SMZ;19590526;11.9
SMZ;19590527;13.1
SMZ;19590528;12.6
SMZ;19590529;7.0
SMZ;19590530;8.6
SMZ;19590531;9.2
SMZ;19590601;12.8
SMZ;19590602;13.8
SMZ;19590603;17.2
SMZ;19590604;18.6
SMZ;19590605;12.6
SMZ;19590606;14.2
SMZ;19590607;15.6
SMZ;19590608;16.7
SMZ;19590609;13.6
SMZ;19590610;6.9
SMZ;19590611;6.3
SMZ;19590612;6.0
SMZ;19590613;8.0
SMZ;19590614;13.6
SMZ;19590615;17.7
SMZ;19590616;16.9
SMZ;19590617;15.6
SMZ;19590618;17.1
SMZ;19590619;19.5
SMZ;19590620;16.4
SMZ;19590621;13.9
SMZ;19590622;17.0
SMZ;19590623;16.1
SMZ;19590624;16.0
SMZ;19590625;16.1
SMZ;19590626;12.6
SMZ;19590627;15.7
SMZ;19590628;16.6
SMZ;19590629;11.3
SMZ;19590630;8.8
SMZ;19590701;9.6
SMZ;19590702;15.0
SMZ;19590703;18.0
