 

stn;time;rre150yx
BIE;1975;51.8
BIE;1976;54.7
BIE;1977;77.7
BIE;1978;75.7
BIE;1979;53.0
BIE;1980;46.5
BIE;1981;55.6
BIE;1982;54.2
BIE;1983;100.0
BIE;1984;53.4
BIE;1985;53.6
BIE;1986;45.9
BIE;1987;40.8
BIE;1988;58.0
BIE;1989;35.8
BIE;1990;64.0
BIE;1991;59.1
BIE;1992;42.2
BIE;1993;72.4
BIE;1994;54.3
BIE;1995;53.5
BIE;1996;69.7
BIE;1997;67.9
BIE;1998;46.4
BIE;1999;61.0
BIE;2000;59.9
BIE;2001;45.0
BIE;2002;78.3
BIE;2003;40.2
BIE;2004;61.8
BIE;2005;37.1
BIE;2006;45.4
BIE;2007;45.7
BIE;2008;65.6
BIE;2009;41.8
BIE;2010;46.4
BIE;2011;41.4
BIE;2012;58.2
BIE;2013;63.5
BIE;2014;49.4
BIE;2015;60.7
BIE;2016;38.5
BIE;2017;44.1
BIE;2018;42.2
BIE;2019;47.1
BIE;2020;56.7
