 

stn;time;hns000mx
MER;190101;20
MER;190102;13
MER;190103;16
MER;190104;3
MER;190105;0
MER;190106;0
MER;190107;0
MER;190108;0
MER;190109;0
MER;190110;0
MER;190111;2
MER;190112;20
MER;190201;29
MER;190202;15
MER;190203;13
MER;190204;0
MER;190205;0
MER;190206;0
MER;190207;0
MER;190208;0
MER;190209;0
MER;190210;0
MER;190211;8
MER;190212;12
MER;190301;4
MER;190302;15
MER;190303;22
MER;190304;18
MER;190305;7
MER;190306;0
MER;190307;0
MER;190308;0
MER;190309;2
MER;190310;0
MER;190311;5
MER;190312;11
MER;190401;8
MER;190402;10
MER;190403;4
MER;190404;5
MER;190405;0
MER;190406;0
MER;190407;0
MER;190408;0
MER;190409;0
MER;190410;3
MER;190411;13
MER;190412;27
MER;190501;10
MER;190502;10
MER;190503;6
MER;190504;9
MER;190505;0
MER;190506;0
MER;190507;0
MER;190508;0
MER;190509;0
MER;190510;4
MER;190511;7
MER;190512;2
MER;190601;7
MER;190602;15
MER;190603;25
MER;190604;3
MER;190605;2
MER;190606;0
MER;190607;0
MER;190608;0
MER;190609;0
MER;190610;0
MER;190611;0
MER;190612;30
MER;190701;25
MER;190702;12
MER;190703;11
MER;190704;1
MER;190705;0
MER;190706;0
MER;190707;0
MER;190708;0
MER;190709;0
MER;190710;0
MER;190711;0
MER;190712;5
MER;190801;12
MER;190802;16
MER;190803;9
MER;190804;3
MER;190805;3
MER;190806;0
MER;190807;0
MER;190808;0
MER;190809;0
MER;190810;2
MER;190811;14
MER;190812;9
MER;190901;25
MER;190902;20
MER;190903;8
MER;190904;0
MER;190905;0
MER;190906;0
MER;190907;0
MER;190908;0
MER;190909;0
MER;190910;0
MER;190911;12
MER;190912;15
MER;191001;22
MER;191002;11
MER;191003;6
MER;191004;0
MER;191005;0
MER;191006;0
MER;191007;0
MER;191008;0
MER;191009;0
MER;191010;0
MER;191011;20
MER;191012;20
MER;191101;15
MER;191102;17
MER;191103;48
MER;191104;1
MER;191105;0
MER;191106;0
MER;191107;0
MER;191108;0
MER;191109;0
MER;191110;0
MER;191111;0
MER;191112;2
MER;191201;4
MER;191202;13
MER;191203;3
MER;191204;7
MER;191205;0
MER;191206;0
MER;191207;0
MER;191208;0
MER;191209;0
MER;191210;10
MER;191211;16
MER;191212;12
MER;191301;34
MER;191302;3
MER;191303;8
MER;191304;7
MER;191305;0
MER;191306;0
MER;191307;0
MER;191308;0
MER;191309;0
MER;191310;0
MER;191311;0
MER;191312;16
MER;191401;30
MER;191402;12
MER;191403;12
MER;191404;0
MER;191405;8
MER;191406;0
MER;191407;0
MER;191408;0
MER;191409;0
MER;191410;1
MER;191411;2
MER;191412;1
MER;191501;12
MER;191502;14
MER;191503;22
MER;191504;3
MER;191505;0
MER;191506;0
MER;191507;0
MER;191508;0
MER;191509;0
MER;191510;0
MER;191511;15
MER;191512;16
MER;191601;25
MER;191602;20
MER;191603;9
MER;191604;34
MER;191605;0
MER;191606;0
MER;191607;0
MER;191608;0
MER;191609;0
MER;191610;2
MER;191611;14
MER;191612;21
MER;191701;30
MER;191702;4
MER;191703;11
MER;191704;30
MER;191705;0
MER;191706;0
MER;191707;0
MER;191708;0
MER;191709;0
MER;191710;3
MER;191711;12
MER;191712;25
MER;191801;35
MER;191802;3
MER;191803;80
MER;191804;0
MER;191805;0
MER;191806;0
MER;191807;0
MER;191808;0
MER;191809;0
MER;191810;0
MER;191811;7
MER;191812;16
MER;191901;7
MER;191902;20
MER;191903;20
MER;191904;15
MER;191905;0
MER;191906;0
MER;191907;0
MER;191908;0
MER;191909;0
MER;191910;13
MER;191911;16
MER;191912;25
MER;192001;8
MER;192002;1
MER;192003;8
MER;192004;0
MER;192005;0
MER;192006;0
MER;192007;0
MER;192008;0
MER;192009;0
MER;192010;0
MER;192011;0
MER;192012;16
MER;192101;33
MER;192102;15
MER;192103;3
MER;192104;9
MER;192105;0
MER;192106;0
MER;192107;0
MER;192108;0
MER;192109;0
MER;192110;0
MER;192111;14
MER;192112;10
MER;192201;35
MER;192202;6
MER;192203;14
MER;192204;8
MER;192205;0
MER;192206;0
MER;192207;0
MER;192208;0
MER;192209;0
MER;192210;0
MER;192211;38
MER;192212;17
MER;192301;21
MER;192302;8
MER;192303;2
MER;192304;0
MER;192305;0
MER;192306;0
MER;192307;0
MER;192308;0
MER;192309;0
MER;192310;0
MER;192311;7
MER;192312;30
MER;192401;13
MER;192402;18
MER;192403;3
MER;192404;4
MER;192405;0
MER;192406;0
MER;192407;0
MER;192408;0
MER;192409;0
MER;192410;0
MER;192411;3
MER;192412;2
MER;192501;3
MER;192502;3
MER;192503;16
MER;192504;3
MER;192505;0
MER;192506;0
MER;192507;0
MER;192508;0
MER;192509;0
MER;192510;0
MER;192511;18
MER;192512;10
MER;192601;18
MER;192602;0
MER;192603;17
MER;192604;0
MER;192605;0
MER;192606;0
MER;192607;0
MER;192608;0
MER;192609;0
MER;192610;0
MER;192611;0
MER;192612;27
MER;192701;22
MER;192702;30
MER;192703;25
MER;192704;10
MER;192705;0
MER;192706;0
MER;192707;0
MER;192708;0
MER;192709;0
MER;192710;0
MER;192711;4
MER;192712;8
MER;192801;18
MER;192802;12
MER;192803;1
MER;192804;7
MER;192805;0
MER;192806;0
MER;192807;0
MER;192808;0
MER;192809;0
MER;192810;0
MER;192811;45
MER;192812;12
MER;192901;16
MER;192902;9
MER;192903;4
MER;192904;21
MER;192905;0
MER;192906;0
MER;192907;0
MER;192908;0
MER;192909;0
MER;192910;1
MER;192911;1
MER;192912;12
MER;193001;7
MER;193002;15
MER;193003;8
MER;193004;4
MER;193005;0
MER;193006;0
MER;193007;0
MER;193008;0
MER;193009;0
MER;193010;0
MER;193011;1
MER;193012;3
MER;193101;30
MER;193102;31
MER;193103;30
MER;193104;2
MER;193105;0
MER;193106;0
MER;193107;0
MER;193108;0
MER;193109;0
MER;193110;0
MER;193111;0
MER;193112;20
MER;193201;30
MER;193202;6
MER;193203;36
MER;193204;8
MER;193205;0
MER;193206;0
MER;193207;0
MER;193208;0
MER;193209;0
MER;193210;5
MER;193211;0
MER;193212;4
MER;193301;10
MER;193302;5
MER;193303;32
MER;193304;4
MER;193305;0
MER;193306;0
MER;193307;0
MER;193308;0
MER;193309;0
MER;193310;9
MER;193311;10
MER;193312;8
MER;193401;28
MER;193402;8
MER;193403;9
MER;193404;0
MER;193405;0
MER;193406;0
MER;193407;0
MER;193408;0
MER;193409;0
MER;193410;4
MER;193411;3
MER;193412;2
MER;193501;28
MER;193502;17
MER;193503;20
MER;193504;14
MER;193505;0
MER;193506;0
MER;193507;0
MER;193508;0
MER;193509;0
MER;193510;0
MER;193511;0
MER;193512;14
MER;193601;2
MER;193602;10
MER;193603;1
MER;193604;6
MER;193605;0
MER;193606;0
MER;193607;0
MER;193608;0
MER;193609;0
MER;193610;4
MER;193611;0
MER;193612;14
MER;193701;7
MER;193702;15
MER;193703;13
MER;193704;0
MER;193705;0
MER;193706;0
MER;193707;0
MER;193708;0
MER;193709;0
MER;193710;0
MER;193711;3
MER;193712;25
MER;193801;15
MER;193802;28
MER;193803;2
MER;193804;14
MER;193805;2
MER;193806;0
MER;193807;0
MER;193808;0
MER;193809;0
MER;193810;1
MER;193811;0
MER;193812;20
MER;193901;16
MER;193902;4
MER;193903;28
MER;193904;0
MER;193905;0
MER;193906;0
MER;193907;0
MER;193908;0
MER;193909;0
MER;193910;10
MER;193911;2
MER;193912;20
MER;194001;18
MER;194002;12
MER;194003;3
MER;194004;8
MER;194005;0
MER;194006;0
MER;194007;0
MER;194008;0
MER;194009;0
MER;194010;1
MER;194011;4
MER;194012;50
MER;194101;20
MER;194102;25
MER;194103;2
MER;194104;0
MER;194105;0
MER;194106;0
MER;194107;0
MER;194108;0
MER;194109;0
MER;194110;15
MER;194111;5
MER;194112;24
MER;194201;30
MER;194202;20
MER;194203;4
MER;194204;0
MER;194205;5
MER;194206;0
MER;194207;0
MER;194208;0
MER;194209;0
MER;194210;0
MER;194211;13
MER;194212;7
MER;194301;25
MER;194302;15
MER;194303;0
MER;194304;12
MER;194305;0
MER;194306;0
MER;194307;0
MER;194308;0
MER;194309;0
MER;194310;0
MER;194311;13
MER;194312;15
MER;194401;22
MER;194402;28
MER;194403;7
MER;194404;0
MER;194405;0
MER;194406;0
MER;194407;0
MER;194408;0
MER;194409;0
MER;194410;0
MER;194411;22
MER;194412;20
MER;194501;12
MER;194502;6
MER;194503;20
MER;194504;0
MER;194505;0
MER;194506;0
MER;194507;0
MER;194508;0
MER;194509;0
MER;194510;0
MER;194511;10
MER;194512;12
MER;194601;18
MER;194602;31
MER;194603;7
MER;194604;0
MER;194605;0
MER;194606;0
MER;194607;0
MER;194608;0
MER;194609;0
MER;194610;0
MER;194611;0
MER;194612;15
MER;194701;6
MER;194702;5
MER;194703;10
MER;194704;0
MER;194705;0
MER;194706;0
MER;194707;0
MER;194708;0
MER;194709;0
MER;194710;0
MER;194711;4
MER;194712;25
MER;194801;14
MER;194802;3
MER;194803;0
MER;194804;0
MER;194805;0
MER;194806;0
MER;194807;0
MER;194808;0
MER;194809;0
MER;194810;0
MER;194811;0
MER;194812;5
MER;194901;15
MER;194902;6
MER;194903;23
MER;194904;0
MER;194905;0
MER;194906;0
MER;194907;0
MER;194908;0
MER;194909;0
MER;194910;0
MER;194911;4
MER;194912;4
MER;195001;15
MER;195002;4
MER;195003;0
MER;195004;3
MER;195005;0
MER;195006;0
MER;195007;0
MER;195008;0
MER;195009;0
MER;195010;3
MER;195011;3
MER;195012;13
MER;195101;13
MER;195102;10
MER;195103;20
MER;195104;3
MER;195105;0
MER;195106;0
MER;195107;0
MER;195108;0
MER;195109;0
MER;195110;0
MER;195111;1
MER;195112;6
MER;195201;25
MER;195202;38
MER;195203;2
MER;195204;8
MER;195205;0
MER;195206;0
MER;195207;0
MER;195208;0
MER;195209;0
MER;195210;0
MER;195211;35
MER;195212;35
MER;195301;25
MER;195302;17
MER;195303;3
MER;195304;3
MER;195305;0
MER;195306;0
MER;195307;0
MER;195308;0
MER;195309;0
MER;195310;0
MER;195311;0
MER;195312;25
MER;195401;22
MER;195402;16
MER;195403;5
MER;195404;12
MER;195405;0
MER;195406;0
MER;195407;0
MER;195408;0
MER;195409;0
MER;195410;0
MER;195411;2
MER;195412;12
MER;195501;13
MER;195502;28
MER;195503;6
MER;195504;2
MER;195505;0
MER;195506;0
MER;195507;0
MER;195508;0
MER;195509;0
MER;195510;0
MER;195511;15
MER;195512;8
MER;195601;23
MER;195602;6
MER;195603;4
MER;195604;22
MER;195605;0
MER;195606;0
MER;195607;0
MER;195608;0
MER;195609;0
MER;195610;3
MER;195611;10
MER;195612;14
MER;195701;13
MER;195702;8
