 

stn;time;rs1000y0
SAA;1931;0
SAA;1932;0
SAA;1933;0
SAA;1934;0
SAA;1935;0
SAA;1936;0
SAA;1937;0
SAA;1938;0
SAA;1939;0
SAA;1940;0
SAA;1941;0
SAA;1942;0
SAA;1943;0
SAA;1944;0
SAA;1945;1
SAA;1946;0
SAA;1947;1
SAA;1948;0
SAA;1949;0
SAA;1950;0
SAA;1951;0
SAA;1952;0
SAA;1953;0
SAA;1954;0
SAA;1955;0
SAA;1956;0
SAA;1957;0
SAA;1958;0
SAA;1959;0
SAA;1960;0
SAA;1961;0
SAA;1962;0
SAA;1963;0
SAA;1964;0
SAA;1965;0
SAA;1966;0
SAA;1967;0
SAA;1968;1
