 

stn;time;breclod0
MOE;20210414;0
MOE;20210415;0
MOE;20210416;0
MOE;20210417;0
MOE;20210418;0
MOE;20210419;0
MOE;20210420;0
MOE;20210421;0
MOE;20210422;1
MOE;20210423;0
MOE;20210424;0
MOE;20210425;0
MOE;20210426;0
MOE;20210427;0
MOE;20210428;0
MOE;20210429;0
MOE;20210430;0
MOE;20210501;0
MOE;20210502;10
MOE;20210503;0
MOE;20210504;0
MOE;20210505;0
