 

stn;time;tre200d0
IYPRM;20040118;-5.8
IYPRM;20040119;-5.8
IYPRM;20040120;-5.9
IYPRM;20040121;-10.6
IYPRM;20040122;-12.0
IYPRM;20040123;-9.8
IYPRM;20040124;-7.2
IYPRM;20040125;-8.0
IYPRM;20040126;-11.8
IYPRM;20040127;-9.3
IYPRM;20040128;-11.2
IYPRM;20040129;-13.3
IYPRM;20040130;-12.3
IYPRM;20040131;-8.3
IYPRM;20040201;-0.3
IYPRM;20040202;2.9
IYPRM;20040203;3.7
IYPRM;20040204;6.5
IYPRM;20040205;6.3
IYPRM;20040206;4.2
IYPRM;20040207;-0.7
IYPRM;20040208;-6.5
IYPRM;20040209;-9.9
IYPRM;20040210;-7.3
IYPRM;20040211;-6.0
IYPRM;20040212;-8.2
IYPRM;20040213;-4.1
IYPRM;20040214;-1.9
IYPRM;20040215;-4.0
IYPRM;20040216;-4.0
IYPRM;20040217;-5.1
IYPRM;20040218;-6.5
IYPRM;20040219;-8.2
IYPRM;20040220;-7.7
IYPRM;20040221;-3.8
IYPRM;20040222;-0.4
IYPRM;20040223;-5.7
IYPRM;20040224;-13.1
IYPRM;20040225;-12.0
IYPRM;20040226;-8.4
IYPRM;20040227;-10.6
IYPRM;20040228;-12.4
IYPRM;20040229;-12.7
IYPRM;20040301;-13.2
IYPRM;20040302;-10.5
IYPRM;20040303;-6.4
IYPRM;20040304;-5.7
IYPRM;20040305;-5.9
IYPRM;20040306;-7.0
IYPRM;20040307;-6.2
IYPRM;20040308;-8.4
IYPRM;20040309;-10.0
IYPRM;20040310;-10.1
IYPRM;20040311;-7.1
IYPRM;20040312;-6.2
IYPRM;20040313;-2.2
IYPRM;20040314;-1.0
IYPRM;20040315;1.7
IYPRM;20040316;4.2
IYPRM;20040317;5.6
IYPRM;20040318;4.3
IYPRM;20040319;3.1
IYPRM;20040320;2.5
IYPRM;20040321;1.7
IYPRM;20040322;-3.2
IYPRM;20040323;-5.1
IYPRM;20040324;-6.1
IYPRM;20040325;-6.7
IYPRM;20040326;-7.9
IYPRM;20040327;-7.0
IYPRM;20040328;-3.3
IYPRM;20040329;-1.5
IYPRM;20040330;-0.5
IYPRM;20040331;0.1
IYPRM;20040401;1.9
IYPRM;20040402;2.5
IYPRM;20040403;3.2
IYPRM;20040404;2.5
IYPRM;20040405;0.2
IYPRM;20040406;-2.3
IYPRM;20040407;-5.1
IYPRM;20040408;-5.2
IYPRM;20040409;-4.2
IYPRM;20040410;-2.2
IYPRM;20040411;-3.1
IYPRM;20040412;-3.3
IYPRM;20040413;-2.7
IYPRM;20040414;-0.3
IYPRM;20040415;-0.4
IYPRM;20040416;-0.3
IYPRM;20040417;1.9
IYPRM;20040418;0.5
IYPRM;20040419;-0.7
IYPRM;20040420;1.0
IYPRM;20040421;3.6
IYPRM;20040422;5.6
IYPRM;20040423;5.9
IYPRM;20040424;1.0
IYPRM;20040425;-1.8
IYPRM;20040426;1.6
IYPRM;20040427;3.4
IYPRM;20040428;4.5
IYPRM;20040429;4.7
IYPRM;20040430;3.0
IYPRM;20040501;2.5
IYPRM;20040502;3.1
IYPRM;20040503;1.8
IYPRM;20040504;2.1
IYPRM;20040505;0.9
IYPRM;20040506;-0.7
IYPRM;20040507;-0.9
IYPRM;20040508;-0.4
IYPRM;20040509;-1.2
IYPRM;20040510;0.3
IYPRM;20040511;3.6
IYPRM;20040512;2.8
IYPRM;20040513;1.6
IYPRM;20040514;2.3
IYPRM;20040515;3.5
IYPRM;20040516;1.7
IYPRM;20040517;3.7
IYPRM;20040518;7.9
IYPRM;20040519;9.0
IYPRM;20040520;9.8
IYPRM;20040521;6.0
IYPRM;20040522;2.1
IYPRM;20040523;-2.2
IYPRM;20040524;-0.3
IYPRM;20040525;4.1
IYPRM;20040526;5.8
IYPRM;20040527;5.1
IYPRM;20040528;2.1
IYPRM;20040529;2.6
IYPRM;20040530;6.1
IYPRM;20040531;4.7
IYPRM;20040601;3.3
IYPRM;20040602;3.5
IYPRM;20040603;3.1
IYPRM;20040604;4.3
IYPRM;20040605;4.5
IYPRM;20040606;4.8
IYPRM;20040607;8.1
IYPRM;20040608;11.7
IYPRM;20040609;13.6
IYPRM;20040610;14.2
IYPRM;20040611;11.6
IYPRM;20040612;8.3
IYPRM;20040613;2.9
IYPRM;20040614;6.1
IYPRM;20040615;8.5
IYPRM;20040616;7.4
IYPRM;20040617;9.6
IYPRM;20040618;9.4
IYPRM;20040619;6.0
IYPRM;20040620;3.3
IYPRM;20040621;5.3
IYPRM;20040622;6.8
IYPRM;20040623;9.2
IYPRM;20040624;10.1
IYPRM;20040625;7.1
IYPRM;20040626;9.3
IYPRM;20040627;13.0
IYPRM;20040628;12.9
IYPRM;20040629;10.0
IYPRM;20040630;11.2
IYPRM;20040701;10.9
IYPRM;20040702;7.5
IYPRM;20040703;8.1
IYPRM;20040704;9.6
IYPRM;20040705;10.9
IYPRM;20040706;10.7
IYPRM;20040707;10.5
IYPRM;20040708;11.7
IYPRM;20040709;8.4
IYPRM;20040710;4.9
IYPRM;20040711;3.3
IYPRM;20040712;4.1
IYPRM;20040713;4.1
IYPRM;20040714;5.9
IYPRM;20040715;8.4
IYPRM;20040716;12.5
IYPRM;20040717;-
IYPRM;20040718;-
IYPRM;20040719;-
IYPRM;20040720;-
IYPRM;20040721;-
IYPRM;20040722;-
IYPRM;20040723;-
IYPRM;20040724;-
IYPRM;20040725;-
IYPRM;20040726;-
IYPRM;20040727;-
IYPRM;20040728;-
IYPRM;20040729;-
IYPRM;20040730;-
IYPRM;20040731;-
IYPRM;20040801;-
IYPRM;20040802;14.5
IYPRM;20040803;14.5
IYPRM;20040804;13.5
IYPRM;20040805;12.4
IYPRM;20040806;11.9
IYPRM;20040807;10.8
IYPRM;20040808;9.6
IYPRM;20040809;11.3
IYPRM;20040810;12.0
IYPRM;20040811;13.0
IYPRM;20040812;13.9
IYPRM;20040813;10.8
IYPRM;20040814;7.3
IYPRM;20040815;9.6
IYPRM;20040816;12.0
IYPRM;20040817;11.7
IYPRM;20040818;13.6
IYPRM;20040819;14.4
IYPRM;20040820;10.4
IYPRM;20040821;4.9
IYPRM;20040822;7.4
IYPRM;20040823;9.9
IYPRM;20040824;9.4
IYPRM;20040825;9.8
IYPRM;20040826;5.1
IYPRM;20040827;6.9
IYPRM;20040828;9.4
IYPRM;20040829;-
IYPRM;20040830;-
IYPRM;20040831;-
IYPRM;20040901;-
IYPRM;20040902;16.4
IYPRM;20040903;16.4
IYPRM;20040904;10.8
IYPRM;20040905;15.2
IYPRM;20040906;14.0
IYPRM;20040907;14.9
IYPRM;20040908;13.6
IYPRM;20040909;14.4
IYPRM;20040910;16.2
IYPRM;20040911;14.3
IYPRM;20040912;9.1
IYPRM;20040913;7.6
IYPRM;20040914;9.3
IYPRM;20040915;8.5
IYPRM;20040916;4.5
IYPRM;20040917;10.4
IYPRM;20040918;13.4
IYPRM;20040919;13.8
IYPRM;20040920;10.6
IYPRM;20040921;10.6
IYPRM;20040922;7.2
IYPRM;20040923;10.6
IYPRM;20040924;0.3
IYPRM;20040925;-0.4
IYPRM;20040926;0.6
IYPRM;20040927;3.0
IYPRM;20040928;6.0
IYPRM;20040929;5.3
IYPRM;20040930;7.2
IYPRM;20041001;6.1
IYPRM;20041002;7.1
IYPRM;20041003;7.1
IYPRM;20041004;7.5
IYPRM;20041005;9.1
IYPRM;20041006;8.9
IYPRM;20041007;7.9
IYPRM;20041008;8.6
IYPRM;20041009;8.4
IYPRM;20041010;6.5
IYPRM;20041011;3.7
IYPRM;20041012;0.8
IYPRM;20041013;0.3
IYPRM;20041014;0.9
IYPRM;20041015;-0.4
IYPRM;20041016;-2.5
IYPRM;20041017;-2.7
IYPRM;20041018;-1.6
IYPRM;20041019;0.3
IYPRM;20041020;4.0
IYPRM;20041021;6.8
IYPRM;20041022;5.7
IYPRM;20041023;4.6
IYPRM;20041024;5.1
IYPRM;20041025;4.4
IYPRM;20041026;6.3
IYPRM;20041027;4.5
IYPRM;20041028;2.9
IYPRM;20041029;2.8
IYPRM;20041030;3.1
IYPRM;20041031;2.3
IYPRM;20041101;6.2
IYPRM;20041102;8.3
IYPRM;20041103;8.8
IYPRM;20041104;8.0
IYPRM;20041105;5.9
IYPRM;20041106;0.9
IYPRM;20041107;-4.7
IYPRM;20041108;-7.6
IYPRM;20041109;-7.7
IYPRM;20041110;-4.9
IYPRM;20041111;-2.4
IYPRM;20041112;1.3
IYPRM;20041113;-2.8
IYPRM;20041114;-8.6
IYPRM;20041115;-2.3
IYPRM;20041116;-1.1
IYPRM;20041117;2.2
IYPRM;20041118;1.7
IYPRM;20041119;-6.1
IYPRM;20041120;-10.7
IYPRM;20041121;-8.5
IYPRM;20041122;-0.1
IYPRM;20041123;0.7
IYPRM;20041124;-2.4
IYPRM;20041125;-1.6
IYPRM;20041126;-0.2
IYPRM;20041127;-1.2
IYPRM;20041128;-3.5
IYPRM;20041129;-3.0
IYPRM;20041130;-1.8
IYPRM;20041201;-5.0
IYPRM;20041202;-2.6
IYPRM;20041203;-2.2
IYPRM;20041204;-4.5
IYPRM;20041205;-2.2
IYPRM;20041206;0.6
IYPRM;20041207;-0.8
IYPRM;20041208;0.2
IYPRM;20041209;-0.7
IYPRM;20041210;-2.1
IYPRM;20041211;-1.9
IYPRM;20041212;-1.2
IYPRM;20041213;-0.8
IYPRM;20041214;-0.9
IYPRM;20041215;-3.3
IYPRM;20041216;-4.7
IYPRM;20041217;-4.0
IYPRM;20041218;-7.9
IYPRM;20041219;-8.6
IYPRM;20041220;-10.5
IYPRM;20041221;-12.1
IYPRM;20041222;-8.7
IYPRM;20041223;-0.4
IYPRM;20041224;0.6
IYPRM;20041225;-6.2
IYPRM;20041226;-2.9
IYPRM;20041227;-4.5
IYPRM;20041228;-5.6
IYPRM;20041229;-8.8
IYPRM;20041230;-5.9
IYPRM;20041231;0.4
IYPRM;20050101;-1.9
IYPRM;20050102;-1.7
IYPRM;20050103;-7.3
IYPRM;20050104;-0.5
IYPRM;20050105;0.4
IYPRM;20050106;-1.1
IYPRM;20050107;0.4
IYPRM;20050108;0.6
IYPRM;20050109;1.1
IYPRM;20050110;-0.9
IYPRM;20050111;-0.1
IYPRM;20050112;-2.4
IYPRM;20050113;-3.2
IYPRM;20050114;-6.5
IYPRM;20050115;-3.1
IYPRM;20050116;-0.1
IYPRM;20050117;-3.1
IYPRM;20050118;-6.2
IYPRM;20050119;-8.1
IYPRM;20050120;-6.7
IYPRM;20050121;-4.3
IYPRM;20050122;-9.3
IYPRM;20050123;-10.9
IYPRM;20050124;-13.1
IYPRM;20050125;-15.5
IYPRM;20050126;-16.3
IYPRM;20050127;-14.7
IYPRM;20050128;-15.8
IYPRM;20050129;-12.9
IYPRM;20050130;-10.7
IYPRM;20050131;-6.9
IYPRM;20050201;-9.2
IYPRM;20050202;-9.8
IYPRM;20050203;-7.3
IYPRM;20050204;-6.8
IYPRM;20050205;-9.1
IYPRM;20050206;-10.6
IYPRM;20050207;-11.0
IYPRM;20050208;-8.8
IYPRM;20050209;-5.6
IYPRM;20050210;-5.4
IYPRM;20050211;-1.4
IYPRM;20050212;-1.0
IYPRM;20050213;-6.9
IYPRM;20050214;-10.9
IYPRM;20050215;-11.5
IYPRM;20050216;-12.8
IYPRM;20050217;-10.6
IYPRM;20050218;-10.1
IYPRM;20050219;-10.0
IYPRM;20050220;-9.9
IYPRM;20050221;-10.3
IYPRM;20050222;-11.2
IYPRM;20050223;-12.1
IYPRM;20050224;-12.3
IYPRM;20050225;-10.3
IYPRM;20050226;-11.0
IYPRM;20050227;-14.7
IYPRM;20050228;-19.7
IYPRM;20050301;-17.6
IYPRM;20050302;-12.7
IYPRM;20050303;-11.7
IYPRM;20050304;-9.5
IYPRM;20050305;-11.2
IYPRM;20050306;-13.0
IYPRM;20050307;-14.6
IYPRM;20050308;-9.6
IYPRM;20050309;-7.9
IYPRM;20050310;-8.6
IYPRM;20050311;-7.4
IYPRM;20050312;-7.0
IYPRM;20050313;-7.6
IYPRM;20050314;-5.3
IYPRM;20050315;0.5
IYPRM;20050316;3.7
IYPRM;20050317;4.5
IYPRM;20050318;5.7
IYPRM;20050319;3.8
IYPRM;20050320;4.3
IYPRM;20050321;4.2
IYPRM;20050322;2.5
IYPRM;20050323;4.2
IYPRM;20050324;3.2
IYPRM;20050325;1.7
IYPRM;20050326;1.4
IYPRM;20050327;2.7
IYPRM;20050328;2.4
IYPRM;20050329;1.0
IYPRM;20050330;1.6
IYPRM;20050331;0.9
IYPRM;20050401;-1.0
IYPRM;20050402;-1.0
IYPRM;20050403;-0.7
IYPRM;20050404;0.0
IYPRM;20050405;1.0
IYPRM;20050406;2.3
IYPRM;20050407;1.1
IYPRM;20050408;-0.9
IYPRM;20050409;-3.1
IYPRM;20050410;-5.3
IYPRM;20050411;-0.2
IYPRM;20050412;1.6
IYPRM;20050413;1.9
IYPRM;20050414;2.8
IYPRM;20050415;2.9
IYPRM;20050416;0.6
IYPRM;20050417;-2.8
IYPRM;20050418;0.2
IYPRM;20050419;0.6
IYPRM;20050420;-1.2
IYPRM;20050421;-3.8
IYPRM;20050422;-2.3
IYPRM;20050423;0.3
IYPRM;20050424;0.3
IYPRM;20050425;-0.1
IYPRM;20050426;2.0
IYPRM;20050427;4.4
IYPRM;20050428;4.1
IYPRM;20050429;5.0
IYPRM;20050430;7.2
IYPRM;20050501;8.9
IYPRM;20050502;9.8
IYPRM;20050503;8.0
IYPRM;20050504;4.4
IYPRM;20050505;0.9
IYPRM;20050506;1.0
IYPRM;20050507;1.0
IYPRM;20050508;-1.8
IYPRM;20050509;-0.7
IYPRM;20050510;-1.1
IYPRM;20050511;-0.7
IYPRM;20050512;2.6
IYPRM;20050513;4.7
IYPRM;20050514;3.6
IYPRM;20050515;5.4
IYPRM;20050516;3.5
IYPRM;20050517;3.4
IYPRM;20050518;1.0
IYPRM;20050519;1.9
IYPRM;20050520;7.7
IYPRM;20050521;10.0
IYPRM;20050522;9.1
IYPRM;20050523;5.3
IYPRM;20050524;6.0
IYPRM;20050525;9.4
IYPRM;20050526;11.7
IYPRM;20050527;12.4
IYPRM;20050528;13.6
IYPRM;20050529;12.6
IYPRM;20050530;12.7
IYPRM;20050531;6.8
IYPRM;20050601;6.8
IYPRM;20050602;8.3
IYPRM;20050603;11.2
IYPRM;20050604;7.7
IYPRM;20050605;6.7
IYPRM;20050606;5.1
IYPRM;20050607;1.2
IYPRM;20050608;-1.8
IYPRM;20050609;-1.7
IYPRM;20050610;1.0
IYPRM;20050611;4.7
IYPRM;20050612;5.3
IYPRM;20050613;7.1
IYPRM;20050614;7.5
IYPRM;20050615;8.8
IYPRM;20050616;9.4
IYPRM;20050617;10.4
IYPRM;20050618;11.4
IYPRM;20050619;11.9
IYPRM;20050620;13.2
IYPRM;20050621;12.9
IYPRM;20050622;13.9
IYPRM;20050623;15.3
IYPRM;20050624;14.2
IYPRM;20050625;14.5
IYPRM;20050626;13.6
IYPRM;20050627;15.1
IYPRM;20050628;15.1
IYPRM;20050629;13.2
IYPRM;20050630;11.5
IYPRM;20050701;7.0
IYPRM;20050702;7.0
IYPRM;20050703;11.0
IYPRM;20050704;12.4
IYPRM;20050705;3.7
IYPRM;20050706;7.0
IYPRM;20050707;5.4
IYPRM;20050708;4.5
IYPRM;20050709;6.6
IYPRM;20050710;6.4
IYPRM;20050711;6.6
IYPRM;20050712;7.9
IYPRM;20050713;11.0
IYPRM;20050714;11.8
IYPRM;20050715;12.9
IYPRM;20050716;13.2
IYPRM;20050717;13.8
IYPRM;20050718;14.2
IYPRM;20050719;-
IYPRM;20050720;-
IYPRM;20050721;-
IYPRM;20050722;-
IYPRM;20050723;-
IYPRM;20050724;-
IYPRM;20050725;14.6
IYPRM;20050726;14.6
IYPRM;20050727;14.9
IYPRM;20050728;16.6
IYPRM;20050729;17.5
IYPRM;20050730;15.3
IYPRM;20050731;9.7
IYPRM;20050801;11.6
IYPRM;20050802;11.0
IYPRM;20050803;8.5
IYPRM;20050804;5.7
IYPRM;20050805;7.7
IYPRM;20050806;8.9
IYPRM;20050807;3.9
IYPRM;20050808;2.7
IYPRM;20050809;6.4
IYPRM;20050810;8.5
IYPRM;20050811;10.1
IYPRM;20050812;10.5
IYPRM;20050813;8.6
IYPRM;20050814;6.6
IYPRM;20050815;3.0
IYPRM;20050816;4.4
IYPRM;20050817;10.0
IYPRM;20050818;11.2
IYPRM;20050819;11.5
IYPRM;20050820;7.6
IYPRM;20050821;7.5
IYPRM;20050822;6.9
