 

stn;time;rhh150mx
SAP;201702;1.9
SAP;201703;2.9
SAP;201704;2.2
SAP;201705;3.5
SAP;201706;6.3
SAP;201707;9.8
SAP;201708;17.4
SAP;201709;13.3
SAP;201710;5.3
SAP;201711;4.5
SAP;201712;6.0
SAP;201801;6.7
SAP;201802;2.4
SAP;201803;2.6
SAP;201804;5.2
SAP;201805;3.6
SAP;201806;6.5
SAP;201807;15.3
SAP;201808;6.5
SAP;201809;20.4
SAP;201810;7.1
SAP;201811;4.0
SAP;201812;7.3
SAP;201901;2.7
SAP;201902;2.5
SAP;201903;3.7
SAP;201904;5.4
SAP;201905;7.6
SAP;201906;12.1
SAP;201907;6.4
SAP;201908;14.9
SAP;201909;16.5
SAP;201910;8.8
SAP;201911;4.8
SAP;201912;3.4
SAP;202001;3.0
SAP;202002;7.8
SAP;202003;3.1
SAP;202004;3.5
SAP;202005;2.9
SAP;202006;9.1
SAP;202007;19.5
SAP;202008;9.8
SAP;202009;6.3
SAP;202010;11.0
SAP;202011;0.7
SAP;202012;3.0
SAP;202101;5.8
SAP;202102;3.3
SAP;202103;2.3
