 

stn;time;tre200y0
PAY;1965;8.0
PAY;1966;9.1
PAY;1967;8.9
PAY;1968;8.6
PAY;1969;8.2
PAY;1970;8.3
PAY;1971;8.3
PAY;1972;8.1
PAY;1973;8.3
PAY;1974;9.1
PAY;1975;8.8
PAY;1976;8.8
PAY;1977;8.9
PAY;1978;8.0
PAY;1979;8.5
PAY;1980;7.8
PAY;1981;8.6
PAY;1982;9.3
PAY;1983;9.0
PAY;1984;8.4
PAY;1985;8.1
PAY;1986;8.6
PAY;1987;8.7
PAY;1988;9.7
PAY;1989;9.6
PAY;1990;9.8
PAY;1991;9.0
PAY;1992;9.5
PAY;1993;9.3
PAY;1994;10.5
PAY;1995;9.4
PAY;1996;8.5
PAY;1997;9.5
PAY;1998;9.5
PAY;1999;9.5
PAY;2000;10.2
PAY;2001;9.8
PAY;2002;10.2
PAY;2003;10.2
PAY;2004;9.4
PAY;2005;9.2
PAY;2006;9.8
PAY;2007;10.0
PAY;2008;9.5
PAY;2009;9.8
PAY;2010;9.0
PAY;2011;10.4
PAY;2012;9.8
PAY;2013;9.1
PAY;2014;10.5
PAY;2015;10.4
PAY;2016;9.9
PAY;2017;10.3
PAY;2018;11.0
PAY;2019;10.5
PAY;2020;10.7
