 

stn;time;fklnd3m0
HLL;199712;0
HLL;199801;0
HLL;199802;0
HLL;199803;0
HLL;199804;0
HLL;199805;0
HLL;199806;0
HLL;199807;0
HLL;199808;0
HLL;199809;0
HLL;199810;0
HLL;199811;0
HLL;199812;0
HLL;199901;0
HLL;199902;0
HLL;199903;1
HLL;199904;0
HLL;199905;0
HLL;199906;0
HLL;199907;0
HLL;199908;0
HLL;199909;0
HLL;199910;0
HLL;199911;0
HLL;199912;0
HLL;200001;0
HLL;200002;0
HLL;200003;0
HLL;200004;0
HLL;200005;0
HLL;200006;0
HLL;200007;0
HLL;200008;0
HLL;200009;0
HLL;200010;0
HLL;200011;0
HLL;200012;0
HLL;200101;0
HLL;200102;0
HLL;200103;0
HLL;200104;0
HLL;200105;0
HLL;200106;0
HLL;200107;0
HLL;200108;0
HLL;200109;0
HLL;200110;0
HLL;200111;0
HLL;200112;0
HLL;200201;0
HLL;200202;0
HLL;200203;0
HLL;200204;0
HLL;200205;0
HLL;200206;0
HLL;200207;0
HLL;200208;0
HLL;200209;0
HLL;200210;0
HLL;200211;0
HLL;200212;0
HLL;200301;1
HLL;200302;0
HLL;200303;0
HLL;200304;0
HLL;200305;0
HLL;200306;0
HLL;200307;0
HLL;200308;0
HLL;200309;0
HLL;200310;0
HLL;200311;0
HLL;200312;0
HLL;200401;0
HLL;200402;0
HLL;200403;0
HLL;200404;0
HLL;200405;0
HLL;200406;0
HLL;200407;0
HLL;200408;0
HLL;200409;0
HLL;200410;0
HLL;200411;0
HLL;200412;0
HLL;200501;0
HLL;200502;0
HLL;200503;0
HLL;200504;0
HLL;200505;0
HLL;200506;0
HLL;200507;0
HLL;200508;0
HLL;200509;0
HLL;200510;0
HLL;200511;0
HLL;200512;0
HLL;200601;0
HLL;200602;0
HLL;200603;0
HLL;200604;0
HLL;200605;0
HLL;200606;0
HLL;200607;0
HLL;200608;0
HLL;200609;0
HLL;200610;0
HLL;200611;0
HLL;200612;0
HLL;200701;0
HLL;200702;0
HLL;200703;0
HLL;200704;0
HLL;200705;0
HLL;200706;0
HLL;200707;0
HLL;200708;0
HLL;200709;0
HLL;200710;0
HLL;200711;0
HLL;200712;0
HLL;200801;0
HLL;200802;0
HLL;200803;0
HLL;200804;0
HLL;200805;0
HLL;200806;0
HLL;200807;0
HLL;200808;0
HLL;200809;0
HLL;200810;0
HLL;200811;0
HLL;200812;0
HLL;200901;0
HLL;200902;0
HLL;200903;0
HLL;200904;0
HLL;200905;0
HLL;200906;0
HLL;200907;0
HLL;200908;0
HLL;200909;0
HLL;200910;0
HLL;200911;0
HLL;200912;0
HLL;201001;0
HLL;201002;0
HLL;201003;0
HLL;201004;0
HLL;201005;0
