 

stn;time;rsd100m0
POT;193610;1
POT;193611;4
POT;193612;1
POT;193701;1
POT;193702;3
POT;193703;12
POT;193704;5
POT;193705;7
POT;193706;8
POT;193707;3
POT;193708;2
POT;193709;9
POT;193710;10
POT;193711;4
POT;193712;3
POT;193801;0
POT;193802;1
POT;193803;0
POT;193804;1
POT;193805;8
POT;193806;6
POT;193807;4
POT;193808;9
POT;193809;7
POT;193810;5
POT;193811;5
POT;193812;6
POT;193901;7
POT;193902;2
POT;193903;0
POT;193904;10
POT;193905;8
POT;193906;9
POT;193907;9
POT;193908;7
POT;193909;3
POT;193910;3
POT;193911;3
POT;193912;3
POT;194001;0
POT;194002;0
POT;194003;2
POT;194004;4
POT;194005;9
POT;194006;7
POT;194007;6
POT;194008;2
POT;194009;2
POT;194010;9
POT;194011;4
POT;194012;0
POT;194101;4
POT;194102;3
POT;194103;7
POT;194104;9
POT;194105;10
POT;194106;5
POT;194107;6
POT;194108;1
POT;194109;3
POT;194110;2
POT;194111;5
POT;194112;0
POT;194201;0
POT;194202;1
POT;194203;1
POT;194204;4
POT;194205;3
POT;194206;2
POT;194207;5
POT;194208;3
POT;194209;9
POT;194210;6
POT;194211;1
POT;194212;5
POT;194301;1
POT;194302;0
POT;194303;3
POT;194304;2
POT;194305;6
POT;194306;1
POT;194307;3
POT;194308;2
POT;194309;9
POT;194310;4
POT;194311;1
POT;194312;3
POT;194401;0
POT;194402;1
POT;194403;0
POT;194404;1
POT;194405;6
POT;194406;2
POT;194407;8
POT;194408;5
POT;194409;4
POT;194410;13
POT;194411;1
POT;194412;2
POT;194501;3
POT;194502;0
POT;194503;3
POT;194504;3
POT;194505;5
POT;194506;1
POT;194507;1
POT;194508;7
POT;194509;5
POT;194510;4
POT;194511;3
POT;194512;4
POT;194601;4
POT;194602;1
POT;194603;5
POT;194604;2
POT;194605;12
POT;194606;8
POT;194607;4
POT;194608;12
POT;194609;2
POT;194610;2
POT;194611;7
POT;194612;0
POT;194701;0
POT;194702;5
POT;194703;11
POT;194704;3
POT;194705;6
POT;194706;4
POT;194707;5
POT;194708;4
POT;194709;4
POT;194710;4
POT;194711;1
POT;194712;2
POT;194801;5
POT;194802;0
POT;194803;0
POT;194804;7
POT;194805;10
POT;194806;4
POT;194807;4
POT;194808;5
POT;194809;4
POT;194810;5
POT;194811;0
POT;194812;0
POT;194901;3
POT;194902;0
POT;194903;1
POT;194904;5
POT;194905;11
POT;194906;0
POT;194907;4
POT;194908;5
POT;194909;1
POT;194910;2
POT;194911;7
POT;194912;3
POT;195001;2
POT;195002;5
POT;195003;0
POT;195004;6
POT;195005;4
POT;195006;4
POT;195007;4
POT;195008;9
POT;195009;5
POT;195010;0
POT;195011;7
POT;195012;6
POT;195101;6
POT;195102;7
POT;195103;6
POT;195104;4
POT;195105;7
POT;195106;5
POT;195107;4
POT;195108;7
POT;195109;5
POT;195110;3
POT;195111;11
POT;195112;1
POT;195201;1
POT;195202;0
POT;195203;3
POT;195204;8
POT;195205;6
POT;195206;4
POT;195207;2
POT;195208;5
POT;195209;5
POT;195210;3
POT;195211;2
POT;195212;1
POT;195301;0
POT;195302;0
POT;195303;0
POT;195304;6
POT;195305;0
POT;195306;11
POT;195307;3
POT;195308;1
POT;195309;7
POT;195310;13
POT;195311;0
POT;195312;0
POT;195401;1
POT;195402;1
POT;195403;5
POT;195404;5
POT;195405;9
POT;195406;9
POT;195407;4
POT;195408;3
POT;195409;6
POT;195410;1
POT;195411;5
POT;195412;3
POT;195501;4
POT;195502;4
POT;195503;2
POT;195504;0
POT;195505;3
POT;195506;6
POT;195507;7
POT;195508;2
POT;195509;2
POT;195510;4
POT;195511;3
POT;195512;1
POT;195601;1
POT;195602;0
POT;195603;5
POT;195604;5
POT;195605;4
POT;195606;3
POT;195607;5
POT;195608;9
POT;195609;5
POT;195610;2
POT;195611;1
POT;195612;0
POT;195701;2
POT;195702;5
POT;195703;1
POT;195704;3
POT;195705;7
POT;195706;13
POT;195707;5
POT;195708;6
POT;195709;3
POT;195710;2
POT;195711;7
POT;195712;5
POT;195801;0
POT;195802;4
POT;195803;0
POT;195804;7
POT;195805;4
POT;195806;5
POT;195807;4
POT;195808;5
POT;195809;2
POT;195810;6
POT;195811;4
POT;195812;6
POT;195901;1
POT;195902;0
POT;195903;5
POT;195904;5
POT;195905;3
POT;195906;9
POT;195907;7
POT;195908;7
POT;195909;2
POT;195910;4
POT;195911;9
POT;195912;8
POT;196001;4
POT;196002;3
POT;196003;4
POT;196004;0
POT;196005;7
POT;196006;9
POT;196007;7
POT;196008;10
POT;196009;11
POT;196010;15
POT;196011;6
POT;196012;6
POT;196101;3
POT;196102;2
POT;196103;0
POT;196104;10
POT;196105;3
POT;196106;5
POT;196107;4
POT;196108;1
POT;196109;2
POT;196110;3
POT;196111;7
POT;196112;2
POT;196201;3
POT;196202;1
POT;196203;2
POT;196204;5
POT;196205;7
POT;196206;2
POT;196207;1
POT;196208;4
POT;196209;2
POT;196210;2
POT;196211;8
POT;196212;2
POT;196301;2
POT;196302;1
POT;196303;4
POT;196304;6
POT;196305;7
POT;196306;10
POT;196307;6
POT;196308;8
POT;196309;9
POT;196310;3
POT;196311;11
POT;196312;2
POT;196401;2
POT;196402;3
POT;196403;8
POT;196404;3
POT;196405;3
POT;196406;7
POT;196407;2
POT;196408;6
POT;196409;1
POT;196410;5
POT;196411;2
POT;196412;3
POT;196501;3
POT;196502;0
POT;196503;4
POT;196504;1
POT;196505;6
POT;196506;3
POT;196507;5
POT;196508;6
POT;196509;11
POT;196510;1
POT;196511;2
POT;196512;1
POT;196601;0
POT;196602;7
POT;196603;0
POT;196604;9
POT;196605;5
POT;196606;4
POT;196607;7
POT;196608;5
POT;196609;3
POT;196610;13
POT;196611;7
POT;196612;2
POT;196701;0
POT;196702;3
POT;196703;5
POT;196704;2
POT;196705;7
POT;196706;2
POT;196707;6
POT;196708;4
POT;196709;6
POT;196710;5
POT;196711;7
POT;196712;0
POT;196801;0
POT;196802;10
POT;196803;1
POT;196804;6
POT;196805;8
POT;196806;5
POT;196807;4
POT;196808;7
POT;196809;6
POT;196810;2
POT;196811;6
POT;196812;3
POT;196901;5
POT;196902;6
POT;196903;2
POT;196904;3
POT;196905;8
POT;196906;5
POT;196907;3
POT;196908;3
POT;196909;7
POT;196910;0
POT;196911;8
POT;196912;1
POT;197001;7
POT;197002;0
POT;197003;8
POT;197004;4
POT;197005;5
POT;197006;6
POT;197007;3
POT;197008;8
POT;197009;1
POT;197010;3
POT;197011;7
POT;197012;3
POT;197101;3
POT;197102;2
POT;197103;5
POT;197104;4
POT;197105;10
POT;197106;11
POT;197107;4
POT;197108;8
POT;197109;1
POT;197110;1
POT;197111;7
POT;197112;3
POT;197201;1
POT;197202;9
POT;197203;6
POT;197204;6
POT;197205;5
POT;197206;8
POT;197207;3
POT;197208;3
POT;197209;8
POT;197210;2
POT;197211;1
POT;197212;4
POT;197301;2
POT;197302;0
POT;197303;0
POT;197304;4
POT;197305;4
POT;197306;9
POT;197307;6
POT;197308;3
POT;197309;3
POT;197310;4
POT;197311;1
POT;197312;5
POT;197401;5
POT;197402;9
POT;197403;5
POT;197404;6
POT;197405;5
POT;197406;6
POT;197407;2
POT;197408;4
POT;197409;5
POT;197410;3
POT;197411;4
POT;197412;0
POT;197501;4
POT;197502;2
POT;197503;8
POT;197504;6
POT;197505;12
POT;197506;7
POT;197507;2
POT;197508;4
POT;197509;9
POT;197510;4
POT;197511;7
POT;197512;1
POT;197601;1
POT;197602;1
POT;197603;1
POT;197604;4
POT;197605;2
POT;197606;1
POT;197607;4
POT;197608;7
POT;197609;9
POT;197610;15
POT;197611;8
POT;197612;1
POT;197701;7
POT;197702;4
POT;197703;9
POT;197704;4
POT;197705;12
POT;197706;7
POT;197707;10
POT;197708;11
POT;197709;1
POT;197710;7
POT;197711;2
POT;197712;2
POT;197801;6
POT;197802;5
POT;197803;5
POT;197804;8
POT;197805;8
POT;197806;9
POT;197807;3
POT;197808;2
POT;197809;0
POT;197810;4
POT;197811;1
POT;197812;5
POT;197901;3
POT;197902;2
POT;197903;10
POT;197904;6
POT;197905;3
POT;197906;6
POT;197907;3
POT;197908;8
POT;197909;2
POT;197910;10
POT;197911;4
POT;197912;4
POT;198001;2
POT;198002;0
POT;198003;5
POT;198004;0
POT;198005;8
POT;198006;9
POT;198007;2
POT;198008;4
POT;198009;1
POT;198010;5
POT;198011;1
POT;198012;0
POT;198101;0
POT;198102;0
POT;198103;7
POT;198104;2
POT;198105;9
POT;198106;3
POT;198107;7
POT;198108;1
POT;198109;11
POT;198110;5
POT;198111;0
POT;198112;6
POT;198201;0
POT;198202;1
POT;198203;3
POT;198204;0
POT;198205;6
POT;198206;4
POT;198207;6
POT;198208;8
POT;198209;4
POT;198210;7
POT;198211;9
POT;198212;2
POT;198301;0
POT;198302;1
POT;198303;5
POT;198304;8
POT;198305;12
POT;198306;3
POT;198307;1
POT;198308;5
POT;198309;4
POT;198310;1
POT;198311;1
POT;198312;6
POT;198401;1
POT;198402;3
POT;198403;4
POT;198404;5
POT;198405;14
POT;198406;3
POT;198407;0
POT;198408;10
POT;198409;7
POT;198410;5
POT;198411;5
POT;198412;2
POT;198501;7
POT;198502;0
POT;198503;9
POT;198504;4
POT;198505;8
POT;198506;3
POT;198507;2
POT;198508;3
POT;198509;2
POT;198510;0
POT;198511;3
POT;198512;3
POT;198601;3
POT;198602;1
POT;198603;1
POT;198604;17
POT;198605;4
POT;198606;4
POT;198607;4
POT;198608;5
POT;198609;2
POT;198610;0
POT;198611;2
POT;198612;0
POT;198701;2
POT;198702;7
POT;198703;2
POT;198704;3
POT;198705;6
POT;198706;6
POT;198707;9
POT;198708;4
POT;198709;5
POT;198710;11
POT;198711;1
POT;198712;1
POT;198801;7
POT;198802;1
POT;198803;1
POT;198804;3
POT;198805;13
POT;198806;9
POT;198807;5
POT;198808;5
POT;198809;2
POT;198810;6
POT;198811;0
POT;198812;2
POT;198901;0
POT;198902;3
POT;198903;1
POT;198904;14
POT;198905;4
POT;198906;5
POT;198907;7
POT;198908;7
POT;198909;2
POT;198910;0
POT;198911;3
POT;198912;3
POT;199001;2
POT;199002;1
POT;199003;0
POT;199004;7
POT;199005;3
POT;199006;6
POT;199007;1
POT;199008;2
POT;199009;2
POT;199010;9
POT;199011;4
POT;199012;3
POT;199101;2
POT;199102;0
POT;199103;9
POT;199104;4
POT;199105;6
POT;199106;4
POT;199107;3
POT;199108;0
POT;199109;6
POT;199110;6
POT;199111;1
POT;199112;1
POT;199201;2
POT;199202;1
POT;199203;4
POT;199204;7
POT;199205;7
POT;199206;11
POT;199207;3
POT;199208;3
POT;199209;8
POT;199210;9
POT;199211;1
POT;199212;4
POT;199301;0
POT;199302;1
POT;199303;1
POT;199304;4
POT;199305;9
POT;199306;7
POT;199307;4
POT;199308;3
POT;199309;10
POT;199310;15
POT;199311;3
POT;199312;2
POT;199401;6
POT;199402;5
POT;199403;1
POT;199404;5
POT;199405;10
POT;199406;2
POT;199407;2
POT;199408;4
POT;199409;9
POT;199410;4
POT;199411;5
POT;199412;1
POT;199501;3
POT;199502;1
POT;199503;2
POT;199504;9
POT;199505;6
POT;199506;3
POT;199507;3
POT;199508;2
POT;199509;6
POT;199510;3
POT;199511;5
POT;199512;4
POT;199601;7
POT;199602;0
POT;199603;0
POT;199604;1
POT;199605;6
POT;199606;1
POT;199607;5
POT;199608;6
POT;199609;2
POT;199610;5
POT;199611;8
POT;199612;6
POT;199701;3
POT;199702;0
POT;199703;0
POT;199704;2
POT;199705;4
POT;199706;14
POT;199707;3
POT;199708;6
POT;199709;2
POT;199710;1
POT;199711;9
POT;199712;6
POT;199801;2
POT;199802;1
POT;199803;0
POT;199804;12
POT;199805;6
POT;199806;6
POT;199807;5
POT;199808;4
POT;199809;7
POT;199810;8
POT;199811;0
POT;199812;2
POT;199901;2
POT;199902;0
POT;199903;4
POT;199904;5
POT;199905;6
POT;199906;8
POT;199907;4
POT;199908;8
POT;199909;10
POT;199910;8
POT;199911;2
POT;199912;2
POT;200001;0
POT;200002;0
POT;200003;3
POT;200004;11
POT;200005;8
POT;200006;5
POT;200007;5
POT;200008;3
POT;200009;4
POT;200010;12
POT;200011;13
POT;200012;6
POT;200101;5
POT;200102;3
POT;200103;6
POT;200104;2
POT;200105;6
POT;200106;5
POT;200107;7
POT;200108;8
POT;200109;1
POT;200110;4
POT;200111;0
POT;200112;0
POT;200201;1
POT;200202;4
POT;200203;2
POT;200204;3
POT;200205;13
POT;200206;6
POT;200207;7
POT;200208;6
POT;200209;3
POT;200210;2
POT;200211;13
POT;200212;1
POT;200301;1
POT;200302;0
POT;200303;0
POT;200304;3
POT;200305;4
POT;200306;2
POT;200307;7
POT;200308;6
POT;200309;0
POT;200310;2
POT;200311;7
POT;200312;7
POT;200401;0
POT;200402;4
POT;200403;2
POT;200404;6
POT;200405;4
POT;200406;0
POT;200407;2
POT;200408;8
POT;200409;2
POT;200410;9
POT;200411;4
POT;200412;2
POT;200501;0
POT;200502;0
POT;200503;2
POT;200504;6
POT;200505;3
POT;200506;3
POT;200507;7
POT;200508;3
POT;200509;4
POT;200510;5
POT;200511;1
POT;200512;2
POT;200601;2
POT;200602;5
POT;200603;1
POT;200604;4
POT;200605;3
POT;200606;3
POT;200607;7
POT;200608;9
POT;200609;3
POT;200610;5
POT;200611;3
POT;200612;4
POT;200701;2
POT;200702;0
POT;200703;3
POT;200704;0
POT;200705;5
POT;200706;7
POT;200707;2
POT;200708;6
POT;200709;6
POT;200710;0
POT;200711;4
POT;200712;0
POT;200801;6
POT;200802;2
POT;200803;3
POT;200804;11
POT;200805;8
POT;200806;7
POT;200807;6
POT;200808;4
POT;200809;4
POT;200810;5
POT;200811;8
POT;200812;10
POT;200901;4
POT;200902;5
POT;200903;4
POT;200904;7
POT;200905;3
POT;200906;4
POT;200907;7
POT;200908;3
POT;200909;4
POT;200910;2
POT;200911;4
POT;200912;5
POT;201001;1
POT;201002;3
POT;201003;4
POT;201004;2
POT;201005;12
POT;201006;9
POT;201007;3
POT;201008;5
POT;201009;7
POT;201010;4
POT;201011;8
POT;201012;6
POT;201101;4
POT;201102;2
POT;201103;4
POT;201104;1
POT;201105;4
POT;201106;11
POT;201107;5
POT;201108;2
POT;201109;2
POT;201110;2
POT;201111;6
POT;201112;0
POT;201201;2
POT;201202;0
POT;201203;2
POT;201204;11
POT;201205;4
POT;201206;5
POT;201207;4
POT;201208;3
POT;201209;2
POT;201210;4
POT;201211;5
POT;201212;2
POT;201301;1
POT;201302;2
POT;201303;5
POT;201304;8
POT;201305;8
POT;201306;1
POT;201307;4
POT;201308;3
POT;201309;3
POT;201310;4
POT;201311;5
POT;201312;5
POT;201401;8
POT;201402;11
POT;201403;2
POT;201404;3
POT;201405;4
POT;201406;1
POT;201407;11
POT;201408;9
POT;201409;0
POT;201410;5
POT;201411;15
POT;201412;2
POT;201501;3
POT;201502;4
POT;201503;1
POT;201504;3
POT;201505;5
POT;201506;4
POT;201507;1
POT;201508;5
POT;201509;5
POT;201510;7
POT;201511;0
POT;201512;0
POT;201601;0
POT;201602;4
POT;201603;2
POT;201604;2
POT;201605;8
POT;201606;6
POT;201607;5
POT;201608;5
POT;201609;3
POT;201610;5
POT;201611;3
POT;201612;0
POT;201701;0
POT;201702;2
POT;201703;5
POT;201704;3
POT;201705;5
POT;201706;8
POT;201707;4
POT;201708;4
POT;201709;3
POT;201710;0
POT;201711;2
POT;201712;3
POT;201801;4
POT;201802;0
POT;201803;4
POT;201804;4
POT;201805;10
POT;201806;3
POT;201807;3
POT;201808;9
POT;201809;2
POT;201810;7
POT;201811;6
POT;201812;0
POT;201901;0
POT;201902;1
POT;201903;3
POT;201904;5
POT;201905;3
POT;201906;3
POT;201907;2
POT;201908;7
POT;201909;1
POT;201910;7
POT;201911;13
POT;201912;6
POT;202001;0
POT;202002;0
POT;202003;1
POT;202004;4
POT;202005;7
POT;202006;7
POT;202007;4
POT;202008;1
POT;202009;4
POT;202010;5
POT;202011;0
POT;202012;3
POT;202101;5
POT;202102;3
POT;202103;0
POT;202104;3
POT;202105;5
