 

stn;time;rsd300y0
GUG;1920;5
GUG;1921;4
GUG;1922;5
GUG;1923;9
GUG;1924;2
GUG;1925;3
GUG;1926;5
GUG;1927;9
GUG;1928;4
GUG;1929;3
GUG;1930;4
GUG;1931;3
GUG;1932;2
GUG;1933;3
GUG;1934;6
GUG;1935;7
GUG;1936;5
GUG;1937;2
GUG;1938;3
GUG;1939;3
GUG;1940;8
GUG;1941;1
GUG;1942;3
GUG;1943;2
GUG;1944;4
GUG;1945;2
GUG;1946;5
GUG;1947;2
GUG;1948;6
GUG;1949;2
GUG;1950;8
GUG;1951;3
GUG;1952;6
GUG;1953;5
GUG;1954;10
GUG;1955;7
GUG;1956;9
GUG;1957;2
GUG;1958;7
GUG;1959;3
GUG;1960;7
GUG;1961;4
GUG;1962;4
GUG;1963;6
GUG;1964;6
GUG;1965;10
GUG;1966;3
GUG;1967;4
GUG;1968;10
GUG;1969;3
GUG;1970;8
GUG;1971;5
GUG;1972;4
GUG;1973;4
GUG;1974;5
GUG;1975;5
GUG;1976;2
GUG;1977;7
GUG;1978;4
GUG;1979;4
GUG;1980;4
GUG;1981;3
GUG;1982;5
GUG;1983;5
GUG;1984;6
GUG;1985;8
GUG;1986;6
GUG;1987;7
GUG;1988;8
GUG;1989;5
GUG;1990;13
GUG;1991;8
GUG;1992;5
GUG;1993;6
GUG;1994;10
GUG;1995;10
GUG;1996;7
GUG;1997;7
GUG;1998;3
GUG;1999;6
GUG;2000;4
GUG;2001;7
GUG;2002;6
GUG;2003;5
GUG;2004;4
GUG;2005;4
GUG;2006;9
GUG;2007;8
