 

stn;time;rre150yx
BUC;1900;26.1
BUC;1901;65.2
BUC;1902;32.9
BUC;1903;38.3
BUC;1904;22.0
BUC;1905;44.2
BUC;1906;69.0
BUC;1907;33.4
BUC;1908;50.4
BUC;1909;36.5
BUC;1910;40.6
BUC;1911;45.3
BUC;1912;25.2
BUC;1913;24.1
BUC;1914;45.9
BUC;1915;53.3
BUC;1916;32.2
BUC;1917;35.2
BUC;1918;34.1
BUC;1919;38.6
BUC;1920;29.7
BUC;1921;34.6
BUC;1922;41.5
BUC;1923;37.3
BUC;1924;26.0
BUC;1925;47.5
BUC;1926;35.3
BUC;1927;29.5
BUC;1928;34.0
BUC;1929;29.2
BUC;1930;55.7
BUC;1931;45.2
BUC;1932;40.7
BUC;1933;37.2
BUC;1934;41.9
BUC;1935;44.8
BUC;1936;36.9
BUC;1937;42.8
BUC;1938;47.1
BUC;1939;45.1
BUC;1940;49.1
BUC;1941;31.4
BUC;1942;26.4
BUC;1943;30.0
BUC;1944;53.5
BUC;1945;70.5
BUC;1946;49.3
BUC;1947;33.0
BUC;1948;31.0
BUC;1949;20.0
BUC;1950;50.3
BUC;1951;29.2
BUC;1952;41.5
BUC;1953;33.4
BUC;1954;50.0
BUC;1955;66.0
BUC;1956;31.4
BUC;1957;30.9
BUC;1958;42.3
BUC;1959;40.0
BUC;1960;30.8
BUC;1961;24.9
BUC;1962;43.5
BUC;1963;53.6
BUC;1964;33.0
BUC;1965;52.9
BUC;1966;35.5
BUC;1967;31.5
BUC;1968;64.5
BUC;1969;62.0
BUC;1970;29.0
BUC;1971;24.2
BUC;1972;90.2
BUC;1973;41.9
BUC;1974;43.0
BUC;1975;71.0
BUC;1976;39.4
BUC;1977;26.6
BUC;1978;74.8
BUC;1979;36.7
BUC;1980;44.2
BUC;1981;42.4
BUC;1982;61.5
BUC;1983;44.5
BUC;1984;33.7
BUC;1985;24.6
BUC;1986;53.0
BUC;1987;46.1
BUC;1988;30.7
BUC;1989;31.6
BUC;1990;46.7
BUC;1991;37.4
BUC;1992;46.1
BUC;1993;75.9
BUC;1994;82.9
BUC;1995;39.4
BUC;1996;64.7
BUC;1997;31.8
BUC;1998;28.7
BUC;1999;27.6
BUC;2000;88.6
BUC;2001;38.2
BUC;2002;32.8
BUC;2003;43.1
BUC;2004;37.7
BUC;2005;32.4
BUC;2006;47.2
BUC;2007;37.3
BUC;2008;47.3
BUC;2009;60.3
BUC;2010;39.6
BUC;2011;44.1
BUC;2012;30.3
BUC;2013;43.8
BUC;2014;31.4
BUC;2015;44.8
BUC;2016;26.9
BUC;2017;42.0
BUC;2018;33.1
BUC;2019;43.0
BUC;2020;47.2
