 

stn;time;tre200dx
BEGAD;20140903;14.9
BEGAD;20140904;18.1
BEGAD;20140905;16.7
BEGAD;20140906;19.9
BEGAD;20140907;20.6
BEGAD;20140908;23.0
BEGAD;20140909;19.4
BEGAD;20140910;17.5
BEGAD;20140911;14.4
BEGAD;20140912;10.8
BEGAD;20140913;15.8
BEGAD;20140914;16.8
BEGAD;20140915;18.7
BEGAD;20140916;18.9
BEGAD;20140917;22.3
BEGAD;20140918;20.5
BEGAD;20140919;20.4
BEGAD;20140920;18.9
BEGAD;20140921;17.5
BEGAD;20140922;11.8
BEGAD;20140923;14.1
BEGAD;20140924;15.8
BEGAD;20140925;12.7
BEGAD;20140926;15.5
BEGAD;20140927;17.8
BEGAD;20140928;19.2
BEGAD;20140929;18.6
BEGAD;20140930;14.6
BEGAD;20141001;13.5
BEGAD;20141002;15.6
BEGAD;20141003;15.6
BEGAD;20141004;15.4
BEGAD;20141005;16.0
BEGAD;20141006;17.8
BEGAD;20141007;19.2
BEGAD;20141008;19.1
BEGAD;20141009;21.7
BEGAD;20141010;16.9
BEGAD;20141011;15.7
BEGAD;20141012;21.3
BEGAD;20141013;14.7
BEGAD;20141014;14.1
BEGAD;20141015;13.4
BEGAD;20141016;13.1
BEGAD;20141017;16.4
BEGAD;20141018;19.9
BEGAD;20141019;20.8
BEGAD;20141020;20.2
BEGAD;20141021;14.1
BEGAD;20141022;0.9
BEGAD;20141023;7.2
BEGAD;20141024;10.8
BEGAD;20141025;8.8
BEGAD;20141026;13.4
BEGAD;20141027;11.9
BEGAD;20141028;13.1
BEGAD;20141029;11.6
BEGAD;20141030;14.0
BEGAD;20141031;15.5
BEGAD;20141101;15.8
BEGAD;20141102;15.0
BEGAD;20141103;14.7
BEGAD;20141104;15.0
BEGAD;20141105;7.1
BEGAD;20141106;2.8
BEGAD;20141107;7.9
BEGAD;20141108;9.0
BEGAD;20141109;13.0
BEGAD;20141110;5.8
BEGAD;20141111;14.9
BEGAD;20141112;10.0
BEGAD;20141113;8.1
BEGAD;20141114;13.4
BEGAD;20141115;12.8
BEGAD;20141116;4.7
BEGAD;20141117;4.2
BEGAD;20141118;8.3
BEGAD;20141119;6.2
BEGAD;20141120;8.6
BEGAD;20141121;8.8
BEGAD;20141122;-
BEGAD;20141123;10.8
BEGAD;20141124;12.0
BEGAD;20141125;9.6
BEGAD;20141126;10.2
BEGAD;20141127;9.7
BEGAD;20141128;13.2
BEGAD;20141129;14.0
BEGAD;20141130;13.2
BEGAD;20141201;6.3
BEGAD;20141202;0.7
BEGAD;20141203;1.4
BEGAD;20141204;0.5
BEGAD;20141205;0.2
BEGAD;20141206;-0.5
BEGAD;20141207;0.4
BEGAD;20141208;-0.1
BEGAD;20141209;-1.3
BEGAD;20141210;1.7
BEGAD;20141211;2.0
BEGAD;20141212;1.5
BEGAD;20141213;7.0
BEGAD;20141214;8.1
BEGAD;20141215;8.0
BEGAD;20141216;3.3
BEGAD;20141217;2.2
BEGAD;20141218;3.1
BEGAD;20141219;5.4
BEGAD;20141220;4.4
BEGAD;20141221;0.6
BEGAD;20141222;3.5
BEGAD;20141223;5.9
BEGAD;20141224;2.5
BEGAD;20141225;2.9
BEGAD;20141226;-1.4
BEGAD;20141227;-1.4
BEGAD;20141228;-3.1
BEGAD;20141229;-6.9
BEGAD;20141230;-3.8
BEGAD;20141231;-3.2
BEGAD;20150101;-3.4
BEGAD;20150102;2.0
BEGAD;20150103;6.4
BEGAD;20150104;5.6
BEGAD;20150105;-2.1
BEGAD;20150106;1.1
BEGAD;20150107;-1.3
BEGAD;20150108;0.6
BEGAD;20150109;9.3
BEGAD;20150110;8.9
BEGAD;20150111;4.3
BEGAD;20150112;4.5
BEGAD;20150113;5.5
BEGAD;20150114;4.7
BEGAD;20150115;8.1
BEGAD;20150116;10.5
BEGAD;20150117;-0.5
BEGAD;20150118;-0.1
BEGAD;20150119;1.4
BEGAD;20150120;0.7
BEGAD;20150121;-1.1
BEGAD;20150122;-0.7
BEGAD;20150123;-3.7
BEGAD;20150124;-0.8
BEGAD;20150125;-4.5
BEGAD;20150126;-3.2
BEGAD;20150127;-0.8
BEGAD;20150128;-0.9
BEGAD;20150129;-0.1
BEGAD;20150130;-1.7
BEGAD;20150131;2.0
BEGAD;20150201;-3.3
BEGAD;20150202;-3.6
BEGAD;20150203;-0.2
BEGAD;20150204;-4.5
BEGAD;20150205;-6.7
BEGAD;20150206;-4.2
BEGAD;20150207;-4.3
BEGAD;20150208;-2.6
BEGAD;20150209;0.0
BEGAD;20150210;6.9
BEGAD;20150211;7.3
BEGAD;20150212;8.6
BEGAD;20150213;6.4
BEGAD;20150214;11.1
BEGAD;20150215;4.2
BEGAD;20150216;10.7
BEGAD;20150217;8.4
BEGAD;20150218;6.6
BEGAD;20150219;12.2
BEGAD;20150220;11.6
BEGAD;20150221;6.8
BEGAD;20150222;-1.7
BEGAD;20150223;4.2
BEGAD;20150224;-0.3
BEGAD;20150225;1.7
BEGAD;20150226;8.7
BEGAD;20150227;0.7
BEGAD;20150228;1.6
BEGAD;20150301;5.2
BEGAD;20150302;4.8
BEGAD;20150303;8.4
BEGAD;20150304;0.1
BEGAD;20150305;-1.4
BEGAD;20150306;6.5
BEGAD;20150307;15.9
BEGAD;20150308;17.4
BEGAD;20150309;19.5
BEGAD;20150310;15.9
BEGAD;20150311;12.8
BEGAD;20150312;6.1
BEGAD;20150313;9.5
BEGAD;20150314;5.6
BEGAD;20150315;9.3
BEGAD;20150316;11.3
BEGAD;20150317;12.4
BEGAD;20150318;13.3
BEGAD;20150319;14.8
BEGAD;20150320;15.3
BEGAD;20150321;6.9
BEGAD;20150322;5.6
BEGAD;20150323;9.0
BEGAD;20150324;13.6
BEGAD;20150325;7.5
BEGAD;20150326;2.1
BEGAD;20150327;4.8
BEGAD;20150328;9.8
BEGAD;20150329;9.1
BEGAD;20150330;5.9
BEGAD;20150331;12.4
BEGAD;20150401;2.7
