 

stn;time;rzz150mx
NABRIG;201008;9.0
NABRIG;201009;5.6
NABRIG;201010;1.9
NABRIG;201011;0.8
NABRIG;201012;1.0
NABRIG;201101;2.1
NABRIG;201102;1.9
NABRIG;201103;0.8
NABRIG;201104;1.8
NABRIG;201105;13.0
NABRIG;201106;5.1
NABRIG;201107;4.6
NABRIG;201108;5.4
NABRIG;201109;12.2
NABRIG;201110;1.5
NABRIG;201111;0.1
NABRIG;201112;1.1
NABRIG;201201;0.8
NABRIG;201202;0.5
NABRIG;201203;0.6
NABRIG;201204;1.9
NABRIG;201205;5.3
NABRIG;201206;5.4
NABRIG;201207;6.1
NABRIG;201208;18.4
NABRIG;201209;3.4
NABRIG;201210;3.7
NABRIG;201211;0.9
NABRIG;201212;0.8
NABRIG;201301;0.6
NABRIG;201302;0.8
NABRIG;201303;0.6
NABRIG;201304;1.7
NABRIG;201305;3.0
NABRIG;201306;2.9
NABRIG;201307;5.4
