 

stn;time;tre200d0
BRA;19640101;1.5
BRA;19640102;1.1
BRA;19640103;-3.0
BRA;19640104;-3.5
BRA;19640105;1.9
BRA;19640106;1.0
BRA;19640107;0.1
BRA;19640108;-0.6
BRA;19640109;-0.7
BRA;19640110;-4.7
BRA;19640111;-3.5
BRA;19640112;0.3
BRA;19640113;0.3
BRA;19640114;1.9
BRA;19640115;2.4
BRA;19640116;-3.1
BRA;19640117;-5.5
BRA;19640118;-2.0
BRA;19640119;-1.8
BRA;19640120;-0.4
BRA;19640121;-0.1
BRA;19640122;1.9
BRA;19640123;0.2
BRA;19640124;0.5
BRA;19640125;1.9
BRA;19640126;1.6
BRA;19640127;-1.7
BRA;19640128;-2.2
BRA;19640129;-3.5
BRA;19640130;1.1
BRA;19640131;-2.0
BRA;19640201;2.1
BRA;19640202;5.5
BRA;19640203;6.5
BRA;19640204;5.3
BRA;19640205;1.9
BRA;19640206;-5.1
BRA;19640207;-5.7
BRA;19640208;0.5
BRA;19640209;3.0
BRA;19640210;-0.3
BRA;19640211;-1.6
BRA;19640212;-0.3
BRA;19640213;0.0
BRA;19640214;-0.9
BRA;19640215;-0.3
BRA;19640216;0.2
BRA;19640217;-1.7
BRA;19640218;1.5
BRA;19640219;2.2
BRA;19640220;0.7
BRA;19640221;-1.9
BRA;19640222;-2.7
BRA;19640223;-3.5
BRA;19640224;-2.1
BRA;19640225;1.0
BRA;19640226;3.0
BRA;19640227;2.1
BRA;19640228;4.4
BRA;19640229;2.7
BRA;19640301;4.0
BRA;19640302;2.7
BRA;19640303;2.1
BRA;19640304;1.3
BRA;19640305;-1.4
BRA;19640306;-4.6
BRA;19640307;-4.8
BRA;19640308;-3.3
BRA;19640309;-2.7
BRA;19640310;-0.8
BRA;19640311;-0.1
BRA;19640312;0.1
BRA;19640313;3.3
BRA;19640314;4.7
BRA;19640315;3.1
BRA;19640316;3.0
BRA;19640317;-0.6
BRA;19640318;-0.6
BRA;19640319;-0.6
BRA;19640320;0.3
BRA;19640321;3.2
BRA;19640322;3.3
BRA;19640323;4.1
BRA;19640324;5.5
BRA;19640325;4.3
BRA;19640326;1.5
BRA;19640327;1.2
BRA;19640328;2.3
BRA;19640329;2.5
BRA;19640330;2.3
BRA;19640331;4.2
BRA;19640401;4.4
BRA;19640402;3.2
BRA;19640403;3.9
BRA;19640404;5.9
BRA;19640405;4.3
BRA;19640406;3.1
BRA;19640407;2.7
BRA;19640408;2.5
BRA;19640409;5.6
BRA;19640410;7.4
BRA;19640411;7.7
BRA;19640412;8.7
BRA;19640413;6.2
BRA;19640414;6.7
BRA;19640415;6.8
BRA;19640416;6.4
BRA;19640417;7.4
BRA;19640418;8.6
BRA;19640419;6.2
BRA;19640420;2.5
BRA;19640421;4.1
BRA;19640422;5.6
BRA;19640423;6.7
BRA;19640424;5.5
BRA;19640425;5.1
BRA;19640426;6.7
BRA;19640427;8.2
BRA;19640428;9.5
BRA;19640429;10.2
BRA;19640430;8.1
BRA;19640501;7.4
BRA;19640502;8.9
BRA;19640503;9.6
BRA;19640504;10.9
BRA;19640505;10.2
BRA;19640506;12.4
