 

stn;time;rs1000y0
AFT;1900;0
AFT;1901;0
AFT;1902;0
AFT;1903;0
AFT;1904;0
AFT;1905;0
AFT;1906;0
AFT;1907;0
AFT;1908;0
AFT;1909;0
AFT;1910;0
AFT;1911;0
AFT;1912;0
AFT;1913;0
AFT;1914;0
AFT;1915;0
AFT;1916;0
AFT;1917;0
AFT;1918;0
AFT;1919;0
AFT;1920;0
AFT;1921;0
AFT;1922;0
AFT;1923;0
AFT;1924;0
AFT;1925;0
AFT;1926;0
AFT;1927;0
AFT;1928;0
AFT;1929;0
AFT;1930;0
AFT;1931;0
AFT;1932;0
AFT;1933;0
AFT;1934;0
AFT;1935;0
AFT;1936;0
AFT;1937;0
AFT;1938;0
AFT;1939;0
AFT;1940;0
AFT;1941;0
AFT;1942;0
AFT;1943;0
AFT;1944;0
AFT;1945;0
AFT;1946;0
AFT;1947;0
AFT;1948;0
AFT;1949;0
AFT;1950;0
AFT;1951;0
AFT;1952;0
AFT;1953;0
AFT;1954;0
AFT;1955;0
AFT;1956;0
AFT;1957;0
AFT;1958;0
AFT;1959;0
AFT;1960;0
AFT;1961;0
AFT;1962;0
AFT;1963;0
AFT;1964;0
AFT;1965;0
AFT;1966;0
AFT;1967;0
AFT;1968;1
AFT;1969;0
AFT;1970;0
AFT;1971;0
AFT;1972;0
AFT;1973;0
AFT;1974;0
AFT;1975;0
AFT;1976;0
AFT;1977;0
AFT;1978;0
AFT;1979;0
AFT;1980;0
AFT;1981;0
AFT;1982;0
AFT;1983;0
AFT;1984;0
AFT;1985;0
AFT;1986;0
AFT;1987;0
AFT;1988;0
AFT;1989;0
AFT;1990;0
AFT;1991;0
AFT;1992;0
AFT;1993;0
AFT;1994;0
AFT;1995;0
AFT;1996;0
AFT;1997;0
AFT;1998;0
AFT;1999;0
AFT;2000;0
AFT;2001;0
AFT;2002;0
AFT;2003;0
AFT;2004;0
AFT;2005;0
AFT;2006;0
AFT;2007;0
AFT;2008;0
AFT;2009;0
AFT;2010;0
AFT;2011;0
AFT;2012;0
AFT;2013;0
AFT;2014;0
AFT;2015;1
AFT;2016;0
AFT;2017;0
AFT;2018;0
AFT;2019;0
AFT;2020;0
