 

stn;time;rti150yx
CMD;1940;19400707
CMD;1941;19410518
CMD;1942;19420803
CMD;1943;19430925
CMD;1944;19441006
CMD;1945;19450808
CMD;1946;19460904
CMD;1947;19470805
CMD;1948;19480904
CMD;1949;19490425
CMD;1950;19500915
CMD;1951;19511110
CMD;1952;19520905
CMD;1953;19530919
CMD;1954;19540821
CMD;1955;19550607
CMD;1956;19560925
CMD;1957;19571106
CMD;1958;19581001
CMD;1959;19590428
CMD;1960;19600916
CMD;1961;19610712
CMD;1962;19621106
CMD;1963;19631105
CMD;1964;19640419
CMD;1965;19650909
CMD;1966;19661015
CMD;1967;19670515
CMD;1968;19681102
CMD;1969;19690623
CMD;1970;19700910
CMD;1971;19710320
CMD;1972;19720611
CMD;1973;19730714
CMD;1974;19740714
CMD;1975;19750914
CMD;1976;19761012
CMD;1977;19771007
CMD;1978;19780807
CMD;1979;19791014
CMD;1980;19801016
CMD;1981;19810922
CMD;1982;19820926
CMD;1983;19830910
CMD;1984;19840905
CMD;1985;19850825
CMD;1986;19860423
CMD;1987;19870717
CMD;1988;19881011
CMD;1989;19890404
CMD;1990;19900605
CMD;1991;19910929
CMD;1992;19920922
CMD;1993;19931001
CMD;1994;19940810
CMD;1995;19950420
CMD;1996;19961112
CMD;1997;19970828
CMD;1998;19980911
CMD;1999;19990919
CMD;2000;20000930
CMD;2001;20010609
CMD;2002;20020502
CMD;2003;20031031
CMD;2004;20041026
CMD;2005;20050613
CMD;2006;20060817
CMD;2007;20070615
CMD;2008;20080906
CMD;2009;20090717
CMD;2010;20100326
CMD;2011;20111104
CMD;2012;20120926
CMD;2013;20130427
CMD;2014;20141104
CMD;2015;20150917
CMD;2016;20161122
CMD;2017;20170808
CMD;2018;20181029
CMD;2019;20191020
CMD;2020;20201002
