 

stn;time;breclod0
LFB;20210414;0
LFB;20210415;0
LFB;20210416;0
LFB;20210417;0
LFB;20210418;0
LFB;20210419;0
LFB;20210420;0
LFB;20210421;0
LFB;20210422;0
LFB;20210423;0
LFB;20210424;0
LFB;20210425;0
LFB;20210426;0
LFB;20210427;0
LFB;20210428;0
LFB;20210429;0
LFB;20210430;0
LFB;20210501;0
LFB;20210502;0
LFB;20210503;0
LFB;20210504;0
LFB;20210505;0
