 

stn;time;rre150yx
STB;1899;95.0
STB;1900;58.0
STB;1901;125.7
STB;1902;53.4
STB;1903;50.1
STB;1904;61.4
STB;1905;91.6
STB;1906;79.8
STB;1907;73.0
STB;1908;57.0
STB;1909;59.5
STB;1910;184.5
STB;1911;47.8
STB;1912;83.0
STB;1913;70.3
STB;1914;76.5
STB;1915;66.7
STB;1916;55.3
STB;1917;60.8
STB;1918;65.4
STB;1919;78.2
STB;1920;70.2
STB;1921;67.3
STB;1922;83.4
STB;1923;85.0
STB;1924;71.2
STB;1925;62.2
STB;1926;97.1
STB;1927;72.6
STB;1928;70.9
STB;1929;53.2
STB;1930;77.8
STB;1931;65.1
STB;1932;68.1
STB;1933;77.6
STB;1934;93.4
STB;1935;70.6
STB;1936;72.8
STB;1937;55.1
STB;1938;61.1
STB;1939;85.5
STB;1940;90.3
STB;1941;71.5
STB;1942;50.1
STB;1943;91.4
STB;1944;113.5
STB;1945;67.2
STB;1946;53.6
STB;1947;91.4
STB;1948;60.0
STB;1949;44.0
STB;1950;69.6
