 

stn;time;fu3010m1
IYPFG;200809;35.6
IYPFG;200810;33.5
IYPFG;200811;63.7
IYPFG;200812;66.6
IYPFG;200901;45.0
IYPFG;200902;63.7
IYPFG;200903;74.2
IYPFG;200904;37.4
IYPFG;200905;59.0
IYPFG;200906;48.2
IYPFG;200907;62.6
IYPFG;200908;42.1
IYPFG;200909;41.0
IYPFG;200910;52.9
IYPFG;200911;39.2
IYPFG;200912;59.0
IYPFG;201001;62.3
IYPFG;201002;39.2
IYPFG;201003;53.3
IYPFG;201004;73.8
IYPFG;201005;65.5
IYPFG;201006;56.5
IYPFG;201007;45.7
IYPFG;201008;54.7
IYPFG;201009;36.0
IYPFG;201010;35.3
IYPFG;201011;35.6
IYPFG;201012;95.8
IYPFG;201101;67.3
IYPFG;201102;41.0
IYPFG;201103;64.4
IYPFG;201104;63.0
IYPFG;201105;47.9
IYPFG;201106;38.2
IYPFG;201107;44.3
