 

stn;time;rti150yx
TRO;1973;19730623
TRO;1974;19740918
TRO;1975;19750823
TRO;1976;19760726
TRO;1977;19770731
TRO;1978;19780807
TRO;1979;19790921
TRO;1980;19800124
TRO;1981;19810718
TRO;1982;19820726
TRO;1983;19830803
TRO;1984;19840905
TRO;1985;19850825
TRO;1986;19860409
TRO;1987;19870615
TRO;1988;19880413
TRO;1989;19890711
TRO;1990;19900825
TRO;1991;19910511
TRO;1992;19920831
TRO;1993;19930710
TRO;1994;19940425
TRO;1995;19950513
TRO;1996;19960519
TRO;1997;19970828
TRO;1998;19980911
TRO;1999;19990512
TRO;2000;20000920
TRO;2001;20010610
TRO;2002;20020831
TRO;2003;20030923
TRO;2004;20040603
TRO;2005;20050822
TRO;2006;20060916
TRO;2007;20070808
TRO;2008;20080421
TRO;2009;20090717
TRO;2010;20100925
TRO;2011;20110317
TRO;2012;20120705
TRO;2013;20130601
TRO;2014;20140721
TRO;2015;20150614
TRO;2016;20160512
TRO;2017;20170901
TRO;2018;20180612
TRO;2019;20190728
TRO;2020;20200803
