 

stn;time;rsd100m0
SGWID;201508;5
SGWID;201509;5
SGWID;201510;3
SGWID;201511;0
SGWID;201512;1
SGWID;201601;5
SGWID;201602;3
SGWID;201603;2
SGWID;201604;4
SGWID;201605;7
SGWID;201606;10
SGWID;201607;6
SGWID;201608;5
SGWID;201609;3
SGWID;201610;1
SGWID;201611;2
SGWID;201612;0
SGWID;201701;1
SGWID;201702;1
SGWID;201703;4
SGWID;201704;5
SGWID;201705;5
SGWID;201706;5
SGWID;201707;6
SGWID;201708;4
SGWID;201709;7
SGWID;201710;3
SGWID;201711;3
SGWID;201712;2
SGWID;201801;7
SGWID;201802;1
SGWID;201803;1
SGWID;201804;0
SGWID;201805;1
SGWID;201806;3
SGWID;201807;2
SGWID;201808;5
SGWID;201809;3
SGWID;201810;2
SGWID;201811;0
SGWID;201812;5
SGWID;201901;4
SGWID;201902;2
SGWID;201903;2
SGWID;201904;2
SGWID;201905;7
SGWID;201906;3
SGWID;201907;4
SGWID;201908;10
SGWID;201909;5
SGWID;201910;7
SGWID;201911;1
SGWID;201912;1
SGWID;202001;1
SGWID;202002;5
SGWID;202003;1
SGWID;202004;1
SGWID;202005;4
SGWID;202006;10
SGWID;202007;6
SGWID;202008;6
SGWID;202009;4
SGWID;202010;4
SGWID;202011;0
SGWID;202012;4
SGWID;202101;3
SGWID;202102;-
SGWID;202103;1
SGWID;202104;1
SGWID;202105;3
