 

stn;time;fu3010m1
NABZUE;200412;71.6
NABZUE;200501;75.6
NABZUE;200502;94.3
NABZUE;200503;72.4
NABZUE;200504;52.9
NABZUE;200505;59.4
NABZUE;200506;91.4
NABZUE;200507;83.5
NABZUE;200508;45.7
NABZUE;200509;43.6
NABZUE;200510;46.1
NABZUE;200511;55.8
NABZUE;200512;80.3
NABZUE;200601;53.3
NABZUE;200602;66.2
NABZUE;200603;69.5
NABZUE;200604;56.9
NABZUE;200605;83.9
NABZUE;200606;69.1
NABZUE;200607;79.2
NABZUE;200608;81.4
NABZUE;200609;37.8
NABZUE;200610;83.9
NABZUE;200611;56.2
NABZUE;200612;82.1
NABZUE;200701;90.0
NABZUE;200702;88.6
NABZUE;200703;84.2
NABZUE;200704;41.0
NABZUE;200705;67.0
NABZUE;200706;88.6
NABZUE;200707;61.2
NABZUE;200708;54.7
NABZUE;200709;60.5
NABZUE;200710;36.7
NABZUE;200711;70.6
NABZUE;200712;74.2
NABZUE;200801;74.2
NABZUE;200802;66.2
NABZUE;200803;106.2
NABZUE;200804;58.0
NABZUE;200805;76.3
NABZUE;200806;61.6
NABZUE;200807;64.8
NABZUE;200808;56.5
NABZUE;200809;66.6
NABZUE;200810;58.0
NABZUE;200811;78.8
NABZUE;200812;66.2
NABZUE;200901;86.0
NABZUE;200902;95.4
NABZUE;200903;78.1
NABZUE;200904;76.7
NABZUE;200905;88.9
NABZUE;200906;57.2
NABZUE;200907;66.2
NABZUE;200908;55.4
NABZUE;200909;88.2
NABZUE;200910;64.4
NABZUE;200911;81.0
NABZUE;200912;67.3
NABZUE;201001;52.9
NABZUE;201002;81.4
NABZUE;201003;67.3
NABZUE;201004;59.8
NABZUE;201005;67.3
