 

stn;time;fu3010m1
DLMUS;201605;49.0
DLMUS;201606;67.0
DLMUS;201607;47.5
DLMUS;201608;44.3
DLMUS;201609;46.4
DLMUS;201610;42.5
DLMUS;201611;68.8
DLMUS;201612;53.3
DLMUS;201701;79.6
DLMUS;201702;88.9
DLMUS;201703;67.0
DLMUS;201704;52.9
DLMUS;201705;47.9
DLMUS;201706;60.8
DLMUS;201707;68.8
DLMUS;201708;51.5
DLMUS;201709;67.0
DLMUS;201710;78.5
DLMUS;201711;62.3
DLMUS;201712;69.1
DLMUS;201801;79.2
DLMUS;201802;53.6
DLMUS;201803;52.9
DLMUS;201804;63.4
DLMUS;201805;56.2
DLMUS;201806;46.4
DLMUS;201807;50.8
DLMUS;201808;63.7
DLMUS;201809;72.7
DLMUS;201810;52.2
DLMUS;201811;47.2
DLMUS;201812;63.4
DLMUS;201901;60.5
DLMUS;201902;79.6
DLMUS;201903;96.8
DLMUS;201904;63.7
DLMUS;201905;65.5
DLMUS;201906;52.6
DLMUS;201907;42.8
DLMUS;201908;49.0
DLMUS;201909;79.6
DLMUS;201910;59.4
DLMUS;201911;48.6
DLMUS;201912;73.4
DLMUS;202001;64.8
DLMUS;202002;89.6
DLMUS;202003;77.0
DLMUS;202004;62.3
DLMUS;202005;50.4
DLMUS;202006;60.8
DLMUS;202007;57.6
DLMUS;202008;67.0
DLMUS;202009;56.2
DLMUS;202010;60.5
DLMUS;202011;49.3
DLMUS;202012;60.5
DLMUS;202101;73.4
DLMUS;202102;61.6
DLMUS;202103;87.5
