 

stn;time;rs1000y0
BEO;1884;0
BEO;1885;4
BEO;1886;5
BEO;1887;2
BEO;1888;2
BEO;1889;2
BEO;1890;2
BEO;1891;1
BEO;1892;1
BEO;1893;1
BEO;1894;0
BEO;1895;1
BEO;1896;1
BEO;1897;0
BEO;1898;0
BEO;1899;0
BEO;1900;2
BEO;1901;1
BEO;1902;1
BEO;1903;3
BEO;1904;1
BEO;1905;0
BEO;1906;1
BEO;1907;0
BEO;1908;1
BEO;1909;1
BEO;1910;0
BEO;1911;2
BEO;1912;0
BEO;1913;2
BEO;1914;2
BEO;1915;0
BEO;1916;0
BEO;1917;1
BEO;1918;2
BEO;1919;0
BEO;1920;2
BEO;1921;0
BEO;1922;3
BEO;1923;2
BEO;1924;2
BEO;1925;1
BEO;1926;3
BEO;1927;2
BEO;1928;6
BEO;1929;2
BEO;1930;3
BEO;1931;0
BEO;1932;1
BEO;1933;1
BEO;1934;3
BEO;1935;3
BEO;1936;2
BEO;1937;1
BEO;1938;1
BEO;1939;1
BEO;1940;1
