 

stn;time;rzz150yx
INT;1981;5.4
INT;1982;7.8
INT;1983;4.4
INT;1984;10.9
INT;1985;4.6
INT;1986;9.7
INT;1987;8.1
INT;1988;6.6
INT;1989;9.2
INT;1990;12.5
INT;1991;10.7
INT;1992;9.9
INT;1993;10.9
INT;1994;10.2
INT;1995;6.6
INT;1996;11.0
INT;1997;8.8
INT;1998;5.8
INT;1999;3.8
INT;2000;9.1
INT;2001;4.5
INT;2002;9.6
INT;2003;10.3
INT;2004;8.2
INT;2005;17.4
INT;2006;8.6
INT;2007;19.2
INT;2008;12.7
INT;2009;7.2
INT;2010;9.3
INT;2011;17.6
INT;2012;11.8
