 

stn;time;fu3010m1
ZER;200712;86.8
ZER;200801;79.2
ZER;200802;85.7
ZER;200803;91.1
ZER;200804;74.2
ZER;200805;79.6
ZER;200806;52.6
ZER;200807;78.5
ZER;200808;54.0
ZER;200809;77.4
ZER;200810;57.2
ZER;200811;57.6
ZER;200812;88.6
ZER;200901;33.1
ZER;200902;55.4
ZER;200903;63.4
ZER;200904;69.5
ZER;200905;84.2
ZER;200906;58.0
ZER;200907;69.8
ZER;200908;51.1
ZER;200909;54.0
ZER;200910;61.2
ZER;200911;81.4
ZER;200912;37.8
ZER;201001;40.7
ZER;201002;60.1
ZER;201003;74.9
ZER;201004;63.4
ZER;201005;62.3
ZER;201006;78.5
ZER;201007;81.4
ZER;201008;47.2
ZER;201009;61.6
ZER;201010;84.6
ZER;201011;72.0
ZER;201012;56.9
ZER;201101;35.3
ZER;201102;32.8
ZER;201103;43.2
ZER;201104;65.2
ZER;201105;60.8
ZER;201106;58.0
ZER;201107;58.3
ZER;201108;105.5
