 

stn;time;hns000mx
OLI;197601;10
OLI;197602;2
OLI;197603;11
OLI;197604;6
OLI;197605;0
OLI;197606;0
OLI;197607;0
OLI;197608;0
OLI;197609;0
OLI;197610;0
OLI;197611;5
OLI;197612;3
OLI;197701;75
OLI;197702;28
OLI;197703;17
OLI;197704;2
OLI;197705;0
OLI;197706;0
OLI;197707;0
OLI;197708;0
OLI;197709;0
OLI;197710;0
OLI;197711;47
OLI;197712;20
OLI;197801;91
OLI;197802;30
OLI;197803;13
OLI;197804;35
OLI;197805;0
OLI;197806;0
OLI;197807;0
OLI;197808;0
OLI;197809;0
OLI;197810;0
OLI;197811;0
OLI;197812;12
OLI;197901;23
OLI;197902;20
OLI;197903;28
OLI;197904;3
OLI;197905;0
OLI;197906;0
OLI;197907;0
OLI;197908;0
OLI;197909;0
OLI;197910;6
OLI;197911;13
OLI;197912;20
OLI;198001;23
OLI;198002;12
OLI;198003;25
OLI;198004;0
OLI;198005;0
OLI;198006;0
OLI;198007;0
OLI;198008;0
OLI;198009;0
OLI;198010;0
OLI;198011;7
OLI;198012;5
OLI;198101;10
OLI;198102;1
OLI;198103;2
OLI;198104;10
OLI;198105;0
OLI;198106;0
OLI;198107;0
OLI;198108;0
OLI;198109;0
OLI;198110;17
OLI;198111;7
OLI;198112;30
OLI;198201;23
OLI;198202;14
OLI;198203;22
OLI;198204;0
OLI;198205;2
OLI;198206;0
OLI;198207;0
OLI;198208;0
OLI;198209;0
OLI;198210;1
OLI;198211;17
OLI;198212;12
OLI;198301;16
OLI;198302;6
OLI;198303;26
OLI;198304;2
OLI;198305;0
OLI;198306;0
OLI;198307;0
OLI;198308;0
OLI;198309;0
OLI;198310;0
OLI;198311;0
OLI;198312;32
OLI;198401;29
OLI;198402;22
OLI;198403;21
OLI;198404;41
OLI;198405;0
OLI;198406;0
OLI;198407;0
OLI;198408;0
OLI;198409;0
OLI;198410;0
OLI;198411;19
OLI;198412;9
OLI;198501;45
OLI;198502;8
OLI;198503;49
OLI;198504;0
OLI;198505;2
OLI;198506;0
OLI;198507;0
OLI;198508;0
OLI;198509;0
OLI;198510;0
OLI;198511;10
OLI;198512;8
OLI;198601;41
OLI;198602;20
OLI;198603;9
OLI;198604;17
OLI;198605;0
OLI;198606;0
OLI;198607;0
OLI;198608;0
OLI;198609;0
OLI;198610;0
OLI;198611;0
OLI;198612;12
OLI;198701;14
OLI;198702;38
OLI;198703;6
OLI;198704;13
OLI;198705;1
OLI;198706;0
OLI;198707;0
OLI;198708;0
OLI;198709;0
OLI;198710;0
OLI;198711;11
OLI;198712;3
