 

stn;time;rre150m0
WWI;196101;71.1
WWI;196102;54.8
WWI;196103;65.4
WWI;196104;111.5
WWI;196105;199.2
WWI;196106;157.9
WWI;196107;154.1
WWI;196108;170.6
WWI;196109;47.2
WWI;196110;58.7
WWI;196111;36.9
WWI;196112;93.1
WWI;196201;129.7
WWI;196202;49.3
WWI;196203;85.5
WWI;196204;72.0
WWI;196205;199.8
WWI;196206;88.0
WWI;196207;144.1
WWI;196208;118.8
WWI;196209;95.4
WWI;196210;25.9
WWI;196211;50.3
WWI;196212;92.9
WWI;196301;71.5
WWI;196302;51.6
WWI;196303;140.0
WWI;196304;99.3
WWI;196305;136.5
WWI;196306;164.7
WWI;196307;159.7
WWI;196308;170.6
WWI;196309;125.5
WWI;196310;84.7
WWI;196311;121.5
WWI;196312;3.5
WWI;196401;16.6
WWI;196402;49.2
WWI;196403;115.6
WWI;196404;103.0
WWI;196405;153.1
WWI;196406;117.4
WWI;196407;48.5
WWI;196408;129.6
WWI;196409;82.5
WWI;196410;100.0
WWI;196411;87.8
WWI;196412;47.9
WWI;196501;102.6
WWI;196502;48.7
WWI;196503;84.1
WWI;196504;230.4
WWI;196505;223.3
WWI;196506;198.9
WWI;196507;265.6
WWI;196508;137.9
WWI;196509;145.5
WWI;196510;9.3
WWI;196511;136.8
WWI;196512;155.4
WWI;196601;42.3
WWI;196602;146.1
WWI;196603;93.1
WWI;196604;150.2
WWI;196605;125.1
WWI;196606;149.5
WWI;196607;272.6
WWI;196608;232.8
WWI;196609;57.6
WWI;196610;75.8
WWI;196611;149.3
WWI;196612;105.8
WWI;196701;108.6
WWI;196702;47.5
WWI;196703;132.1
WWI;196704;62.6
WWI;196705;145.4
WWI;196706;183.7
WWI;196707;176.2
WWI;196708;153.4
WWI;196709;189.3
WWI;196710;63.1
WWI;196711;41.0
WWI;196712;99.4
WWI;196801;130.4
WWI;196802;69.1
WWI;196803;52.1
WWI;196804;102.5
WWI;196805;150.7
WWI;196806;165.0
WWI;196807;101.5
WWI;196808;247.1
WWI;196809;206.6
WWI;196810;36.5
WWI;196811;45.6
WWI;196812;81.7
WWI;196901;48.4
WWI;196902;64.6
WWI;196903;51.8
WWI;196904;103.6
WWI;196905;88.4
WWI;196906;269.6
WWI;196907;141.9
WWI;196908;229.7
WWI;196909;51.1
WWI;196910;33.3
WWI;196911;99.5
WWI;196912;100.6
WWI;197001;64.1
WWI;197002;206.6
WWI;197003;86.8
WWI;197004;172.0
WWI;197005;130.4
WWI;197006;222.0
WWI;197007;172.0
WWI;197008;284.5
WWI;197009;80.5
WWI;197010;68.1
WWI;197011;75.1
WWI;197012;57.6
WWI;197101;23.8
WWI;197102;92.5
WWI;197103;56.1
WWI;197104;73.6
WWI;197105;78.4
WWI;197106;250.4
WWI;197107;87.7
WWI;197108;267.1
WWI;197109;96.7
WWI;197110;39.8
WWI;197111;95.9
WWI;197112;47.2
WWI;197201;20.3
WWI;197202;19.6
WWI;197203;14.3
WWI;197204;154.0
WWI;197205;128.0
WWI;197206;201.8
WWI;197207;159.9
WWI;197208;159.0
WWI;197209;75.2
WWI;197210;87.8
WWI;197211;225.5
WWI;197212;17.7
WWI;197301;61.0
WWI;197302;63.7
WWI;197303;28.4
WWI;197304;135.7
WWI;197305;84.4
WWI;197306;206.0
WWI;197307;250.0
WWI;197308;114.7
WWI;197309;106.2
WWI;197310;100.8
WWI;197311;88.5
WWI;197312;51.2
WWI;197401;71.4
WWI;197402;83.4
WWI;197403;45.5
WWI;197404;81.7
WWI;197405;153.6
WWI;197406;165.1
WWI;197407;182.5
WWI;197408;120.7
WWI;197409;133.4
WWI;197410;194.9
WWI;197411;146.7
WWI;197412;98.0
WWI;197501;68.5
WWI;197502;35.9
WWI;197503;102.1
WWI;197504;101.4
WWI;197505;151.8
WWI;197506;230.0
WWI;197507;171.2
WWI;197508;368.0
WWI;197509;115.5
WWI;197510;93.3
WWI;197511;130.3
WWI;197512;11.8
WWI;197601;67.5
WWI;197602;37.3
WWI;197603;31.1
WWI;197604;95.1
WWI;197605;127.9
WWI;197606;66.9
WWI;197607;421.8
WWI;197608;126.1
WWI;197609;133.7
WWI;197610;75.2
WWI;197611;71.5
WWI;197612;109.3
WWI;197701;67.5
WWI;197702;148.9
WWI;197703;98.3
WWI;197704;215.0
WWI;197705;94.1
WWI;197706;151.0
WWI;197707;203.0
WWI;197708;180.0
WWI;197709;54.9
WWI;197710;85.6
WWI;197711;96.1
WWI;197712;82.6
WWI;197801;75.0
WWI;197802;124.1
WWI;197803;155.7
WWI;197804;74.3
WWI;197805;181.7
WWI;197806;215.2
WWI;197807;111.6
WWI;197808;204.7
WWI;197809;98.2
WWI;197810;76.7
WWI;197811;42.3
WWI;197812;83.1
WWI;197901;95.8
WWI;197902;83.6
WWI;197903;180.0
WWI;197904;112.5
WWI;197905;75.3
WWI;197906;248.2
WWI;197907;85.8
WWI;197908;154.3
WWI;197909;140.9
WWI;197910;109.3
WWI;197911;173.2
WWI;197912;131.2
WWI;198001;115.7
WWI;198002;63.5
WWI;198003;79.7
WWI;198004;166.4
WWI;198005;79.5
WWI;198006;218.9
WWI;198007;165.1
WWI;198008;115.9
WWI;198009;97.7
WWI;198010;188.8
WWI;198011;59.0
WWI;198012;73.9
