 

stn;time;rsd100m0
IYTOB;196006;3
IYTOB;196007;6
IYTOB;196008;6
IYTOB;196009;5
IYTOB;196010;5
IYTOB;196011;3
IYTOB;196012;6
IYTOB;196101;2
IYTOB;196102;0
IYTOB;196103;0
IYTOB;196104;2
IYTOB;196105;2
IYTOB;196106;2
IYTOB;196107;8
IYTOB;196108;2
IYTOB;196109;1
IYTOB;196110;3
IYTOB;196111;1
IYTOB;196112;1
IYTOB;196201;1
IYTOB;196202;0
IYTOB;196203;2
IYTOB;196204;2
IYTOB;196205;5
IYTOB;196206;4
IYTOB;196207;3
IYTOB;196208;2
IYTOB;196209;2
IYTOB;196210;1
IYTOB;196211;4
IYTOB;196212;1
IYTOB;196301;2
IYTOB;196302;0
IYTOB;196303;1
IYTOB;196304;3
IYTOB;196305;2
IYTOB;196306;3
IYTOB;196307;6
IYTOB;196308;8
IYTOB;196309;2
IYTOB;196310;1
IYTOB;196311;9
IYTOB;196312;1
IYTOB;196401;0
IYTOB;196402;0
IYTOB;196403;1
IYTOB;196404;2
IYTOB;196405;0
IYTOB;196406;4
