 

stn;time;fu3010m1
GRO;201211;48.2
GRO;201212;56.2
GRO;201301;64.1
GRO;201302;61.6
GRO;201303;68.4
GRO;201304;47.9
GRO;201305;54.4
GRO;201306;90.4
GRO;201307;87.1
GRO;201308;65.2
GRO;201309;49.7
GRO;201310;43.9
GRO;201311;71.6
GRO;201312;58.7
GRO;201401;52.2
GRO;201402;51.5
GRO;201403;69.5
GRO;201404;65.5
GRO;201405;77.8
GRO;201406;64.8
GRO;201407;58.3
GRO;201408;44.3
GRO;201409;59.0
GRO;201410;65.9
GRO;201411;31.0
GRO;201412;77.4
GRO;201501;61.6
GRO;201502;95.0
GRO;201503;75.2
GRO;201504;76.7
GRO;201505;60.8
GRO;201506;64.8
GRO;201507;61.6
GRO;201508;38.9
GRO;201509;45.0
GRO;201510;39.6
GRO;201511;52.9
GRO;201512;43.9
GRO;201601;55.1
GRO;201602;68.0
GRO;201603;64.4
GRO;201604;63.0
GRO;201605;58.7
GRO;201606;66.6
GRO;201607;78.5
GRO;201608;73.1
GRO;201609;54.0
GRO;201610;54.4
GRO;201611;39.2
GRO;201612;56.5
GRO;201701;52.9
GRO;201702;54.0
GRO;201703;64.4
GRO;201704;65.9
GRO;201705;58.0
GRO;201706;88.6
GRO;201707;53.3
GRO;201708;80.6
GRO;201709;47.9
GRO;201710;71.3
GRO;201711;74.5
GRO;201712;53.3
GRO;201801;53.3
GRO;201802;55.8
GRO;201803;66.2
GRO;201804;47.9
GRO;201805;58.0
GRO;201806;58.7
GRO;201807;59.8
GRO;201808;76.3
GRO;201809;62.3
GRO;201810;81.7
GRO;201811;53.6
GRO;201812;79.6
GRO;201901;71.6
GRO;201902;62.3
GRO;201903;68.4
GRO;201904;54.7
GRO;201905;73.1
GRO;201906;54.4
GRO;201907;63.0
GRO;201908;68.8
GRO;201909;33.8
GRO;201910;55.8
GRO;201911;50.0
GRO;201912;68.0
GRO;202001;50.4
GRO;202002;72.0
GRO;202003;57.2
GRO;202004;60.5
GRO;202005;54.7
GRO;202006;59.8
GRO;202007;64.8
GRO;202008;64.1
GRO;202009;45.0
GRO;202010;69.1
GRO;202011;66.2
GRO;202012;52.6
GRO;202101;53.6
GRO;202102;45.0
GRO;202103;63.0
