 

stn;time;fu3010m1
IYBRI;201112;55.1
IYBRI;201201;47.5
IYBRI;201202;61.6
IYBRI;201203;67.3
IYBRI;201204;49.7
IYBRI;201205;52.9
IYBRI;201206;60.5
IYBRI;201207;54.0
IYBRI;201208;42.8
IYBRI;201209;53.3
IYBRI;201210;55.4
IYBRI;201211;37.4
IYBRI;201212;47.2
IYBRI;201301;63.7
IYBRI;201302;47.9
IYBRI;201303;64.1
IYBRI;201304;39.2
IYBRI;201305;54.7
IYBRI;201306;55.1
IYBRI;201307;50.8
IYBRI;201308;45.0
IYBRI;201309;43.6
IYBRI;201310;39.2
IYBRI;201311;56.2
IYBRI;201312;56.2
IYBRI;201401;42.8
IYBRI;201402;31.3
IYBRI;201403;65.9
IYBRI;201404;52.9
IYBRI;201405;49.0
IYBRI;201406;51.8
IYBRI;201407;45.0
IYBRI;201408;51.5
IYBRI;201409;50.0
IYBRI;201410;67.0
IYBRI;201411;29.9
IYBRI;201412;52.6
IYBRI;201501;54.0
IYBRI;201502;73.8
IYBRI;201503;47.9
IYBRI;201504;51.1
IYBRI;201505;55.4
IYBRI;201506;44.3
IYBRI;201507;54.0
IYBRI;201508;41.4
IYBRI;201509;36.4
IYBRI;201510;33.1
IYBRI;201511;43.2
IYBRI;201512;13.0
IYBRI;201601;45.0
IYBRI;201602;64.4
IYBRI;201603;51.5
IYBRI;201604;47.9
IYBRI;201605;52.6
IYBRI;201606;38.5
IYBRI;201607;42.8
IYBRI;201608;43.6
IYBRI;201609;46.8
IYBRI;201610;42.8
IYBRI;201611;34.9
