 

stn;time;rhh150yx
NABZUE;1997;19.2
NABZUE;1998;7.4
NABZUE;1999;14.6
NABZUE;2000;14.7
NABZUE;2001;28.2
NABZUE;2002;13.2
NABZUE;2003;17.9
NABZUE;2004;13.8
NABZUE;2005;15.5
NABZUE;2006;12.8
NABZUE;2007;18.7
NABZUE;2008;14.1
NABZUE;2009;13.3
NABZUE;2010;29.0
NABZUE;2011;16.1
NABZUE;2012;17.4
NABZUE;2013;40.8
NABZUE;2014;26.3
NABZUE;2015;18.5
NABZUE;2016;19.4
NABZUE;2017;15.4
NABZUE;2018;19.4
NABZUE;2019;23.8
NABZUE;2020;13.8
