 

stn;time;tre200y0
PUY;1978;9.2
PUY;1979;9.8
PUY;1980;9.2
PUY;1981;9.9
PUY;1982;10.7
PUY;1983;10.5
PUY;1984;9.8
PUY;1985;9.6
PUY;1986;10.0
PUY;1987;9.9
PUY;1988;10.8
PUY;1989;11.1
PUY;1990;11.2
PUY;1991;10.5
PUY;1992;11.0
PUY;1993;10.7
PUY;1994;12.1
PUY;1995;11.2
PUY;1996;10.5
PUY;1997;11.5
PUY;1998;11.3
PUY;1999;11.3
PUY;2000;11.9
PUY;2001;11.0
PUY;2002;11.5
PUY;2003;11.8
PUY;2004;11.0
PUY;2005;10.7
PUY;2006;11.5
PUY;2007;11.7
PUY;2008;11.1
PUY;2009;11.5
PUY;2010;10.5
PUY;2011;12.2
PUY;2012;11.3
PUY;2013;10.5
PUY;2014;12.0
PUY;2015;12.0
PUY;2016;11.4
PUY;2017;11.6
PUY;2018;12.4
PUY;2019;11.9
PUY;2020;12.4
