 

stn;time;brefard0
ANT;20050601;0
ANT;20050602;0
ANT;20050603;18
ANT;20050604;8
ANT;20050605;0
ANT;20050606;0
ANT;20050607;0
ANT;20050608;0
ANT;20050609;0
ANT;20050610;0
ANT;20050611;0
ANT;20050612;1
ANT;20050613;4
ANT;20050614;0
ANT;20050615;0
ANT;20050616;0
ANT;20050617;0
ANT;20050618;0
ANT;20050619;0
ANT;20050620;0
ANT;20050621;0
ANT;20050622;0
ANT;20050623;787
ANT;20050624;80
ANT;20050625;304
ANT;20050626;0
ANT;20050627;8
ANT;20050628;0
ANT;20050629;253
ANT;20050630;71
ANT;20050701;1
ANT;20050702;0
ANT;20050703;0
ANT;20050704;42
ANT;20050705;2
ANT;20050706;0
ANT;20050707;0
ANT;20050708;0
ANT;20050709;0
ANT;20050710;0
ANT;20050711;0
ANT;20050712;0
ANT;20050713;1
ANT;20050714;0
ANT;20050715;0
ANT;20050716;120
ANT;20050717;0
ANT;20050718;335
ANT;20050719;1
ANT;20050720;0
ANT;20050721;0
ANT;20050722;7
ANT;20050723;3
ANT;20050724;0
ANT;20050725;112
ANT;20050726;0
ANT;20050727;0
ANT;20050728;0
ANT;20050729;189
ANT;20050730;249
ANT;20050731;0
ANT;20050801;9
ANT;20050802;15
ANT;20050803;0
ANT;20050804;0
ANT;20050805;0
ANT;20050806;1
ANT;20050807;2
ANT;20050808;0
ANT;20050809;0
ANT;20050810;0
ANT;20050811;25
ANT;20050812;0
ANT;20050813;0
ANT;20050814;3
ANT;20050815;0
ANT;20050816;0
ANT;20050817;0
ANT;20050818;47
ANT;20050819;40
ANT;20050820;10
ANT;20050821;1
ANT;20050822;0
ANT;20050823;0
ANT;20050824;0
ANT;20050825;0
ANT;20050826;0
ANT;20050827;0
ANT;20050828;0
ANT;20050829;0
ANT;20050830;0
ANT;20050831;0
ANT;20050901;25
ANT;20050902;22
ANT;20050903;0
ANT;20050904;1
ANT;20050905;2
ANT;20050906;0
ANT;20050907;0
ANT;20050908;0
ANT;20050909;1
ANT;20050910;0
ANT;20050911;9
ANT;20050912;0
ANT;20050913;0
ANT;20050914;0
ANT;20050915;0
ANT;20050916;0
ANT;20050917;0
ANT;20050918;0
ANT;20050919;0
ANT;20050920;0
ANT;20050921;0
ANT;20050922;0
ANT;20050923;0
ANT;20050924;0
ANT;20050925;4
ANT;20050926;0
ANT;20050927;0
ANT;20050928;0
ANT;20050929;0
ANT;20050930;0
ANT;20051001;0
ANT;20051002;0
ANT;20051003;0
ANT;20051004;0
ANT;20051005;0
ANT;20051006;0
ANT;20051007;0
ANT;20051008;0
ANT;20051009;0
ANT;20051010;0
ANT;20051011;0
ANT;20051012;0
ANT;20051013;0
ANT;20051014;0
ANT;20051015;0
ANT;20051016;0
ANT;20051017;0
ANT;20051018;0
ANT;20051019;1
ANT;20051020;0
ANT;20051021;0
ANT;20051022;0
ANT;20051023;1
ANT;20051024;0
ANT;20051025;0
ANT;20051026;0
ANT;20051027;0
ANT;20051028;0
ANT;20051029;0
ANT;20051030;0
ANT;20051031;0
ANT;20051101;0
ANT;20051102;0
ANT;20051103;0
ANT;20051104;0
ANT;20051105;0
ANT;20051106;0
ANT;20051107;0
ANT;20051108;0
ANT;20051109;0
ANT;20051110;0
ANT;20051111;0
ANT;20051112;0
ANT;20051113;0
ANT;20051114;0
ANT;20051115;0
ANT;20051116;0
ANT;20051117;0
ANT;20051118;0
ANT;20051119;0
ANT;20051120;0
ANT;20051121;0
ANT;20051122;0
ANT;20051123;0
ANT;20051124;0
ANT;20051125;0
ANT;20051126;0
ANT;20051127;0
ANT;20051128;0
ANT;20051129;0
ANT;20051130;0
ANT;20051201;0
ANT;20051202;0
ANT;20051203;1
ANT;20051204;0
ANT;20051205;0
ANT;20051206;0
ANT;20051207;0
ANT;20051208;0
ANT;20051209;0
ANT;20051210;0
ANT;20051211;0
ANT;20051212;0
ANT;20051213;0
ANT;20051214;0
ANT;20051215;0
ANT;20051216;0
ANT;20051217;0
ANT;20051218;0
ANT;20051219;0
ANT;20051220;0
ANT;20051221;0
ANT;20051222;0
ANT;20051223;0
ANT;20051224;0
ANT;20051225;0
ANT;20051226;0
ANT;20051227;0
ANT;20051228;0
ANT;20051229;0
ANT;20051230;0
ANT;20051231;0
ANT;20060101;0
ANT;20060102;0
ANT;20060103;0
ANT;20060104;0
ANT;20060105;0
ANT;20060106;0
ANT;20060107;0
ANT;20060108;0
ANT;20060109;0
ANT;20060110;0
ANT;20060111;0
ANT;20060112;0
ANT;20060113;0
ANT;20060114;0
ANT;20060115;0
ANT;20060116;0
ANT;20060117;0
ANT;20060118;0
ANT;20060119;0
ANT;20060120;0
ANT;20060121;0
ANT;20060122;0
ANT;20060123;0
ANT;20060124;0
ANT;20060125;0
ANT;20060126;0
ANT;20060127;1
ANT;20060128;0
ANT;20060129;0
ANT;20060130;0
ANT;20060131;0
ANT;20060201;0
ANT;20060202;0
ANT;20060203;0
ANT;20060204;0
ANT;20060205;0
ANT;20060206;0
ANT;20060207;0
ANT;20060208;0
ANT;20060209;0
ANT;20060210;0
ANT;20060211;0
ANT;20060212;0
ANT;20060213;0
ANT;20060214;0
ANT;20060215;0
ANT;20060216;0
ANT;20060217;0
ANT;20060218;0
ANT;20060219;0
ANT;20060220;0
ANT;20060221;0
ANT;20060222;0
ANT;20060223;0
ANT;20060224;0
ANT;20060225;0
ANT;20060226;0
ANT;20060227;0
ANT;20060228;0
ANT;20060301;0
ANT;20060302;0
ANT;20060303;0
ANT;20060304;0
ANT;20060305;0
ANT;20060306;0
ANT;20060307;0
ANT;20060308;0
ANT;20060309;0
ANT;20060310;0
ANT;20060311;0
ANT;20060312;0
ANT;20060313;0
ANT;20060314;0
ANT;20060315;0
ANT;20060316;0
ANT;20060317;0
ANT;20060318;0
ANT;20060319;0
ANT;20060320;0
ANT;20060321;0
ANT;20060322;0
ANT;20060323;0
ANT;20060324;0
ANT;20060325;0
ANT;20060326;0
ANT;20060327;0
ANT;20060328;0
ANT;20060329;0
ANT;20060330;0
ANT;20060331;0
ANT;20060401;1
ANT;20060402;0
ANT;20060403;0
ANT;20060404;0
ANT;20060405;0
ANT;20060406;0
ANT;20060407;0
ANT;20060408;0
ANT;20060409;0
ANT;20060410;0
ANT;20060411;0
ANT;20060412;0
ANT;20060413;0
ANT;20060414;0
ANT;20060415;0
ANT;20060416;0
ANT;20060417;0
ANT;20060418;0
ANT;20060419;0
ANT;20060420;1
ANT;20060421;0
ANT;20060422;3
ANT;20060423;0
ANT;20060424;1
ANT;20060425;0
ANT;20060426;1
ANT;20060427;0
ANT;20060428;0
ANT;20060429;0
ANT;20060430;0
ANT;20060501;0
ANT;20060502;0
ANT;20060503;0
ANT;20060504;0
ANT;20060505;20
ANT;20060506;3
ANT;20060507;0
ANT;20060508;0
ANT;20060509;0
ANT;20060510;2
ANT;20060511;0
ANT;20060512;1
ANT;20060513;11
ANT;20060514;0
ANT;20060515;0
ANT;20060516;32
ANT;20060517;1
ANT;20060518;11
ANT;20060519;2
ANT;20060520;0
ANT;20060521;0
ANT;20060522;5
ANT;20060523;5
ANT;20060524;0
ANT;20060525;0
ANT;20060526;0
ANT;20060527;0
ANT;20060528;0
ANT;20060529;17
ANT;20060530;0
ANT;20060531;0
ANT;20060601;1
ANT;20060602;0
ANT;20060603;0
ANT;20060604;0
ANT;20060605;0
ANT;20060606;0
ANT;20060607;0
ANT;20060608;0
ANT;20060609;0
ANT;20060610;0
ANT;20060611;0
ANT;20060612;0
ANT;20060613;0
ANT;20060614;0
ANT;20060615;10
ANT;20060616;230
ANT;20060617;64
ANT;20060618;3
ANT;20060619;38
ANT;20060620;74
ANT;20060621;40
ANT;20060622;0
ANT;20060623;0
ANT;20060624;404
ANT;20060625;166
ANT;20060626;4
