 

stn;time;rhh150mx
EBK;201007;36.6
EBK;201008;12.5
EBK;201009;7.2
EBK;201010;3.6
EBK;201011;4.9
EBK;201012;4.5
EBK;201101;3.7
EBK;201102;5.2
EBK;201103;2.7
EBK;201104;6.0
EBK;201105;7.3
EBK;201106;13.9
EBK;201107;11.7
EBK;201108;16.9
EBK;201109;12.2
EBK;201110;7.0
EBK;201111;0.0
EBK;201112;7.5
EBK;201201;6.4
EBK;201202;3.1
EBK;201203;4.5
EBK;201204;5.9
EBK;201205;9.9
EBK;201206;11.2
EBK;201207;8.6
EBK;201208;14.6
EBK;201209;7.2
EBK;201210;7.6
EBK;201211;4.2
EBK;201212;4.5
EBK;201301;3.9
EBK;201302;4.0
EBK;201303;3.0
EBK;201304;5.2
