 

stn;time;rti150yx
BRL;1951;19510713
BRL;1952;19520708
BRL;1953;19530609
BRL;1954;19540820
BRL;1955;19550208
BRL;1956;19560126
BRL;1957;19570224
BRL;1958;19580106
BRL;1959;19590306
BRL;1960;19601101
BRL;1961;19611211
BRL;1962;19620304
BRL;1963;19631102
BRL;1964;19640720
BRL;1965;19650326
BRL;1966;19660505
BRL;1967;19670607
BRL;1968;19680801
BRL;1969;19690701
BRL;1970;19700203
BRL;1971;19711121
BRL;1972;19721116
BRL;1973;19730623
BRL;1974;19740915
BRL;1975;19750914
BRL;1976;19760601
BRL;1977;19770621
BRL;1978;19780807
BRL;1979;19790612
BRL;1980;19801007
BRL;1981;19810312
BRL;1982;19820108
BRL;1983;19830704
BRL;1984;19840206
BRL;1985;19850508
BRL;1986;19860123
BRL;1987;19870925
BRL;1988;19881204
BRL;1989;19891103
BRL;1990;19900214
BRL;1991;19911221
BRL;1992;19920831
BRL;1993;19930823
BRL;1994;19940518
BRL;1995;19950811
BRL;1996;19960707
BRL;1997;19970621
BRL;1998;19980904
BRL;1999;19990705
BRL;2000;20001208
BRL;2001;20010715
BRL;2002;20021114
BRL;2003;20031127
BRL;2004;20041026
BRL;2005;20050118
BRL;2006;20060917
BRL;2007;20070808
BRL;2008;20080812
BRL;2009;20091103
BRL;2010;20100814
BRL;2011;20110826
BRL;2012;20121110
BRL;2013;20131225
BRL;2014;20140522
BRL;2015;20151120
BRL;2016;20160405
BRL;2017;20170614
BRL;2018;20181202
BRL;2019;20190922
BRL;2020;20201023
