 

stn;time;fu3010m1
PIL;198101;132.8
PIL;198102;88.9
PIL;198103;97.2
PIL;198104;85.7
PIL;198105;84.2
PIL;198106;87.5
PIL;198107;83.9
PIL;198108;73.8
PIL;198109;106.6
PIL;198110;124.9
PIL;198111;125.6
PIL;198112;127.4
PIL;198201;121.3
PIL;198202;75.6
PIL;198203;97.6
PIL;198204;88.9
PIL;198205;72.0
PIL;198206;82.1
PIL;198207;91.8
PIL;198208;93.2
PIL;198209;111.2
PIL;198210;106.6
PIL;198211;130.0
PIL;198212;109.8
PIL;198301;128.5
PIL;198302;107.6
PIL;198303;103.3
PIL;198304;135.7
PIL;198305;127.1
PIL;198306;65.2
PIL;198307;60.8
PIL;198308;77.4
PIL;198309;80.6
PIL;198310;82.4
PIL;198311;112.0
PIL;198312;148.7
PIL;198401;118.8
PIL;198402;130.7
PIL;198403;85.0
PIL;198404;60.5
PIL;198405;95.0
PIL;198406;85.7
PIL;198407;83.2
PIL;198408;78.5
PIL;198409;92.2
PIL;198410;108.7
PIL;198411;150.1
PIL;198412;113.4
PIL;198501;91.8
PIL;198502;88.6
PIL;198503;94.0
PIL;198504;90.0
PIL;198505;88.9
PIL;198506;84.2
PIL;198507;95.0
PIL;198508;80.6
PIL;198509;83.2
PIL;198510;71.3
PIL;198511;93.2
PIL;198512;87.5
PIL;198601;122.8
PIL;198602;94.7
PIL;198603;112.0
PIL;198604;100.8
PIL;198605;68.8
PIL;198606;72.7
PIL;198607;90.0
PIL;198608;87.1
PIL;198609;82.1
PIL;198610;108.0
PIL;198611;76.7
PIL;198612;127.8
PIL;198701;108.0
PIL;198702;81.7
PIL;198703;107.3
PIL;198704;109.4
PIL;198705;83.9
PIL;198706;93.6
PIL;198707;88.2
PIL;198708;85.3
PIL;198709;100.4
PIL;198710;142.9
PIL;198711;110.5
PIL;198712;97.9
PIL;198801;126.7
PIL;198802;128.5
PIL;198803;118.1
PIL;198804;70.6
PIL;198805;95.0
PIL;198806;70.9
PIL;198807;97.6
PIL;198808;96.5
PIL;198809;94.7
PIL;198810;96.1
PIL;198811;85.3
PIL;198812;132.1
PIL;198901;76.7
PIL;198902;101.9
PIL;198903;105.5
PIL;198904;96.8
PIL;198905;90.0
PIL;198906;73.8
PIL;198907;71.6
PIL;198908;79.2
PIL;198909;70.9
PIL;198910;83.9
PIL;198911;78.5
PIL;198912;118.1
PIL;199001;104.8
PIL;199002;136.8
PIL;199003;113.0
PIL;199004;85.0
PIL;199005;58.0
PIL;199006;81.0
PIL;199007;96.5
PIL;199008;66.6
PIL;199009;95.0
PIL;199010;128.2
PIL;199011;95.8
PIL;199012;95.4
PIL;199101;93.2
PIL;199102;91.1
PIL;199103;112.3
PIL;199104;65.5
PIL;199105;66.2
PIL;199106;92.2
PIL;199107;76.3
PIL;199108;61.9
PIL;199109;91.1
PIL;199110;96.5
PIL;199111;85.7
PIL;199112;111.6
PIL;199201;77.8
PIL;199202;94.0
PIL;199203;104.4
PIL;199204;92.5
PIL;199205;81.7
PIL;199206;84.6
PIL;199207;76.3
PIL;199208;105.1
PIL;199209;81.4
PIL;199210;136.4
PIL;199211;95.4
PIL;199212;102.6
PIL;199301;104.0
PIL;199302;93.2
PIL;199303;74.9
PIL;199304;109.1
PIL;199305;76.3
PIL;199306;68.4
PIL;199307;79.2
PIL;199308;94.3
PIL;199309;87.5
PIL;199310;108.4
PIL;199311;91.8
PIL;199312;121.0
PIL;199401;140.4
PIL;199402;131.8
PIL;199403;87.1
PIL;199404;101.9
PIL;199405;100.4
PIL;199406;96.8
PIL;199407;69.8
PIL;199408;79.9
PIL;199409;115.9
PIL;199410;86.8
PIL;199411;128.2
PIL;199412;105.5
PIL;199501;117.7
PIL;199502;107.3
PIL;199503;111.6
PIL;199504;117.4
PIL;199505;79.9
PIL;199506;69.5
PIL;199507;60.8
PIL;199508;84.2
PIL;199509;86.4
PIL;199510;66.6
PIL;199511;92.9
PIL;199512;91.1
PIL;199601;112.0
PIL;199602;107.3
PIL;199603;71.6
PIL;199604;90.0
PIL;199605;88.9
PIL;199606;70.9
PIL;199607;99.7
PIL;199608;79.9
PIL;199609;81.7
PIL;199610;106.6
PIL;199611;158.0
PIL;199612;97.9
PIL;199701;98.3
PIL;199702;107.3
PIL;199703;86.4
PIL;199704;82.8
PIL;199705;96.5
PIL;199706;105.8
PIL;199707;72.4
PIL;199708;71.6
PIL;199709;88.9
PIL;199710;112.3
PIL;199711;142.2
PIL;199712;100.8
PIL;199801;115.9
PIL;199802;82.8
PIL;199803;117.0
PIL;199804;102.2
PIL;199805;68.4
PIL;199806;86.4
PIL;199807;86.8
PIL;199808;112.3
PIL;199809;91.8
PIL;199810;121.7
PIL;199811;112.7
PIL;199812;125.3
PIL;199901;97.6
PIL;199902;122.4
PIL;199903;87.5
PIL;199904;78.8
PIL;199905;98.6
PIL;199906;95.4
PIL;199907;73.1
PIL;199908;90.7
PIL;199909;97.6
PIL;199910;91.4
PIL;199911;93.2
PIL;199912;142.9
PIL;200001;122.0
PIL;200002;101.5
PIL;200003;98.6
PIL;200004;115.9
PIL;200005;114.8
PIL;200006;61.6
PIL;200007;85.0
PIL;200008;113.4
PIL;200009;97.2
PIL;200010;93.2
PIL;200011;115.6
PIL;200012;91.4
PIL;200101;87.8
PIL;200102;112.3
PIL;200103;106.9
PIL;200104;91.1
PIL;200105;114.5
PIL;200106;85.7
PIL;200107;92.9
PIL;200108;87.5
PIL;200109;87.8
PIL;200110;72.4
PIL;200111;99.0
PIL;200112;113.4
PIL;200201;113.0
PIL;200202;115.6
PIL;200203;99.7
PIL;200204;82.4
PIL;200205;73.8
PIL;200206;89.6
PIL;200207;92.5
PIL;200208;70.2
PIL;200209;63.0
PIL;200210;114.8
PIL;200211;113.4
PIL;200212;100.1
PIL;200301;103.0
PIL;200302;101.9
PIL;200303;73.1
PIL;200304;112.0
PIL;200305;90.4
PIL;200306;71.6
PIL;200307;87.1
PIL;200308;81.4
PIL;200309;70.2
PIL;200310;131.0
PIL;200311;74.9
PIL;200312;105.1
PIL;200401;115.2
PIL;200402;111.6
PIL;200403;87.5
PIL;200404;98.3
PIL;200405;92.5
PIL;200406;94.7
PIL;200407;73.1
PIL;200408;100.8
PIL;200409;92.9
PIL;200410;81.7
PIL;200411;113.0
PIL;200412;101.2
PIL;200501;108.0
PIL;200502;99.4
PIL;200503;78.8
PIL;200504;72.0
PIL;200505;83.9
PIL;200506;71.6
PIL;200507;93.6
PIL;200508;80.3
PIL;200509;71.3
PIL;200510;81.4
PIL;200511;97.2
PIL;200512;111.2
PIL;200601;110.2
PIL;200602;109.8
PIL;200603;124.9
PIL;200604;82.4
PIL;200605;89.3
PIL;200606;76.0
PIL;200607;85.0
PIL;200608;88.6
PIL;200609;94.7
PIL;200610;109.4
PIL;200611;94.3
PIL;200612;102.2
PIL;200701;131.8
PIL;200702;103.3
PIL;200703;112.7
PIL;200704;74.2
PIL;200705;100.8
PIL;200706;92.9
PIL;200707;92.5
PIL;200708;94.3
PIL;200709;93.2
PIL;200710;75.2
PIL;200711;96.1
PIL;200712;152.3
PIL;200801;111.6
PIL;200802;94.0
PIL;200803;156.6
PIL;200804;79.6
PIL;200805;130.0
PIL;200806;79.9
PIL;200807;98.3
PIL;200808;91.4
PIL;200809;86.4
PIL;200810;131.4
PIL;200811;117.0
PIL;200812;118.4
PIL;200901;134.3
PIL;200902;141.8
PIL;200903;119.2
PIL;200904;84.2
PIL;200905;105.8
PIL;200906;108.7
PIL;200907;95.4
PIL;200908;75.2
PIL;200909;109.8
PIL;200910;94.0
PIL;200911;121.3
PIL;200912;113.8
PIL;201001;103.7
PIL;201002;124.2
PIL;201003;101.9
PIL;201004;82.1
PIL;201005;97.6
PIL;201006;83.5
