 

stn;time;rhh150mx
GELAN;201206;10.3
GELAN;201207;6.4
GELAN;201208;6.4
GELAN;201209;12.6
GELAN;201210;4.5
GELAN;201211;9.0
GELAN;201212;6.6
GELAN;201301;2.8
GELAN;201302;3.4
GELAN;201303;4.4
GELAN;201304;5.4
GELAN;201305;4.4
GELAN;201306;6.8
GELAN;201307;25.4
GELAN;201308;24.7
GELAN;201309;12.6
GELAN;201310;7.0
GELAN;201311;5.8
GELAN;201312;5.1
GELAN;201401;5.3
GELAN;201402;5.7
GELAN;201403;4.1
GELAN;201404;4.1
GELAN;201405;4.2
GELAN;201406;8.8
GELAN;201407;6.8
GELAN;201408;7.3
GELAN;201409;17.2
GELAN;201410;5.5
GELAN;201411;5.4
GELAN;201412;3.0
GELAN;201501;5.8
GELAN;201502;4.9
GELAN;201503;2.3
GELAN;201504;6.1
GELAN;201505;7.5
GELAN;201506;12.7
GELAN;201507;5.9
GELAN;201508;6.4
GELAN;201509;8.7
GELAN;201510;3.5
GELAN;201511;2.9
GELAN;201512;2.4
GELAN;201601;4.0
GELAN;201602;5.5
GELAN;201603;5.0
GELAN;201604;4.7
GELAN;201605;5.8
GELAN;201606;6.2
GELAN;201607;6.5
GELAN;201608;6.9
GELAN;201609;3.1
GELAN;201610;6.5
GELAN;201611;4.3
GELAN;201612;0.8
GELAN;201701;2.6
GELAN;201702;4.6
GELAN;201703;4.0
GELAN;201704;2.3
GELAN;201705;5.9
GELAN;201706;8.6
GELAN;201707;9.3
GELAN;201708;7.1
GELAN;201709;7.4
GELAN;201710;3.8
GELAN;201711;4.9
GELAN;201712;4.2
GELAN;201801;5.4
GELAN;201802;4.1
GELAN;201803;4.3
GELAN;201804;6.0
GELAN;201805;8.0
GELAN;201806;17.2
GELAN;201807;6.7
GELAN;201808;8.1
GELAN;201809;5.2
GELAN;201810;2.4
GELAN;201811;6.2
GELAN;201812;4.6
GELAN;201901;3.5
GELAN;201902;3.2
GELAN;201903;3.6
GELAN;201904;5.2
GELAN;201905;3.0
GELAN;201906;6.2
GELAN;201907;14.6
GELAN;201908;5.0
GELAN;201909;7.4
GELAN;201910;5.8
GELAN;201911;5.2
GELAN;201912;7.7
GELAN;202001;1.6
GELAN;202002;3.4
GELAN;202003;5.6
GELAN;202004;3.3
GELAN;202005;5.1
GELAN;202006;7.8
GELAN;202007;2.0
GELAN;202008;21.1
GELAN;202009;1.5
GELAN;202010;5.3
GELAN;202011;5.6
GELAN;202012;5.2
GELAN;202101;3.4
GELAN;202102;2.5
GELAN;202103;4.6
