 

stn;time;rti150yx
KER;1957;19570224
KER;1958;19580921
KER;1959;19590822
KER;1960;19600518
KER;1961;19610622
KER;1962;19620101
KER;1963;19631102
KER;1964;19641007
KER;1965;19650909
KER;1966;19660505
KER;1967;19671115
KER;1968;19680921
KER;1969;19690903
KER;1970;19700816
KER;1971;19710605
KER;1972;19721122
KER;1973;19730824
KER;1974;19740628
KER;1975;19750914
KER;1976;19760909
KER;1977;19770428
KER;1978;19780807
KER;1979;19790127
KER;1980;19801007
KER;1981;19810525
KER;1982;19820724
KER;1983;19831126
KER;1984;19840904
KER;1985;19850508
KER;1986;19860403
KER;1987;19870925
KER;1988;19880612
KER;1989;19890401
KER;1990;19900619
KER;1991;19910616
KER;1992;19920721
KER;1993;19930520
KER;1994;19940908
KER;1995;19950110
KER;1996;19960707
KER;1997;19970621
KER;1998;19981103
KER;1999;19991022
