 

stn;time;tre200d0
SLFJA2;20041111;-4.2
SLFJA2;20041112;4.6
SLFJA2;20041113;-3.0
SLFJA2;20041114;-7.7
SLFJA2;20041115;-2.9
SLFJA2;20041116;1.0
SLFJA2;20041117;-0.1
SLFJA2;20041118;1.8
SLFJA2;20041119;-4.4
SLFJA2;20041120;-7.6
SLFJA2;20041121;-1.7
SLFJA2;20041122;0.4
SLFJA2;20041123;0.1
SLFJA2;20041124;3.9
SLFJA2;20041125;5.9
SLFJA2;20041126;1.2
SLFJA2;20041127;0.8
SLFJA2;20041128;3.5
SLFJA2;20041129;-1.1
SLFJA2;20041130;-3.3
SLFJA2;20041201;-1.2
SLFJA2;20041202;2.7
SLFJA2;20041203;0.4
SLFJA2;20041204;1.7
SLFJA2;20041205;2.4
SLFJA2;20041206;4.8
SLFJA2;20041207;5.9
SLFJA2;20041208;6.4
SLFJA2;20041209;7.6
SLFJA2;20041210;5.8
SLFJA2;20041211;5.6
SLFJA2;20041212;4.2
SLFJA2;20041213;3.8
SLFJA2;20041214;3.1
SLFJA2;20041215;2.2
SLFJA2;20041216;0.9
SLFJA2;20041217;-3.0
SLFJA2;20041218;-7.1
SLFJA2;20041219;-1.5
SLFJA2;20041220;-5.3
SLFJA2;20041221;-6.4
SLFJA2;20041222;-7.0
SLFJA2;20041223;-0.8
SLFJA2;20041224;0.0
SLFJA2;20041225;0.1
SLFJA2;20041226;-6.0
SLFJA2;20041227;-6.5
SLFJA2;20041228;-6.9
SLFJA2;20041229;-8.1
SLFJA2;20041230;-3.3
SLFJA2;20041231;-1.5
SLFJA2;20050101;-1.0
SLFJA2;20050102;-2.8
SLFJA2;20050103;-5.6
SLFJA2;20050104;3.1
SLFJA2;20050105;2.9
SLFJA2;20050106;-0.6
SLFJA2;20050107;6.2
SLFJA2;20050108;7.0
SLFJA2;20050109;3.4
SLFJA2;20050110;6.9
SLFJA2;20050111;1.5
SLFJA2;20050112;1.2
SLFJA2;20050113;-2.5
SLFJA2;20050114;0.2
SLFJA2;20050115;3.1
SLFJA2;20050116;3.9
SLFJA2;20050117;2.5
SLFJA2;20050118;-2.8
SLFJA2;20050119;-7.2
SLFJA2;20050120;-1.6
SLFJA2;20050121;-2.2
SLFJA2;20050122;-5.5
SLFJA2;20050123;-7.1
SLFJA2;20050124;-11.4
SLFJA2;20050125;-13.8
SLFJA2;20050126;-14.8
SLFJA2;20050127;-12.4
SLFJA2;20050128;-11.5
SLFJA2;20050129;-12.1
SLFJA2;20050130;-7.7
SLFJA2;20050131;-7.0
SLFJA2;20050201;-6.9
SLFJA2;20050202;-6.9
SLFJA2;20050203;-5.0
SLFJA2;20050204;1.8
SLFJA2;20050205;-2.5
SLFJA2;20050206;-3.1
SLFJA2;20050207;-3.3
SLFJA2;20050208;-2.4
SLFJA2;20050209;-1.1
SLFJA2;20050210;-1.8
SLFJA2;20050211;-0.9
SLFJA2;20050212;0.6
SLFJA2;20050213;-6.4
SLFJA2;20050214;-9.2
SLFJA2;20050215;-9.9
SLFJA2;20050216;-11.2
SLFJA2;20050217;-10.5
SLFJA2;20050218;-10.5
SLFJA2;20050219;-8.8
SLFJA2;20050220;-9.4
SLFJA2;20050221;-10.4
SLFJA2;20050222;-11.3
SLFJA2;20050223;-11.1
SLFJA2;20050224;-11.0
SLFJA2;20050225;-
SLFJA2;20050226;-9.6
SLFJA2;20050227;-13.1
SLFJA2;20050228;-14.9
SLFJA2;20050301;-9.8
SLFJA2;20050302;-7.5
SLFJA2;20050303;-5.8
SLFJA2;20050304;-7.9
SLFJA2;20050305;-9.5
SLFJA2;20050306;-10.9
SLFJA2;20050307;-11.4
SLFJA2;20050308;-7.8
SLFJA2;20050309;-6.8
SLFJA2;20050310;-4.6
SLFJA2;20050311;-2.3
SLFJA2;20050312;-5.6
SLFJA2;20050313;-3.9
SLFJA2;20050314;0.7
SLFJA2;20050315;4.0
SLFJA2;20050316;6.4
SLFJA2;20050317;7.1
SLFJA2;20050318;8.7
SLFJA2;20050319;8.7
SLFJA2;20050320;7.3
SLFJA2;20050321;8.2
SLFJA2;20050322;5.9
SLFJA2;20050323;7.0
SLFJA2;20050324;5.7
SLFJA2;20050325;4.5
SLFJA2;20050326;4.7
SLFJA2;20050327;2.3
SLFJA2;20050328;2.8
SLFJA2;20050329;3.5
SLFJA2;20050330;1.1
SLFJA2;20050331;1.1
SLFJA2;20050401;3.8
SLFJA2;20050402;4.5
SLFJA2;20050403;4.0
SLFJA2;20050404;3.5
SLFJA2;20050405;3.6
SLFJA2;20050406;5.9
SLFJA2;20050407;3.0
SLFJA2;20050408;-1.2
SLFJA2;20050409;-5.4
SLFJA2;20050410;-5.1
SLFJA2;20050411;-2.4
SLFJA2;20050412;0.0
SLFJA2;20050413;1.2
SLFJA2;20050414;4.1
SLFJA2;20050415;3.5
SLFJA2;20050416;0.1
SLFJA2;20050417;-1.2
SLFJA2;20050418;2.1
SLFJA2;20050419;0.3
SLFJA2;20050420;-1.6
SLFJA2;20050421;0.2
SLFJA2;20050422;3.4
SLFJA2;20050423;4.7
SLFJA2;20050424;5.0
SLFJA2;20050425;1.3
SLFJA2;20050426;4.5
SLFJA2;20050427;4.8
SLFJA2;20050428;8.7
SLFJA2;20050429;10.8
