 

stn;time;rre150m0
IYSMG;198001;23.6
IYSMG;198002;28.5
IYSMG;198003;22.0
IYSMG;198004;17.7
IYSMG;198005;74.9
IYSMG;198006;146.5
IYSMG;198007;118.5
IYSMG;198008;100.0
IYSMG;198009;31.7
IYSMG;198010;130.7
IYSMG;198011;32.3
IYSMG;198012;46.3
IYSMG;198101;34.2
IYSMG;198102;12.5
IYSMG;198103;33.3
IYSMG;198104;54.7
IYSMG;198105;99.6
IYSMG;198106;59.4
IYSMG;198107;173.8
IYSMG;198108;83.2
IYSMG;198109;138.1
IYSMG;198110;89.9
IYSMG;198111;9.7
IYSMG;198112;47.1
IYSMG;198201;51.1
IYSMG;198202;7.7
IYSMG;198203;15.9
IYSMG;198204;3.2
IYSMG;198205;75.2
IYSMG;198206;107.0
IYSMG;198207;158.8
IYSMG;198208;198.8
IYSMG;198209;80.6
IYSMG;198210;90.0
IYSMG;198211;45.1
IYSMG;198212;57.0
IYSMG;198301;69.0
IYSMG;198302;16.6
IYSMG;198303;11.8
IYSMG;198304;31.6
IYSMG;198305;169.8
IYSMG;198306;73.8
IYSMG;198307;90.6
IYSMG;198308;85.4
IYSMG;198309;88.0
IYSMG;198310;51.0
IYSMG;198311;38.2
IYSMG;198312;25.8
IYSMG;198401;26.4
IYSMG;198402;54.6
IYSMG;198403;10.4
IYSMG;198404;23.6
IYSMG;198405;148.4
IYSMG;198406;57.2
IYSMG;198407;86.2
IYSMG;198408;107.0
IYSMG;198409;133.4
IYSMG;198410;62.4
IYSMG;198411;4.4
IYSMG;198412;13.8
IYSMG;198501;39.5
IYSMG;198502;31.5
IYSMG;198503;28.7
IYSMG;198504;41.8
IYSMG;198505;103.8
IYSMG;198506;196.1
IYSMG;198507;123.0
IYSMG;198508;146.5
IYSMG;198509;41.0
IYSMG;198510;27.7
IYSMG;198511;64.1
IYSMG;198512;49.3
IYSMG;198601;46.0
IYSMG;198602;64.0
IYSMG;198603;39.2
IYSMG;198604;96.0
IYSMG;198605;92.8
IYSMG;198606;51.8
IYSMG;198607;71.4
IYSMG;198608;157.4
IYSMG;198609;52.4
IYSMG;198610;20.6
IYSMG;198611;12.8
IYSMG;198612;48.2
IYSMG;198701;22.7
IYSMG;198702;26.5
IYSMG;198703;38.3
IYSMG;198704;49.5
IYSMG;198705;120.3
IYSMG;198706;110.7
IYSMG;198707;224.4
