 

stn;time;fu3010m1
DLMES;201310;78.1
DLMES;201311;61.2
DLMES;201312;64.1
DLMES;201401;63.4
DLMES;201402;73.8
DLMES;201403;62.6
DLMES;201404;51.1
DLMES;201405;74.2
DLMES;201406;52.9
DLMES;201407;62.6
DLMES;201408;65.2
DLMES;201409;51.1
DLMES;201410;79.6
DLMES;201411;36.4
DLMES;201412;63.7
DLMES;201501;74.2
DLMES;201502;68.8
DLMES;201503;86.0
DLMES;201504;61.2
DLMES;201505;51.5
DLMES;201506;61.2
DLMES;201507;68.0
DLMES;201508;68.8
DLMES;201509;73.1
DLMES;201510;43.2
DLMES;201511;68.4
DLMES;201512;65.2
