 

stn;time;fu3010m1
MMRIC;201406;70.2
MMRIC;201407;51.8
MMRIC;201408;66.6
MMRIC;201409;50.0
MMRIC;201410;87.1
MMRIC;201411;63.0
MMRIC;201412;44.3
MMRIC;201501;72.4
MMRIC;201502;42.5
MMRIC;201503;189.0
MMRIC;201504;59.4
MMRIC;201505;50.0
MMRIC;201506;53.6
MMRIC;201507;57.2
MMRIC;201508;40.7
MMRIC;201509;53.6
MMRIC;201510;59.4
MMRIC;201511;68.4
MMRIC;201512;53.6
MMRIC;201601;113.0
MMRIC;201602;98.3
MMRIC;201603;64.8
MMRIC;201604;53.6
MMRIC;201605;55.4
MMRIC;201606;63.0
MMRIC;201607;55.4
MMRIC;201608;42.5
MMRIC;201609;44.3
MMRIC;201610;48.2
MMRIC;201611;77.8
MMRIC;201612;37.1
MMRIC;201701;74.2
MMRIC;201702;68.4
MMRIC;201703;61.2
MMRIC;201704;161.3
MMRIC;201705;48.2
MMRIC;201706;55.4
MMRIC;201707;76.0
MMRIC;201708;81.4
MMRIC;201709;64.8
MMRIC;201710;70.2
