 

stn;time;tre200y0
ANT;1864;2.1
ANT;1865;3.4
ANT;1866;3.9
ANT;1867;3.6
ANT;1868;3.7
ANT;1869;3.4
ANT;1870;2.9
ANT;1871;2.0
ANT;1872;4.1
ANT;1873;3.9
ANT;1874;2.9
ANT;1875;2.7
ANT;1876;3.6
ANT;1877;3.2
ANT;1878;2.5
ANT;1879;2.1
ANT;1880;3.9
ANT;1881;3.3
ANT;1882;3.2
ANT;1883;2.6
ANT;1884;3.2
ANT;1885;3.3
ANT;1886;3.3
ANT;1887;2.0
ANT;1888;2.6
ANT;1889;2.6
ANT;1890;2.6
ANT;1891;2.4
ANT;1892;3.0
ANT;1893;3.2
ANT;1894;3.3
ANT;1895;3.0
ANT;1896;2.1
ANT;1897;3.6
ANT;1898;3.9
ANT;1899;4.0
ANT;1900;3.9
ANT;1901;3.0
ANT;1902;3.6
ANT;1903;3.5
ANT;1904;4.0
ANT;1905;2.4
ANT;1906;2.5
ANT;1907;2.9
ANT;1908;2.6
ANT;1909;2.1
ANT;1910;2.6
ANT;1911;3.5
ANT;1912;2.8
ANT;1913;3.3
ANT;1914;3.0
ANT;1915;3.1
ANT;1916;3.3
ANT;1917;2.2
ANT;1918;3.0
ANT;1919;2.2
ANT;1920;4.2
ANT;1921;4.0
ANT;1922;2.6
ANT;1923;3.6
ANT;1924;3.3
ANT;1925;3.1
ANT;1926;3.9
ANT;1927;3.8
ANT;1928;3.8
ANT;1929;3.0
ANT;1930;4.2
ANT;1931;2.7
ANT;1932;3.7
ANT;1933;3.1
ANT;1934;3.9
ANT;1935;3.1
ANT;1936;3.6
ANT;1937;3.7
ANT;1938;3.2
ANT;1939;3.3
ANT;1940;2.4
ANT;1941;2.7
ANT;1942;3.3
ANT;1943;4.2
ANT;1944;2.5
ANT;1945;3.4
ANT;1946;3.7
ANT;1947;4.2
ANT;1948;3.9
ANT;1949;3.7
ANT;1950;3.8
ANT;1951;3.7
ANT;1952;3.3
ANT;1953;3.4
ANT;1954;2.9
ANT;1955;3.2
ANT;1956;1.7
ANT;1957;3.5
ANT;1958;3.3
ANT;1959;4.0
ANT;1960;3.5
ANT;1961;3.7
ANT;1962;2.4
ANT;1963;2.5
ANT;1964;3.7
ANT;1965;2.7
ANT;1966;3.3
ANT;1967;3.2
ANT;1968;3.2
ANT;1969;3.0
ANT;1970;2.9
ANT;1971;3.3
ANT;1972;3.5
ANT;1973;3.1
ANT;1974;3.5
ANT;1975;3.3
ANT;1976;3.5
ANT;1977;3.9
ANT;1978;3.2
ANT;1979;3.4
ANT;1980;2.7
ANT;1981;3.0
ANT;1982;4.2
ANT;1983;4.0
ANT;1984;3.0
ANT;1985;3.0
ANT;1986;3.6
ANT;1987;3.3
ANT;1988;4.2
ANT;1989;4.2
ANT;1990;4.1
ANT;1991;3.5
ANT;1992;4.2
ANT;1993;4.2
ANT;1994;5.4
ANT;1995;4.2
ANT;1996;3.9
ANT;1997;5.0
ANT;1998;4.1
ANT;1999;4.1
ANT;2000;4.8
ANT;2001;4.4
ANT;2002;5.2
ANT;2003;4.9
ANT;2004;4.2
ANT;2005;3.5
ANT;2006;4.6
ANT;2007;4.8
ANT;2008;4.6
ANT;2009;4.6
ANT;2010;3.5
ANT;2011;5.2
ANT;2012;4.3
ANT;2013;4.0
ANT;2014;5.0
ANT;2015;4.5
ANT;2016;4.3
ANT;2017;4.1
ANT;2018;5.1
ANT;2019;4.6
ANT;2020;5.1
