 

stn;time;rhs150m0
AIE;186406;186.4
AIE;186407;75.9
AIE;186408;70.1
AIE;186409;62.9
AIE;186410;42.7
AIE;186411;77.7
AIE;186412;9.1
AIE;186501;103.5
AIE;186502;98.7
AIE;186503;88.5
AIE;186504;3.3
AIE;186505;115.4
AIE;186506;65.0
AIE;186507;108.5
AIE;186508;206.8
AIE;186509;4.6
AIE;186510;118.0
AIE;186511;80.7
AIE;186512;26.2
AIE;186601;61.9
AIE;186602;161.8
AIE;186603;148.4
AIE;186604;107.2
AIE;186605;138.4
AIE;186606;88.9
AIE;186607;79.2
AIE;186608;268.3
AIE;186609;107.7
AIE;186610;31.0
AIE;186611;128.1
AIE;186612;86.2
AIE;186701;208.6
AIE;186702;62.1
AIE;186703;132.7
AIE;186704;136.2
AIE;186705;122.5
AIE;186706;291.8
AIE;186707;65.9
AIE;186708;139.2
AIE;186709;130.6
AIE;186710;149.8
AIE;186711;21.3
AIE;186712;69.4
AIE;186801;55.0
AIE;186802;14.2
AIE;186803;114.9
AIE;186804;98.4
AIE;186805;81.4
AIE;186806;89.6
AIE;186807;99.9
AIE;186808;87.6
AIE;186809;125.3
AIE;186810;129.8
AIE;186811;62.0
AIE;186812;155.1
AIE;186901;38.6
AIE;186902;38.1
AIE;186903;99.6
AIE;186904;31.2
AIE;186905;129.5
AIE;186906;102.5
AIE;186907;65.6
AIE;186908;118.1
AIE;186909;96.1
AIE;186910;100.8
AIE;186911;92.6
AIE;186912;66.4
AIE;187001;27.1
AIE;187002;25.0
AIE;187003;77.4
AIE;187004;27.1
AIE;187005;61.4
AIE;187006;51.6
AIE;187007;87.1
AIE;187008;161.8
AIE;187009;90.5
AIE;187010;212.5
AIE;187011;69.4
AIE;187012;101.3
AIE;187101;52.3
AIE;187102;48.4
AIE;187103;60.5
AIE;187104;109.2
AIE;187105;30.2
AIE;187106;188.0
AIE;187107;164.3
AIE;187108;76.0
AIE;187109;46.6
AIE;187110;126.1
AIE;187111;48.7
AIE;187112;12.5
AIE;187201;63.6
AIE;187202;61.4
AIE;187203;61.4
AIE;187204;72.1
AIE;187205;228.8
AIE;187206;178.0
AIE;187207;126.9
AIE;187208;187.3
AIE;187209;38.8
AIE;187210;126.4
AIE;187211;84.0
AIE;187212;98.4
AIE;187301;37.2
AIE;187302;40.7
AIE;187303;105.9
AIE;187304;180.6
AIE;187305;113.6
AIE;187306;100.5
AIE;187307;128.2
AIE;187308;100.0
AIE;187309;97.4
AIE;187310;112.6
AIE;187311;52.6
AIE;187312;41.5
AIE;187401;25.7
AIE;187402;27.4
AIE;187403;42.5
AIE;187404;84.8
AIE;187405;136.3
AIE;187406;164.7
AIE;187407;147.9
AIE;187408;99.3
AIE;187409;42.2
AIE;187410;33.6
AIE;187411;127.0
AIE;187412;107.0
AIE;187501;106.5
AIE;187502;30.5
AIE;187503;34.5
AIE;187504;31.2
AIE;187505;77.0
AIE;187506;147.2
AIE;187507;156.8
AIE;187508;105.1
AIE;187509;107.9
AIE;187510;128.3
AIE;187511;159.5
AIE;187512;15.9
AIE;187601;35.2
AIE;187602;155.8
AIE;187603;250.1
AIE;187604;135.6
AIE;187605;113.4
AIE;187606;362.5
AIE;187607;51.2
AIE;187608;118.9
AIE;187609;181.1
AIE;187610;9.2
AIE;187611;81.4
AIE;187612;65.2
AIE;187701;61.7
AIE;187702;114.1
AIE;187703;130.0
AIE;187704;135.8
AIE;187705;158.8
AIE;187706;63.3
AIE;187707;157.5
AIE;187708;127.8
AIE;187709;62.3
AIE;187710;63.0
AIE;187711;95.7
AIE;187712;84.7
AIE;187801;85.6
AIE;187802;29.8
AIE;187803;88.7
AIE;187804;119.6
AIE;187805;148.1
AIE;187806;226.5
AIE;187807;161.9
AIE;187808;161.0
AIE;187809;77.9
AIE;187810;89.3
AIE;187811;83.3
AIE;187812;106.4
AIE;187901;61.0
AIE;187902;156.9
AIE;187903;20.7
AIE;187904;100.4
AIE;187905;117.9
AIE;187906;89.5
AIE;187907;188.6
AIE;187908;129.7
AIE;187909;116.8
AIE;187910;104.9
AIE;187911;108.7
AIE;187912;36.5
AIE;188001;27.2
AIE;188002;44.9
AIE;188003;24.1
AIE;188004;127.3
AIE;188005;56.1
AIE;188006;144.0
AIE;188007;114.3
AIE;188008;190.6
AIE;188009;95.4
AIE;188010;187.4
AIE;188011;38.9
AIE;188012;88.2
AIE;188101;48.9
AIE;188102;56.9
AIE;188103;80.2
AIE;188104;110.9
AIE;188105;94.3
AIE;188106;135.3
AIE;188107;69.2
AIE;188108;174.3
AIE;188109;211.5
AIE;188110;64.8
AIE;188111;49.4
AIE;188112;30.9
AIE;188201;18.0
AIE;188202;30.5
AIE;188203;41.0
AIE;188204;80.2
AIE;188205;71.4
AIE;188206;177.9
AIE;188207;115.1
AIE;188208;128.1
AIE;188209;227.8
AIE;188210;131.6
AIE;188211;158.5
AIE;188212;129.0
AIE;188301;52.5
AIE;188302;53.4
AIE;188303;69.7
AIE;188304;44.9
AIE;188305;117.8
AIE;188306;132.5
AIE;188307;138.0
AIE;188308;97.9
AIE;188309;136.2
AIE;188310;92.3
AIE;188311;88.4
AIE;188312;82.8
AIE;188401;36.5
AIE;188402;72.0
AIE;188403;15.7
AIE;188404;45.4
AIE;188405;86.6
AIE;188406;116.2
AIE;188407;151.1
AIE;188408;126.4
AIE;188409;78.4
AIE;188410;41.4
AIE;188411;28.2
AIE;188412;88.7
AIE;188501;8.3
AIE;188502;107.0
AIE;188503;61.0
AIE;188504;41.1
AIE;188505;133.0
AIE;188506;91.5
AIE;188507;71.0
AIE;188508;108.6
AIE;188509;157.7
AIE;188510;140.0
AIE;188511;45.8
AIE;188512;70.9
AIE;188601;68.0
AIE;188602;50.4
AIE;188603;61.8
AIE;188604;105.9
AIE;188605;80.6
AIE;188606;116.4
AIE;188607;106.0
AIE;188608;173.7
AIE;188609;37.5
AIE;188610;107.4
AIE;188611;61.9
AIE;188612;133.5
AIE;188701;12.4
AIE;188702;4.8
AIE;188703;116.1
AIE;188704;61.4
AIE;188705;192.7
AIE;188706;43.6
AIE;188707;110.2
AIE;188708;141.7
AIE;188709;83.8
AIE;188710;73.9
AIE;188711;48.5
AIE;188712;113.1
AIE;188801;32.1
AIE;188802;66.0
AIE;188803;110.9
AIE;188804;124.5
AIE;188805;49.0
AIE;188806;160.8
AIE;188807;155.0
AIE;188808;141.3
AIE;188809;159.8
AIE;188810;181.5
AIE;188811;52.1
AIE;188812;7.9
AIE;188901;16.2
AIE;188902;112.3
AIE;188903;83.5
AIE;188904;79.2
AIE;188905;100.5
AIE;188906;231.2
AIE;188907;108.5
AIE;188908;98.5
AIE;188909;72.9
AIE;188910;145.6
AIE;188911;72.0
AIE;188912;29.3
AIE;189001;63.1
AIE;189002;10.2
AIE;189003;34.7
AIE;189004;69.2
AIE;189005;117.3
AIE;189006;124.5
AIE;189007;89.5
AIE;189008;241.6
AIE;189009;42.7
AIE;189010;110.8
AIE;189011;99.1
