 

stn;time;rsd300y0
PFA;1901;5
PFA;1902;8
PFA;1903;5
PFA;1904;3
PFA;1905;5
PFA;1906;4
PFA;1907;3
PFA;1908;6
PFA;1909;4
PFA;1910;10
PFA;1911;0
PFA;1912;6
PFA;1913;2
PFA;1914;6
PFA;1915;2
PFA;1916;2
PFA;1917;0
PFA;1918;4
PFA;1919;1
PFA;1920;2
PFA;1921;4
PFA;1922;4
PFA;1923;1
PFA;1924;5
PFA;1925;3
PFA;1926;5
PFA;1927;4
PFA;1928;4
PFA;1929;1
PFA;1930;9
PFA;1931;4
PFA;1932;4
PFA;1933;4
PFA;1934;4
PFA;1935;1
PFA;1936;7
PFA;1937;3
PFA;1938;6
PFA;1939;8
PFA;1940;11
PFA;1941;2
PFA;1942;4
PFA;1943;0
PFA;1944;7
PFA;1945;2
PFA;1946;6
PFA;1947;1
PFA;1948;5
PFA;1949;0
PFA;1950;4
PFA;1951;5
PFA;1952;5
PFA;1953;3
PFA;1954;6
PFA;1955;2
PFA;1956;3
PFA;1957;4
PFA;1958;8
PFA;1959;6
PFA;1960;3
PFA;1961;2
PFA;1962;3
PFA;1963;6
PFA;1964;2
PFA;1965;7
PFA;1966;4
PFA;1967;4
PFA;1968;5
PFA;1969;2
PFA;1970;6
PFA;1971;4
PFA;1972;6
PFA;1973;3
PFA;1974;6
PFA;1975;8
PFA;1976;5
PFA;1977;3
PFA;1978;5
PFA;1979;7
PFA;1980;3
PFA;1981;5
PFA;1982;7
PFA;1983;5
PFA;1984;8
PFA;1985;2
PFA;1986;6
PFA;1987;4
PFA;1988;2
PFA;1989;4
PFA;1990;3
PFA;1991;5
PFA;1992;3
PFA;1993;10
PFA;1994;2
PFA;1995;10
PFA;1996;2
PFA;1997;5
PFA;1998;4
PFA;1999;6
PFA;2000;2
PFA;2001;6
PFA;2002;11
PFA;2003;2
PFA;2004;2
PFA;2005;5
PFA;2006;2
PFA;2007;4
PFA;2008;8
PFA;2009;4
PFA;2010;6
PFA;2011;4
PFA;2012;7
PFA;2013;7
PFA;2014;9
PFA;2015;7
PFA;2016;8
PFA;2017;6
PFA;2018;2
PFA;2019;8
PFA;2020;3
