 

stn;time;rre150yx
IYBRI;1971;49.6
IYBRI;1972;31.2
IYBRI;1973;39.8
IYBRI;1974;47.2
IYBRI;1975;36.6
IYBRI;1976;50.0
IYBRI;1977;35.6
IYBRI;1978;47.0
IYBRI;1979;46.4
IYBRI;1980;54.4
IYBRI;1981;68.4
IYBRI;1982;40.6
IYBRI;1983;31.8
IYBRI;1984;32.0
IYBRI;1985;34.0
IYBRI;1986;31.0
IYBRI;1987;80.2
IYBRI;1988;44.2
IYBRI;1989;34.4
IYBRI;1990;36.0
IYBRI;1991;37.0
IYBRI;1992;29.0
IYBRI;1993;43.2
IYBRI;1994;34.2
IYBRI;1995;67.2
IYBRI;1996;58.0
IYBRI;1997;37.4
IYBRI;1998;65.0
IYBRI;1999;45.4
IYBRI;2000;34.4
IYBRI;2001;36.4
IYBRI;2002;34.6
IYBRI;2003;36.4
IYBRI;2004;26.6
IYBRI;2005;50.0
IYBRI;2006;52.2
IYBRI;2007;58.4
IYBRI;2008;33.8
IYBRI;2009;66.4
IYBRI;2010;32.2
IYBRI;2011;39.8
IYBRI;2012;55.5
IYBRI;2013;58.8
IYBRI;2014;55.0
IYBRI;2015;66.6
IYBRI;2016;47.6
IYBRI;2017;43.5
IYBRI;2018;70.6
IYBRI;2019;37.2
