 

stn;time;tre200dx
SLFAR3;19981112;-2.4
SLFAR3;19981113;-2.8
SLFAR3;19981114;-2.2
SLFAR3;19981115;-8.3
SLFAR3;19981116;-9.8
SLFAR3;19981117;-6.4
SLFAR3;19981118;-2.7
SLFAR3;19981119;-4.7
SLFAR3;19981120;-9.0
SLFAR3;19981121;-8.2
SLFAR3;19981122;-10.6
SLFAR3;19981123;0.5
SLFAR3;19981124;1.1
SLFAR3;19981125;-2.3
SLFAR3;19981126;-5.5
SLFAR3;19981127;-7.0
SLFAR3;19981128;-0.3
SLFAR3;19981129;-1.3
SLFAR3;19981130;-6.6
SLFAR3;19981201;-2.5
SLFAR3;19981202;-3.0
SLFAR3;19981203;-4.0
SLFAR3;19981204;-2.0
SLFAR3;19981205;-14.3
SLFAR3;19981206;-14.1
SLFAR3;19981207;-13.7
SLFAR3;19981208;-5.4
SLFAR3;19981209;-0.4
SLFAR3;19981210;-4.2
SLFAR3;19981211;-3.4
SLFAR3;19981212;-0.4
SLFAR3;19981213;1.3
SLFAR3;19981214;4.8
SLFAR3;19981215;9.4
SLFAR3;19981216;5.8
SLFAR3;19981217;6.3
SLFAR3;19981218;8.1
SLFAR3;19981219;0.5
SLFAR3;19981220;-5.0
SLFAR3;19981221;-10.1
SLFAR3;19981222;-4.1
SLFAR3;19981223;3.6
SLFAR3;19981224;-6.0
SLFAR3;19981225;-0.8
SLFAR3;19981226;2.1
SLFAR3;19981227;2.5
SLFAR3;19981228;4.3
SLFAR3;19981229;5.7
SLFAR3;19981230;3.6
SLFAR3;19981231;-4.4
SLFAR3;19990101;-3.2
SLFAR3;19990102;-2.0
SLFAR3;19990103;-3.5
SLFAR3;19990104;3.1
SLFAR3;19990105;9.3
SLFAR3;19990106;10.7
SLFAR3;19990107;2.5
SLFAR3;19990108;0.3
SLFAR3;19990109;-8.7
SLFAR3;19990110;-5.8
SLFAR3;19990111;-5.3
SLFAR3;19990112;-5.0
SLFAR3;19990113;-8.5
SLFAR3;19990114;-4.9
SLFAR3;19990115;2.6
SLFAR3;19990116;2.3
SLFAR3;19990117;1.4
SLFAR3;19990118;1.2
SLFAR3;19990119;5.4
SLFAR3;19990120;3.9
SLFAR3;19990121;4.3
SLFAR3;19990122;6.1
SLFAR3;19990123;2.6
SLFAR3;19990124;2.5
SLFAR3;19990125;3.6
SLFAR3;19990126;0.5
SLFAR3;19990127;-9.5
SLFAR3;19990128;-6.3
SLFAR3;19990129;-11.3
SLFAR3;19990130;-16.5
SLFAR3;19990131;-9.7
SLFAR3;19990201;-5.0
SLFAR3;19990202;2.2
SLFAR3;19990203;1.0
SLFAR3;19990204;4.4
SLFAR3;19990205;0.0
SLFAR3;19990206;-11.0
SLFAR3;19990207;-8.9
SLFAR3;19990208;-8.7
SLFAR3;19990209;-5.9
SLFAR3;19990210;-14.0
SLFAR3;19990211;-13.2
SLFAR3;19990212;-8.2
SLFAR3;19990213;-6.9
SLFAR3;19990214;-6.6
SLFAR3;19990215;-0.9
SLFAR3;19990216;-3.1
SLFAR3;19990217;-10.4
SLFAR3;19990218;-6.6
SLFAR3;19990219;-2.2
SLFAR3;19990220;-0.6
SLFAR3;19990221;-3.4
SLFAR3;19990222;-4.7
SLFAR3;19990223;-15.2
SLFAR3;19990224;-4.4
SLFAR3;19990225;-
SLFAR3;19990226;-
SLFAR3;19990227;5.1
SLFAR3;19990228;3.1
SLFAR3;19990301;4.9
SLFAR3;19990302;5.5
SLFAR3;19990303;0.5
SLFAR3;19990304;-5.2
SLFAR3;19990305;-5.3
SLFAR3;19990306;-5.4
SLFAR3;19990307;-8.5
SLFAR3;19990308;-4.7
SLFAR3;19990309;0.3
SLFAR3;19990310;1.8
SLFAR3;19990311;2.7
SLFAR3;19990312;6.6
SLFAR3;19990313;6.7
SLFAR3;19990314;8.2
SLFAR3;19990315;6.6
SLFAR3;19990316;4.2
SLFAR3;19990317;3.2
SLFAR3;19990318;1.1
SLFAR3;19990319;-4.0
