 

stn;time;tre200d0
WSLCLF;20180101;-5.8
WSLCLF;20180102;-7.2
WSLCLF;20180103;-4.6
WSLCLF;20180104;-2.5
WSLCLF;20180105;-1.4
WSLCLF;20180106;-0.8
WSLCLF;20180107;-1.5
WSLCLF;20180108;-1.3
WSLCLF;20180109;-1.1
WSLCLF;20180110;-5.1
WSLCLF;20180111;-8.9
WSLCLF;20180112;-9.5
WSLCLF;20180113;-13.6
WSLCLF;20180114;-13.2
WSLCLF;20180115;-11.2
WSLCLF;20180116;-3.1
WSLCLF;20180117;-6.4
WSLCLF;20180118;-6.0
WSLCLF;20180119;-5.6
WSLCLF;20180120;-8.1
WSLCLF;20180121;-5.3
WSLCLF;20180122;-1.8
WSLCLF;20180123;-4.1
WSLCLF;20180124;-7.5
WSLCLF;20180125;-5.1
WSLCLF;20180126;-1.4
WSLCLF;20180127;-2.5
WSLCLF;20180128;-6.3
WSLCLF;20180129;-5.2
WSLCLF;20180130;-6.1
WSLCLF;20180131;-5.9
WSLCLF;20180201;-3.8
WSLCLF;20180202;-9.8
WSLCLF;20180203;-12.9
WSLCLF;20180204;-13.6
WSLCLF;20180205;-8.8
WSLCLF;20180206;-7.7
WSLCLF;20180207;-7.0
WSLCLF;20180208;-7.0
WSLCLF;20180209;-9.2
WSLCLF;20180210;-10.3
WSLCLF;20180211;-9.4
WSLCLF;20180212;-9.6
WSLCLF;20180213;-17.3
WSLCLF;20180214;-16.3
WSLCLF;20180215;-10.3
WSLCLF;20180216;-0.2
WSLCLF;20180217;-2.3
WSLCLF;20180218;-3.3
WSLCLF;20180219;-8.3
WSLCLF;20180220;-10.8
WSLCLF;20180221;-10.8
WSLCLF;20180222;-10.6
WSLCLF;20180223;-6.4
WSLCLF;20180224;-3.3
WSLCLF;20180225;-9.5
WSLCLF;20180226;-18.1
WSLCLF;20180227;-20.6
WSLCLF;20180228;-17.5
WSLCLF;20180301;-11.3
WSLCLF;20180302;-4.1
WSLCLF;20180303;-4.9
WSLCLF;20180304;-3.8
WSLCLF;20180305;-2.0
WSLCLF;20180306;-1.6
WSLCLF;20180307;-5.4
WSLCLF;20180308;-6.3
WSLCLF;20180309;-4.1
WSLCLF;20180310;-0.3
WSLCLF;20180311;1.0
WSLCLF;20180312;0.1
WSLCLF;20180313;-0.8
WSLCLF;20180314;-0.9
WSLCLF;20180315;-2.6
WSLCLF;20180316;0.1
WSLCLF;20180317;-1.7
WSLCLF;20180318;-1.2
WSLCLF;20180319;-3.7
WSLCLF;20180320;-7.3
WSLCLF;20180321;-10.1
WSLCLF;20180322;-8.2
WSLCLF;20180323;-4.3
WSLCLF;20180324;-6.9
WSLCLF;20180325;-4.0
WSLCLF;20180326;-2.2
WSLCLF;20180327;-0.9
WSLCLF;20180328;1.7
WSLCLF;20180329;1.7
WSLCLF;20180330;0.4
WSLCLF;20180331;-0.2
WSLCLF;20180401;-2.2
