 

stn;time;rre150yx
MBA;1901;52.8
MBA;1902;51.7
MBA;1903;44.9
MBA;1904;41.0
MBA;1905;54.7
MBA;1906;57.4
MBA;1907;44.5
MBA;1908;60.5
MBA;1909;43.2
MBA;1910;63.7
MBA;1911;48.5
MBA;1912;88.0
MBA;1913;42.5
MBA;1914;60.1
MBA;1915;53.6
MBA;1916;51.6
MBA;1917;54.6
MBA;1918;51.1
MBA;1919;54.4
MBA;1920;35.7
MBA;1921;49.9
MBA;1922;59.1
MBA;1923;40.3
MBA;1924;52.1
MBA;1925;66.5
MBA;1926;58.2
MBA;1927;45.5
MBA;1928;48.2
MBA;1929;39.8
MBA;1930;98.0
MBA;1931;64.0
MBA;1932;53.5
MBA;1933;42.4
MBA;1934;88.0
MBA;1935;60.2
MBA;1936;61.6
MBA;1937;64.9
MBA;1938;62.4
MBA;1939;59.8
MBA;1940;50.4
MBA;1941;40.7
MBA;1942;48.6
MBA;1943;47.6
MBA;1944;56.8
MBA;1945;49.0
MBA;1946;65.8
MBA;1947;55.1
MBA;1948;72.0
MBA;1949;35.0
MBA;1950;43.2
MBA;1951;68.5
MBA;1952;40.2
MBA;1953;48.0
MBA;1954;71.6
MBA;1955;38.4
MBA;1956;94.4
MBA;1957;46.7
MBA;1958;55.1
MBA;1959;50.6
MBA;1960;76.7
MBA;1961;48.6
MBA;1962;42.5
MBA;1963;85.4
MBA;1964;68.2
MBA;1965;52.2
MBA;1966;54.5
MBA;1967;46.4
MBA;1968;78.5
MBA;1969;50.8
MBA;1970;63.2
MBA;1971;90.0
MBA;1972;59.5
MBA;1973;62.0
MBA;1974;54.5
MBA;1975;41.2
MBA;1976;63.0
MBA;1977;51.0
MBA;1978;86.7
MBA;1979;53.8
MBA;1980;55.8
MBA;1981;71.2
MBA;1982;53.2
MBA;1983;60.8
MBA;1984;66.4
MBA;1985;66.2
MBA;1986;68.1
MBA;1987;55.1
MBA;1988;110.5
MBA;1989;49.5
MBA;1990;63.4
MBA;1991;81.5
MBA;1992;69.2
MBA;1993;65.5
MBA;1994;72.1
MBA;1995;71.1
MBA;1996;53.0
MBA;1997;106.5
MBA;1998;40.0
MBA;1999;42.9
MBA;2000;52.5
MBA;2001;48.9
MBA;2002;56.4
MBA;2003;59.3
MBA;2004;103.5
MBA;2005;100.0
MBA;2006;83.5
MBA;2007;72.5
MBA;2008;45.2
MBA;2009;67.5
MBA;2010;49.5
MBA;2011;57.1
MBA;2012;66.7
MBA;2013;66.0
MBA;2014;54.1
MBA;2015;57.4
MBA;2016;56.2
MBA;2017;69.0
MBA;2018;43.6
MBA;2019;68.4
MBA;2020;57.3
