 

stn;time;hns000mx
OTN;195901;0
OTN;195902;0
OTN;195903;0
OTN;195904;0
OTN;195905;0
OTN;195906;0
OTN;195907;0
OTN;195908;0
OTN;195909;0
OTN;195910;0
OTN;195911;0
OTN;195912;0
OTN;196001;5
OTN;196002;8
OTN;196003;0
OTN;196004;0
OTN;196005;0
OTN;196006;0
OTN;196007;0
OTN;196008;0
OTN;196009;0
OTN;196010;0
OTN;196011;0
OTN;196012;8
OTN;196101;4
OTN;196102;0
OTN;196103;0
OTN;196104;0
OTN;196105;0
OTN;196106;0
OTN;196107;0
OTN;196108;0
OTN;196109;0
OTN;196110;0
OTN;196111;0
OTN;196112;4
OTN;196201;28
OTN;196202;10
OTN;196203;3
OTN;196204;1
OTN;196205;0
OTN;196206;0
OTN;196207;0
OTN;196208;0
OTN;196209;0
OTN;196210;0
OTN;196211;0
OTN;196212;12
OTN;196301;9
OTN;196302;20
OTN;196303;0
OTN;196304;0
OTN;196305;0
OTN;196306;0
OTN;196307;0
OTN;196308;0
OTN;196309;0
OTN;196310;0
OTN;196311;0
OTN;196312;1
OTN;196401;7
OTN;196402;0
OTN;196403;10
OTN;196404;0
OTN;196405;0
OTN;196406;0
OTN;196407;0
OTN;196408;0
OTN;196409;0
OTN;196410;0
OTN;196411;0
OTN;196412;11
OTN;196501;5
OTN;196502;10
OTN;196503;6
OTN;196504;0
OTN;196505;0
OTN;196506;0
OTN;196507;0
OTN;196508;0
OTN;196509;0
OTN;196510;0
OTN;196511;8
OTN;196512;2
OTN;196601;16
OTN;196602;0
OTN;196603;8
OTN;196604;0
OTN;196605;0
OTN;196606;0
OTN;196607;0
OTN;196608;0
OTN;196609;0
OTN;196610;0
OTN;196611;1
OTN;196612;10
OTN;196701;2
OTN;196702;0
OTN;196703;0
OTN;196704;0
OTN;196705;0
OTN;196706;0
OTN;196707;0
OTN;196708;0
OTN;196709;0
OTN;196710;0
OTN;196711;0
OTN;196712;7
OTN;196801;26
OTN;196802;5
OTN;196803;1
OTN;196804;0
OTN;196805;0
OTN;196806;0
OTN;196807;0
OTN;196808;0
OTN;196809;0
OTN;196810;0
OTN;196811;0
OTN;196812;6
OTN;196901;15
OTN;196902;40
OTN;196903;0
OTN;196904;2
OTN;196905;0
OTN;196906;0
OTN;196907;0
OTN;196908;0
OTN;196909;0
OTN;196910;0
OTN;196911;12
OTN;196912;6
OTN;197001;5
OTN;197002;18
OTN;197003;15
OTN;197004;5
OTN;197005;0
OTN;197006;0
OTN;197007;0
OTN;197008;0
OTN;197009;0
OTN;197010;0
OTN;197011;0
OTN;197012;3
OTN;197101;2
OTN;197102;3
OTN;197103;2
OTN;197104;0
OTN;197105;0
OTN;197106;0
OTN;197107;0
OTN;197108;0
OTN;197109;0
OTN;197110;0
OTN;197111;14
OTN;197112;2
OTN;197201;9
OTN;197202;0
OTN;197203;0
OTN;197204;0
OTN;197205;0
OTN;197206;0
OTN;197207;0
OTN;197208;0
OTN;197209;0
OTN;197210;0
OTN;197211;1
OTN;197212;1
OTN;197301;3
OTN;197302;11
OTN;197303;2
OTN;197304;3
OTN;197305;0
OTN;197306;0
OTN;197307;0
OTN;197308;0
OTN;197309;0
OTN;197310;0
OTN;197311;10
OTN;197312;4
OTN;197401;1
OTN;197402;4
OTN;197403;0
OTN;197404;0
OTN;197405;0
OTN;197406;0
OTN;197407;0
OTN;197408;0
OTN;197409;0
OTN;197410;1
OTN;197411;0
OTN;197412;2
OTN;197501;0
OTN;197502;0
OTN;197503;5
OTN;197504;1
OTN;197505;0
OTN;197506;0
OTN;197507;0
OTN;197508;0
OTN;197509;0
OTN;197510;0
OTN;197511;1
OTN;197512;6
OTN;197601;10
OTN;197602;3
OTN;197603;2
OTN;197604;2
OTN;197605;0
OTN;197606;0
OTN;197607;0
OTN;197608;0
OTN;197609;0
OTN;197610;0
OTN;197611;0
OTN;197612;5
OTN;197701;14
OTN;197702;0
OTN;197703;1
OTN;197704;0
OTN;197705;0
OTN;197706;0
OTN;197707;0
OTN;197708;0
