 

stn;time;fu3010m1
PRE;200706;58.3
PRE;200707;62.3
PRE;200708;55.1
PRE;200709;64.8
PRE;200710;79.2
PRE;200711;79.9
PRE;200712;81.7
PRE;200801;58.0
PRE;200802;65.2
PRE;200803;77.8
PRE;200804;57.6
PRE;200805;70.2
PRE;200806;54.4
PRE;200807;60.1
PRE;200808;69.5
PRE;200809;73.8
PRE;200810;49.7
PRE;200811;65.9
PRE;200812;87.5
PRE;200901;81.7
PRE;200902;102.6
PRE;200903;78.1
PRE;200904;94.7
PRE;200905;77.4
PRE;200906;77.4
PRE;200907;91.1
PRE;200908;70.2
PRE;200909;63.7
PRE;200910;81.0
PRE;200911;62.3
PRE;200912;91.8
PRE;201001;77.4
PRE;201002;72.0
PRE;201003;90.7
PRE;201004;63.4
PRE;201005;82.8
PRE;201006;72.4
PRE;201007;69.1
PRE;201008;70.9
PRE;201009;72.4
PRE;201010;92.9
PRE;201011;61.9
PRE;201012;76.3
PRE;201101;79.6
PRE;201102;52.9
PRE;201103;67.7
PRE;201104;55.8
PRE;201105;70.9
PRE;201106;74.5
PRE;201107;76.7
PRE;201108;77.4
