 

stn;time;rhh150mx
DLHEC;200406;7.7
DLHEC;200407;8.4
DLHEC;200408;5.0
DLHEC;200409;2.6
DLHEC;200410;9.0
DLHEC;200411;3.3
DLHEC;200412;4.6
DLHEC;200501;3.7
DLHEC;200502;3.1
DLHEC;200503;4.5
DLHEC;200504;3.7
DLHEC;200505;6.7
DLHEC;200506;31.1
DLHEC;200507;15.5
DLHEC;200508;16.3
DLHEC;200509;10.6
DLHEC;200510;3.8
DLHEC;200511;3.6
DLHEC;200512;4.1
DLHEC;200601;2.3
DLHEC;200602;2.0
DLHEC;200603;3.9
DLHEC;200604;12.7
DLHEC;200605;6.1
DLHEC;200606;9.8
DLHEC;200607;19.0
DLHEC;200608;5.9
DLHEC;200609;11.6
DLHEC;200610;5.3
DLHEC;200611;4.6
DLHEC;200612;4.6
DLHEC;200701;3.1
DLHEC;200702;7.4
DLHEC;200703;3.5
DLHEC;200704;1.1
DLHEC;200705;10.2
DLHEC;200706;33.7
DLHEC;200707;7.8
DLHEC;200708;10.2
DLHEC;200709;5.3
DLHEC;200710;2.8
DLHEC;200711;3.6
DLHEC;200712;2.6
DLHEC;200801;4.4
DLHEC;200802;3.2
DLHEC;200803;7.4
DLHEC;200804;8.4
DLHEC;200805;21.6
DLHEC;200806;44.5
DLHEC;200807;9.2
DLHEC;200808;7.2
DLHEC;200809;9.7
DLHEC;200810;3.3
DLHEC;200811;3.1
DLHEC;200812;2.7
DLHEC;200901;2.3
DLHEC;200902;2.1
DLHEC;200903;3.3
DLHEC;200904;2.3
DLHEC;200905;12.7
DLHEC;200906;11.6
DLHEC;200907;9.1
DLHEC;200908;28.6
DLHEC;200909;2.1
DLHEC;200910;5.6
DLHEC;200911;3.5
DLHEC;200912;3.1
DLHEC;201001;1.3
DLHEC;201002;1.8
DLHEC;201003;2.1
DLHEC;201004;2.1
DLHEC;201005;6.3
DLHEC;201006;8.6
DLHEC;201007;21.0
DLHEC;201008;5.6
DLHEC;201009;4.8
DLHEC;201010;2.8
DLHEC;201011;2.5
DLHEC;201012;3.9
DLHEC;201101;2.2
DLHEC;201102;1.3
DLHEC;201103;2.1
DLHEC;201104;5.9
DLHEC;201105;22.6
DLHEC;201106;10.9
DLHEC;201107;27.9
DLHEC;201108;11.4
DLHEC;201109;7.1
DLHEC;201110;8.4
DLHEC;201111;0.1
DLHEC;201112;4.3
DLHEC;201201;5.8
DLHEC;201202;1.2
DLHEC;201203;1.8
