 

stn;time;brefard0
BRA;20170215;0
BRA;20170216;0
BRA;20170217;0
BRA;20170218;0
BRA;20170219;0
BRA;20170220;0
BRA;20170221;0
BRA;20170222;0
BRA;20170223;0
BRA;20170224;0
BRA;20170225;0
BRA;20170226;0
BRA;20170227;0
BRA;20170228;26
BRA;20170301;0
BRA;20170302;0
BRA;20170303;0
BRA;20170304;14
BRA;20170305;20
BRA;20170306;0
BRA;20170307;0
BRA;20170308;0
BRA;20170309;0
BRA;20170310;0
BRA;20170311;0
BRA;20170312;0
BRA;20170313;0
BRA;20170314;0
BRA;20170315;0
BRA;20170316;0
BRA;20170317;0
BRA;20170318;0
BRA;20170319;0
BRA;20170320;0
BRA;20170321;0
BRA;20170322;37
BRA;20170323;0
BRA;20170324;0
BRA;20170325;37
BRA;20170326;0
BRA;20170327;0
BRA;20170328;0
BRA;20170329;0
BRA;20170330;0
BRA;20170331;0
BRA;20170401;1
BRA;20170402;17
BRA;20170403;0
BRA;20170404;0
BRA;20170405;0
BRA;20170406;0
BRA;20170407;0
BRA;20170408;0
BRA;20170409;0
BRA;20170410;8
BRA;20170411;0
BRA;20170412;0
BRA;20170413;0
BRA;20170414;0
BRA;20170415;1
BRA;20170416;0
BRA;20170417;0
BRA;20170418;0
BRA;20170419;0
BRA;20170420;0
BRA;20170421;0
BRA;20170422;0
BRA;20170423;0
BRA;20170424;0
BRA;20170425;3
BRA;20170426;4
BRA;20170427;16
BRA;20170428;27
BRA;20170429;0
BRA;20170430;0
BRA;20170501;0
BRA;20170502;0
BRA;20170503;0
BRA;20170504;0
BRA;20170505;0
BRA;20170506;0
BRA;20170507;0
BRA;20170508;0
BRA;20170509;0
BRA;20170510;0
BRA;20170511;0
BRA;20170512;12
BRA;20170513;16
BRA;20170514;133
BRA;20170515;0
BRA;20170516;0
BRA;20170517;0
BRA;20170518;0
BRA;20170519;89
BRA;20170520;0
BRA;20170521;0
BRA;20170522;0
BRA;20170523;0
BRA;20170524;0
BRA;20170525;0
BRA;20170526;0
BRA;20170527;0
BRA;20170528;0
BRA;20170529;0
BRA;20170530;1
BRA;20170531;0
BRA;20170601;6
BRA;20170602;12
BRA;20170603;10
BRA;20170604;538
BRA;20170605;77
BRA;20170606;198
BRA;20170607;0
BRA;20170608;0
BRA;20170609;0
BRA;20170610;0
BRA;20170611;0
BRA;20170612;0
BRA;20170613;0
BRA;20170614;348
BRA;20170615;715
BRA;20170616;0
BRA;20170617;0
BRA;20170618;0
BRA;20170619;0
BRA;20170620;0
BRA;20170621;108
BRA;20170622;252
BRA;20170623;0
BRA;20170624;0
BRA;20170625;2921
BRA;20170626;556
BRA;20170627;432
BRA;20170628;1727
BRA;20170629;731
BRA;20170630;129
BRA;20170701;24
BRA;20170702;0
BRA;20170703;0
BRA;20170704;0
BRA;20170705;151
BRA;20170706;0
BRA;20170707;0
BRA;20170708;295
BRA;20170709;187
BRA;20170710;1119
BRA;20170711;3
BRA;20170712;0
BRA;20170713;2
BRA;20170714;1
BRA;20170715;0
BRA;20170716;0
BRA;20170717;0
BRA;20170718;92
BRA;20170719;0
BRA;20170720;131
BRA;20170721;366
BRA;20170722;212
BRA;20170723;570
BRA;20170724;911
BRA;20170725;0
BRA;20170726;0
BRA;20170727;0
BRA;20170728;0
BRA;20170729;760
BRA;20170730;1132
BRA;20170731;0
BRA;20170801;73
BRA;20170802;0
BRA;20170803;0
BRA;20170804;0
BRA;20170805;0
BRA;20170806;1273
BRA;20170807;0
BRA;20170808;2577
BRA;20170809;1386
BRA;20170810;253
BRA;20170811;335
BRA;20170812;0
BRA;20170813;0
BRA;20170814;0
BRA;20170815;3
BRA;20170816;48
BRA;20170817;0
BRA;20170818;812
BRA;20170819;169
BRA;20170820;0
BRA;20170821;0
BRA;20170822;0
BRA;20170823;12
BRA;20170824;0
