 

stn;time;rsd300y0
DLOBD;1946;6
DLOBD;1947;14
DLOBD;1948;12
DLOBD;1949;6
DLOBD;1950;10
DLOBD;1951;5
DLOBD;1952;11
DLOBD;1953;5
DLOBD;1954;17
DLOBD;1955;7
DLOBD;1956;13
DLOBD;1957;9
DLOBD;1958;13
DLOBD;1959;9
DLOBD;1960;13
DLOBD;1961;9
DLOBD;1962;13
DLOBD;1963;4
DLOBD;1964;15
DLOBD;1965;8
DLOBD;1966;16
DLOBD;1967;6
DLOBD;1968;10
DLOBD;1969;7
DLOBD;1970;16
DLOBD;1971;5
DLOBD;1972;10
DLOBD;1973;9
DLOBD;1974;19
DLOBD;1975;18
DLOBD;1976;7
DLOBD;1977;10
DLOBD;1978;13
DLOBD;1979;14
DLOBD;1980;7
DLOBD;1981;14
DLOBD;1982;7
DLOBD;1983;11
DLOBD;1984;5
DLOBD;1985;8
DLOBD;1986;10
DLOBD;1987;9
DLOBD;1988;11
DLOBD;1989;9
DLOBD;1990;12
DLOBD;1991;10
DLOBD;1992;12
DLOBD;1993;10
DLOBD;1994;9
DLOBD;1995;10
DLOBD;1996;8
DLOBD;1997;10
DLOBD;1998;8
DLOBD;1999;16
DLOBD;2000;13
DLOBD;2001;10
DLOBD;2002;10
DLOBD;2003;5
DLOBD;2004;8
DLOBD;2005;6
DLOBD;2006;7
DLOBD;2007;8
DLOBD;2008;8
DLOBD;2009;4
DLOBD;2010;8
DLOBD;2011;10
DLOBD;2012;7
DLOBD;2013;8
DLOBD;2014;9
DLOBD;2015;6
