 

stn;time;rzz150yx
LEI;1989;6.1
LEI;1990;7.7
LEI;1991;7.0
LEI;1992;9.0
LEI;1993;18.9
LEI;1994;12.5
LEI;1995;17.0
LEI;1996;5.0
LEI;1997;15.6
LEI;1998;5.8
LEI;1999;12.8
LEI;2000;16.0
LEI;2001;11.8
LEI;2002;8.4
LEI;2003;6.3
LEI;2004;8.0
LEI;2005;5.9
LEI;2006;10.4
LEI;2007;4.7
LEI;2008;5.9
LEI;2009;8.0
LEI;2010;7.3
LEI;2011;14.9
LEI;2012;11.0
LEI;2013;10.4
LEI;2014;8.6
LEI;2015;7.1
LEI;2016;16.0
LEI;2017;21.4
LEI;2018;10.3
LEI;2019;6.6
LEI;2020;9.2
