 

stn;time;rsd300y0
BEV;1864;7
BEV;1865;4
BEV;1866;1
BEV;1867;4
BEV;1868;7
BEV;1869;4
BEV;1870;3
BEV;1871;3
BEV;1872;11
BEV;1873;5
BEV;1874;8
BEV;1875;2
BEV;1876;4
BEV;1877;5
BEV;1878;8
BEV;1879;5
BEV;1880;6
BEV;1881;1
BEV;1882;9
BEV;1883;3
BEV;1884;1
BEV;1885;5
BEV;1886;2
BEV;1887;5
BEV;1888;5
BEV;1889;3
BEV;1890;7
BEV;1891;9
BEV;1892;3
BEV;1893;0
BEV;1894;3
BEV;1895;5
BEV;1896;7
BEV;1897;2
BEV;1898;7
BEV;1899;3
BEV;1900;5
BEV;1901;4
BEV;1902;2
BEV;1903;4
BEV;1904;1
BEV;1905;2
BEV;1906;3
BEV;1907;2
BEV;1908;5
BEV;1909;2
BEV;1910;3
BEV;1911;7
BEV;1912;2
BEV;1913;2
BEV;1914;5
BEV;1915;2
BEV;1916;6
BEV;1917;3
BEV;1918;6
BEV;1919;0
BEV;1920;4
BEV;1921;0
BEV;1922;2
BEV;1923;2
BEV;1924;3
BEV;1925;3
BEV;1926;7
BEV;1927;2
BEV;1928;6
BEV;1929;4
BEV;1930;1
BEV;1931;6
BEV;1932;1
BEV;1933;4
BEV;1934;3
BEV;1935;6
BEV;1936;3
BEV;1937;8
BEV;1938;4
BEV;1939;2
BEV;1940;3
BEV;1941;1
BEV;1942;3
BEV;1943;1
BEV;1944;2
BEV;1945;1
BEV;1946;5
BEV;1947;4
BEV;1948;3
BEV;1949;1
BEV;1950;2
BEV;1951;7
BEV;1952;4
BEV;1953;2
BEV;1954;10
BEV;1955;1
BEV;1956;2
BEV;1957;3
BEV;1958;3
BEV;1959;2
BEV;1960;7
BEV;1961;1
BEV;1962;0
BEV;1963;8
BEV;1964;2
BEV;1965;5
BEV;1966;8
BEV;1967;2
BEV;1968;3
BEV;1969;4
BEV;1970;4
BEV;1971;4
BEV;1972;0
BEV;1973;6
BEV;1974;2
BEV;1975;3
BEV;1976;4
BEV;1977;4
BEV;1978;3
BEV;1979;5
BEV;1980;6
BEV;1981;6
BEV;1982;3
